Measurement Time,m³/m³ VWC,m³/m³ VWC,kPa Potential,°C Temp,kPa Potential,°C Temp,None
6/23/2013 7:00 PM,0.127,0.254,-8.8,27.0,-6.3,22.1,
6/23/2013 8:00 PM,0.127,0.253,-9.0,26.7,-6.4,22.3,
6/23/2013 9:00 PM,0.127,0.253,-9.1,26.3,-6.4,22.3,
6/23/2013 10:00 PM,0.127,0.253,-9.1,25.8,-6.5,22.2,
6/23/2013 11:00 PM,0.126,0.252,-9.1,25.3,-6.5,22.1,
6/24/2013 12:00 AM,0.126,0.251,-9.1,24.9,-6.5,22.0,
6/24/2013 1:00 AM,0.125,0.251,-9.1,24.5,-6.5,21.8,
6/24/2013 2:00 AM,0.125,0.251,-9.1,24.1,-6.6,21.6,
6/24/2013 3:00 AM,0.125,0.251,-9.1,23.8,-6.6,21.5,
6/24/2013 4:00 AM,0.125,0.250,-9.1,23.4,-6.6,21.3,
6/24/2013 5:00 AM,0.124,0.249,-9.1,23.0,-6.6,21.2,
6/24/2013 6:00 AM,0.123,0.249,-9.1,22.8,-6.6,21.0,
6/24/2013 7:00 AM,0.123,0.249,-9.1,22.6,-6.6,20.9,
6/24/2013 8:00 AM,0.123,0.249,-9.1,22.4,-6.6,20.8,
6/24/2013 9:00 AM,0.123,0.249,-9.1,22.1,-6.6,20.7,
6/24/2013 10:00 AM,0.123,0.248,-9.2,22.0,-6.7,20.6,
6/24/2013 11:00 AM,0.123,0.247,-9.4,22.1,-6.7,20.5,
6/24/2013 12:00 PM,0.123,0.247,-9.6,22.3,-6.7,20.6,
6/24/2013 1:00 PM,0.123,0.246,-9.9,22.7,-6.7,20.8,
6/24/2013 2:00 PM,0.123,0.244,-10.2,23.4,-6.8,21.0,
6/24/2013 3:00 PM,0.122,0.242,-10.4,24.6,-6.8,21.2,
6/24/2013 4:00 PM,0.122,0.242,-10.6,25.6,-6.8,21.4,
6/24/2013 5:00 PM,0.122,0.240,-10.8,26.2,-6.9,21.7,
6/24/2013 6:00 PM,0.232,0.392,-11.1,26.3,-5.7,22.0,
6/24/2013 7:00 PM,0.317,0.411,-11.2,25.6,-5.4,21.5,
6/24/2013 8:00 PM,0.296,0.397,-10.4,24.8,-5.4,21.1,
6/24/2013 9:00 PM,0.286,0.388,-7.6,24.3,-5.4,20.9,
6/24/2013 10:00 PM,0.275,0.383,-6.1,23.9,-5.4,20.8,
6/24/2013 11:00 PM,0.266,0.377,-5.6,23.5,-5.4,20.7,
6/25/2013 12:00 AM,0.258,0.373,-5.5,23.2,-5.4,20.6,
6/25/2013 1:00 AM,0.250,0.370,-5.5,22.9,-5.4,20.5,
6/25/2013 2:00 AM,0.243,0.366,-5.5,22.6,-5.4,20.4,
6/25/2013 3:00 AM,0.238,0.364,-5.5,22.3,-5.4,20.2,
6/25/2013 4:00 AM,0.234,0.361,-5.5,22.0,-5.4,20.1,
6/25/2013 5:00 AM,0.229,0.360,-5.5,21.8,-5.4,20.0,
6/25/2013 6:00 AM,0.225,0.358,-5.4,21.6,-5.4,19.9,
6/25/2013 7:00 AM,0.222,0.356,-5.4,21.4,-5.4,19.8,
6/25/2013 8:00 AM,0.219,0.355,-5.4,21.2,-5.4,19.7,
6/25/2013 9:00 AM,0.217,0.353,-5.4,21.0,-5.4,19.6,
6/25/2013 10:00 AM,0.214,0.352,-5.4,20.9,-5.4,19.6,
6/25/2013 11:00 AM,0.212,0.351,-5.4,21.1,-5.4,19.5,
6/25/2013 12:00 PM,0.210,0.349,-5.4,21.3,-5.4,19.6,
6/25/2013 1:00 PM,0.207,0.347,-5.4,21.7,-5.4,19.9,
6/25/2013 2:00 PM,0.204,0.344,-5.4,22.2,-5.4,20.1,
6/25/2013 3:00 PM,0.202,0.343,-5.4,23.3,-5.4,20.3,
6/25/2013 4:00 PM,0.199,0.341,-5.4,24.5,-5.4,20.6,
6/25/2013 5:00 PM,0.197,0.339,-5.4,25.2,-5.4,20.9,
6/25/2013 6:00 PM,0.195,0.338,-5.4,25.5,-5.4,21.3,
6/25/2013 7:00 PM,0.192,0.337,-5.4,25.5,-5.4,21.7,
6/25/2013 8:00 PM,0.191,0.336,-5.4,25.3,-5.4,22.0,
6/25/2013 9:00 PM,0.190,0.335,-5.4,25.1,-5.4,22.1,
6/25/2013 10:00 PM,0.188,0.334,-5.4,24.9,-5.4,22.2,
6/25/2013 11:00 PM,0.187,0.334,-5.4,24.6,-5.4,22.1,
6/26/2013 12:00 AM,0.186,0.334,-5.4,24.3,-5.4,22.0,
6/26/2013 1:00 AM,0.185,0.333,-5.4,24.0,-5.4,21.9,
6/26/2013 2:00 AM,0.185,0.332,-5.4,23.6,-5.4,21.7,
6/26/2013 3:00 AM,0.184,0.332,-5.4,23.3,-5.4,21.6,
6/26/2013 4:00 AM,0.183,0.332,-5.4,23.0,-5.4,21.4,
6/26/2013 5:00 AM,0.182,0.331,-5.4,22.7,-5.4,21.2,
6/26/2013 6:00 AM,0.181,0.331,-5.4,22.4,-5.4,21.1,
6/26/2013 7:00 AM,0.181,0.331,-5.4,22.1,-5.4,20.9,
6/26/2013 8:00 AM,0.181,0.331,-5.4,21.9,-5.4,20.7,
