Measurement Time,m³/m³ VWC,kPa Potential,°C Temp,kPa Potential,m³/m³ VWC,None
5/25/2013 12:00 AM,-0.083,-13.7,17.8,-502,0.066,
5/25/2013 1:00 AM,-0.093,-13.7,17.8,-502,0.066,
5/25/2013 2:00 AM,-0.105,-13.7,17.7,-502,0.066,
5/25/2013 3:00 AM,-0.115,-13.7,17.6,-502,0.066,
5/25/2013 4:00 AM,-0.139,-13.7,17.6,-502,0.066,
5/25/2013 5:00 AM,-0.174,-13.7,17.5,-508,0.066,
5/25/2013 6:00 AM,-0.152,-13.7,17.4,-508,0.065,
5/25/2013 7:00 AM,-0.160,-13.7,17.3,-508,0.065,
5/25/2013 8:00 AM,-0.162,-13.7,17.2,-508,0.065,
5/25/2013 9:00 AM,-0.161,-13.7,17.1,-508,0.065,
5/25/2013 10:00 AM,-0.160,-13.7,17.0,-508,0.065,
5/25/2013 11:00 AM,-0.159,-13.7,16.9,-508,0.065,
5/25/2013 12:00 PM,-0.156,-13.7,16.8,-508,0.065,
5/25/2013 1:00 PM,-0.151,-13.7,16.7,-502,0.065,
5/25/2013 2:00 PM,-0.144,-13.7,16.7,-502,0.066,
5/25/2013 3:00 PM,-0.108,-13.7,16.7,-502,0.066,
5/25/2013 4:00 PM,-0.097,-13.7,16.8,-497,0.066,
5/25/2013 5:00 PM,-0.091,-13.7,16.9,-497,0.066,
5/25/2013 6:00 PM,-0.090,-13.7,17.1,-497,0.066,
5/25/2013 7:00 PM,-0.098,-13.7,17.3,-497,0.067,
5/25/2013 8:00 PM,-0.110,-13.7,17.4,-497,0.067,
5/25/2013 9:00 PM,-0.116,-13.7,17.6,-497,0.067,
5/25/2013 10:00 PM,-0.139,-13.7,17.7,-497,0.067,
5/25/2013 11:00 PM,-0.157,-13.8,17.8,-497,0.067,
5/26/2013 12:00 AM,-0.172,-13.8,17.8,-497,0.067,
5/26/2013 1:00 AM,-0.179,-13.8,17.8,-502,0.067,
5/26/2013 2:00 AM,-0.158,-13.8,17.8,-502,0.067,
5/26/2013 3:00 AM,-0.152,-13.8,17.7,-502,0.067,
5/26/2013 4:00 AM,-0.146,-13.7,17.6,-502,0.066,
5/26/2013 5:00 AM,-0.139,-13.7,17.5,-502,0.066,
5/26/2013 6:00 AM,-0.125,-13.6,17.4,-502,0.066,
5/26/2013 7:00 AM,-0.119,-13.6,17.3,-502,0.066,
5/26/2013 8:00 AM,-0.154,-13.6,17.1,-502,0.066,
5/26/2013 9:00 AM,-0.170,-13.5,17.0,-502,0.066,
5/26/2013 10:00 AM,-0.151,-13.5,16.9,-502,0.066,
5/26/2013 11:00 AM,-0.132,-13.5,16.8,-502,0.066,
5/26/2013 12:00 PM,-0.117,-13.5,16.7,-497,0.066,
5/26/2013 1:00 PM,-0.127,-13.5,16.7,-497,0.066,
5/26/2013 2:00 PM,-0.120,-13.5,16.8,-497,0.067,
5/26/2013 3:00 PM,-0.104,-13.5,16.9,-497,0.067,
5/26/2013 4:00 PM,-0.093,-13.5,17.1,-492,0.067,
5/26/2013 5:00 PM,-0.076,-13.5,17.4,-492,0.068,
5/26/2013 6:00 PM,-0.073,-13.5,17.6,-492,0.069,
5/26/2013 7:00 PM,-0.080,-13.5,17.9,-492,0.069,
5/26/2013 8:00 PM,-0.089,-13.5,18.1,-487,0.069,
5/26/2013 9:00 PM,-0.096,-13.6,18.2,-492,0.069,
5/26/2013 10:00 PM,-0.098,-13.6,18.3,-492,0.069,
5/26/2013 11:00 PM,-0.093,-13.6,18.4,-492,0.069,
5/27/2013 12:00 AM,-0.089,-13.7,18.4,-492,0.069,
5/27/2013 1:00 AM,-0.086,-13.7,18.4,-492,0.069,
5/27/2013 2:00 AM,-0.083,-13.7,18.3,-492,0.069,
5/27/2013 3:00 AM,-0.149,-13.7,18.3,-492,0.069,
5/27/2013 4:00 AM,-0.153,-13.8,18.2,-492,0.068,
5/27/2013 5:00 AM,-0.145,-13.8,18.1,-497,0.068,
5/27/2013 6:00 AM,-0.146,-13.8,18.0,-497,0.068,
5/27/2013 7:00 AM,-0.152,-13.9,17.9,-497,0.067,
5/27/2013 8:00 AM,-0.132,-13.9,17.8,-497,0.067,
5/27/2013 9:00 AM,-0.085,-13.9,17.7,-497,0.067,
5/27/2013 10:00 AM,-0.081,-13.9,17.6,-492,0.067,
5/27/2013 11:00 AM,-0.080,-14.0,17.6,-497,0.067,
5/27/2013 12:00 PM,-0.086,-14.0,17.5,-492,0.068,
5/27/2013 1:00 PM,-0.095,-14.0,17.5,-492,0.068,
5/27/2013 2:00 PM,-0.101,-14.0,17.6,-492,0.068,
5/27/2013 3:00 PM,-0.087,-14.1,17.8,-487,0.069,
5/27/2013 4:00 PM,-0.091,-14.1,18.0,-487,0.069,
5/27/2013 5:00 PM,-0.099,-14.1,18.3,-487,0.069,
5/27/2013 6:00 PM,-0.102,-14.1,18.6,-482,0.069,
5/27/2013 7:00 PM,-0.113,-14.2,18.9,-487,0.069,
5/27/2013 8:00 PM,-0.127,-14.2,19.1,-482,0.070,
5/27/2013 9:00 PM,-0.136,-14.2,19.2,-482,0.070,
5/27/2013 10:00 PM,-0.139,-14.3,19.4,-487,0.069,
5/27/2013 11:00 PM,-0.147,-14.3,19.4,-487,0.069,
5/28/2013 12:00 AM,-0.155,-14.4,19.4,-482,0.069,
5/28/2013 1:00 AM,-0.160,-14.4,19.4,-487,0.069,
5/28/2013 2:00 AM,-0.161,-14.4,19.4,-487,0.069,
5/28/2013 3:00 AM,-0.164,-14.5,19.3,-487,0.069,
5/28/2013 4:00 AM,-0.166,-14.5,19.2,-487,0.069,
5/28/2013 5:00 AM,-0.167,-14.6,19.1,-492,0.069,
5/28/2013 6:00 AM,-0.166,-14.6,19.0,-492,0.069,
5/28/2013 7:00 AM,-0.165,-14.7,18.9,-492,0.069,
5/28/2013 8:00 AM,-0.156,-14.7,18.8,-492,0.069,
5/28/2013 9:00 AM,-0.137,-14.8,18.7,-492,0.068,
5/28/2013 10:00 AM,-0.123,-14.8,18.6,-492,0.068,
5/28/2013 11:00 AM,-0.123,-14.8,18.5,-492,0.068,
5/28/2013 12:00 PM,-0.127,-14.9,18.4,-492,0.068,
5/28/2013 1:00 PM,-0.129,-14.9,18.3,-492,0.068,
5/28/2013 2:00 PM,-0.122,-15.0,18.3,-487,0.069,
5/28/2013 3:00 PM,-0.104,-15.0,18.3,-487,0.069,
5/28/2013 4:00 PM,-0.095,-15.0,18.4,-487,0.069,
5/28/2013 5:00 PM,-0.097,-15.1,18.5,-487,0.069,
5/28/2013 6:00 PM,-0.083,-15.1,18.7,-482,0.069,
5/28/2013 7:00 PM,-0.088,-15.2,18.8,-487,0.069,
5/28/2013 8:00 PM,-0.097,-15.2,19.0,-487,0.069,
5/28/2013 9:00 PM,-0.103,-15.3,19.1,-487,0.069,
5/28/2013 10:00 PM,-0.106,-15.3,19.2,-487,0.069,
5/28/2013 11:00 PM,-0.103,-15.4,19.2,-487,0.069,
5/29/2013 12:00 AM,-0.104,-15.4,19.2,-492,0.069,
5/29/2013 1:00 AM,-0.104,-15.5,19.1,-492,0.069,
5/29/2013 2:00 AM,-0.101,-15.5,19.0,-492,0.069,
5/29/2013 3:00 AM,-0.097,-15.6,18.9,-492,0.069,
5/29/2013 4:00 AM,-0.095,-15.6,18.8,-497,0.069,
5/29/2013 5:00 AM,-0.094,-15.7,18.7,-497,0.068,
5/29/2013 6:00 AM,-0.096,-15.7,18.6,-497,0.068,
5/29/2013 7:00 AM,-0.093,-15.8,18.4,-497,0.068,
5/29/2013 8:00 AM,-0.088,-15.8,18.3,-497,0.067,
5/29/2013 9:00 AM,-0.089,-15.9,18.2,-497,0.067,
5/29/2013 10:00 AM,-0.087,-15.9,18.0,-497,0.067,
5/29/2013 11:00 AM,-0.079,-15.9,17.9,-492,0.067,
5/29/2013 12:00 PM,-0.079,-16.0,17.8,-492,0.067,
5/29/2013 1:00 PM,-0.083,-16.0,17.8,-492,0.068,
5/29/2013 2:00 PM,-0.078,-16.1,17.8,-492,0.068,
5/29/2013 3:00 PM,-0.059,-16.1,18.0,-492,0.068,
5/29/2013 4:00 PM,-0.063,-16.2,18.3,-487,0.069,
5/29/2013 5:00 PM,-0.065,-16.2,18.5,-487,0.069,
5/29/2013 6:00 PM,-0.063,-16.2,18.8,-487,0.069,
5/29/2013 7:00 PM,-0.069,-16.3,19.0,-487,0.069,
5/29/2013 8:00 PM,-0.078,-16.3,19.2,-487,0.069,
5/29/2013 9:00 PM,-0.087,-16.4,19.3,-487,0.069,
5/29/2013 10:00 PM,-0.091,-16.4,19.4,-487,0.069,
5/29/2013 11:00 PM,-0.093,-16.5,19.4,-492,0.069,
5/30/2013 12:00 AM,-0.093,-16.5,19.4,-492,0.069,
5/30/2013 1:00 AM,-0.094,-16.6,19.3,-492,0.069,
5/30/2013 2:00 AM,-0.095,-16.6,19.2,-492,0.069,
5/30/2013 3:00 AM,-0.095,-16.7,19.1,-492,0.068,
5/30/2013 4:00 AM,-0.095,-16.7,18.9,-497,0.068,
5/30/2013 5:00 AM,-0.094,-16.8,18.8,-497,0.067,
5/30/2013 6:00 AM,-0.093,-16.8,18.6,-497,0.067,
5/30/2013 7:00 AM,-0.093,-16.8,18.5,-497,0.067,
5/30/2013 8:00 AM,-0.088,-16.9,18.4,-497,0.067,
5/30/2013 9:00 AM,-0.087,-16.9,18.2,-497,0.067,
5/30/2013 10:00 AM,-0.086,-17.0,18.1,-497,0.067,
5/30/2013 11:00 AM,-0.080,-17.0,17.9,-492,0.067,
5/30/2013 12:00 PM,-0.083,-17.1,17.8,-492,0.067,
5/30/2013 1:00 PM,-0.087,-17.1,17.8,-492,0.067,
5/30/2013 2:00 PM,-0.076,-17.2,17.9,-492,0.067,
5/30/2013 3:00 PM,-0.035,-17.2,18.0,-492,0.068,
5/30/2013 4:00 PM,-0.046,-17.2,18.3,-487,0.068,
5/30/2013 5:00 PM,-0.050,-17.2,18.6,-487,0.069,
5/30/2013 6:00 PM,-0.049,-17.3,18.9,-487,0.069,
5/30/2013 7:00 PM,-0.058,-17.3,19.1,-487,0.069,
5/30/2013 8:00 PM,-0.063,-17.4,19.3,-482,0.069,
5/30/2013 9:00 PM,-0.065,-17.4,19.5,-487,0.069,
5/30/2013 10:00 PM,-0.069,-17.5,19.6,-487,0.069,
5/30/2013 11:00 PM,-0.070,-17.5,19.7,-487,0.069,
5/31/2013 12:00 AM,-0.073,-17.6,19.6,-487,0.069,
5/31/2013 1:00 AM,-0.075,-17.6,19.6,-492,0.069,
5/31/2013 2:00 AM,-0.076,-17.7,19.5,-492,0.069,
5/31/2013 3:00 AM,-0.074,-17.7,19.4,-492,0.068,
5/31/2013 4:00 AM,-0.075,-17.8,19.3,-492,0.068,
5/31/2013 5:00 AM,-0.075,-17.8,19.1,-492,0.068,
5/31/2013 6:00 AM,-0.073,-17.9,19.0,-492,0.067,
5/31/2013 7:00 AM,-0.070,-17.9,18.9,-492,0.067,
5/31/2013 8:00 AM,-0.066,-17.9,18.7,-492,0.067,
5/31/2013 9:00 AM,-0.065,-18.0,18.6,-492,0.067,
5/31/2013 10:00 AM,-0.064,-18.0,18.5,-492,0.067,
5/31/2013 11:00 AM,-0.056,-18.1,18.3,-492,0.067,
5/31/2013 12:00 PM,-0.058,-18.1,18.2,-487,0.067,
5/31/2013 1:00 PM,-0.064,-18.2,18.2,-487,0.068,
5/31/2013 2:00 PM,-0.054,-18.2,18.3,-487,0.068,
5/31/2013 3:00 PM,-0.030,-18.2,18.5,-487,0.069,
5/31/2013 4:00 PM,-0.042,-18.3,18.8,-482,0.069,
5/31/2013 5:00 PM,-0.043,-18.3,19.1,-482,0.069,
5/31/2013 6:00 PM,-0.042,-18.4,19.4,-482,0.069,
5/31/2013 7:00 PM,-0.053,-18.4,19.7,-482,0.069,
5/31/2013 8:00 PM,-0.057,-18.5,19.9,-482,0.069,
5/31/2013 9:00 PM,-0.058,-18.5,20.0,-482,0.069,
5/31/2013 10:00 PM,-0.059,-18.6,20.1,-482,0.069,
5/31/2013 11:00 PM,-0.061,-18.6,20.2,-482,0.069,
6/1/2013 12:00 AM,-0.064,-18.7,20.1,-482,0.069,
6/1/2013 1:00 AM,-0.057,-18.8,20.1,-487,0.069,
6/1/2013 2:00 AM,-0.054,-18.8,20.0,-487,0.069,
6/1/2013 3:00 AM,-0.054,-18.9,19.9,-487,0.069,
6/1/2013 4:00 AM,-0.053,-18.9,19.8,-487,0.069,
6/1/2013 5:00 AM,-0.054,-19.0,19.6,-487,0.068,
6/1/2013 6:00 AM,-0.053,-19.1,19.5,-492,0.068,
6/1/2013 7:00 AM,-0.053,-19.1,19.3,-492,0.068,
6/1/2013 8:00 AM,-0.062,-19.2,19.2,-492,0.067,
6/1/2013 9:00 AM,-0.064,-19.2,19.1,-492,0.067,
6/1/2013 10:00 AM,-0.066,-19.3,18.9,-487,0.067,
6/1/2013 11:00 AM,-0.064,-19.4,18.8,-487,0.067,
6/1/2013 12:00 PM,-0.067,-19.4,18.7,-487,0.067,
6/1/2013 1:00 PM,-0.072,-19.5,18.6,-487,0.068,
6/1/2013 2:00 PM,-0.064,-19.6,18.7,-487,0.068,
6/1/2013 3:00 PM,-0.031,-19.6,18.9,-482,0.069,
6/1/2013 4:00 PM,-0.042,-19.7,19.1,-482,0.069,
6/1/2013 5:00 PM,-0.046,-19.7,19.4,-482,0.069,
6/1/2013 6:00 PM,-0.046,-19.8,19.7,-482,0.069,
6/1/2013 7:00 PM,-0.053,-19.8,19.9,-482,0.069,
6/1/2013 8:00 PM,-0.058,-19.9,20.1,-477,0.069,
6/1/2013 9:00 PM,-0.059,-20.0,20.2,-482,0.069,
6/1/2013 10:00 PM,-0.061,-20.1,20.3,-477,0.069,
6/1/2013 11:00 PM,-0.059,-20.1,20.3,-477,0.069,
6/2/2013 12:00 AM,-0.059,-20.2,20.3,-482,0.069,
6/2/2013 1:00 AM,-0.058,-20.3,20.3,-482,0.069,
6/2/2013 2:00 AM,-0.061,-20.4,20.2,-482,0.069,
6/2/2013 3:00 AM,-0.064,-20.5,20.1,-487,0.069,
6/2/2013 4:00 AM,-0.064,-20.6,20.0,-487,0.069,
6/2/2013 5:00 AM,-0.064,-20.7,19.9,-487,0.068,
6/2/2013 6:00 AM,-0.065,-20.8,19.8,-487,0.068,
6/2/2013 7:00 AM,-0.066,-20.8,19.7,-492,0.068,
6/2/2013 8:00 AM,-0.067,-20.9,19.5,-492,0.067,
6/2/2013 9:00 AM,-0.068,-21.0,19.4,-492,0.067,
6/2/2013 10:00 AM,-0.070,-21.1,19.3,-492,0.067,
6/2/2013 11:00 AM,-0.067,-21.2,19.2,-487,0.067,
6/2/2013 12:00 PM,-0.061,-21.3,19.1,-487,0.067,
6/2/2013 1:00 PM,-0.060,-21.4,19.0,-487,0.067,
6/2/2013 2:00 PM,-0.055,-21.5,19.0,-482,0.067,
6/2/2013 3:00 PM,-0.036,-21.6,19.1,-482,0.068,
6/2/2013 4:00 PM,-0.041,-21.6,19.2,-482,0.068,
6/2/2013 5:00 PM,-0.043,-21.7,19.5,-482,0.068,
6/2/2013 6:00 PM,-0.047,-21.8,19.7,-477,0.069,
6/2/2013 7:00 PM,-0.050,-21.9,19.9,-477,0.069,
6/2/2013 8:00 PM,-0.053,-21.9,20.0,-482,0.069,
6/2/2013 9:00 PM,-0.053,-22.0,20.1,-477,0.069,
6/2/2013 10:00 PM,-0.056,-22.1,20.2,-477,0.069,
6/2/2013 11:00 PM,-0.119,-22.3,20.2,-482,0.069,
6/3/2013 12:00 AM,-0.042,-22.3,20.2,-487,0.075,
6/3/2013 1:00 AM,0.006,-22.3,20.1,-467,0.235,
6/3/2013 2:00 AM,-0.036,-21.0,20.0,-467,0.333,
6/3/2013 3:00 AM,-0.045,-18.4,19.8,-435,0.335,
6/3/2013 4:00 AM,-0.046,-16.2,19.6,-335,0.331,
6/3/2013 5:00 AM,-0.049,-14.4,19.4,-246,0.326,
6/3/2013 6:00 AM,-0.051,-13.1,19.2,-193,0.322,
6/3/2013 7:00 AM,-0.051,-12.2,18.9,-163,0.318,
6/3/2013 8:00 AM,-0.052,-11.6,18.7,-142,0.314,
6/3/2013 9:00 AM,-0.052,-11.1,18.5,-129,0.310,
6/3/2013 10:00 AM,-0.051,-10.8,18.4,-117,0.304,
6/3/2013 11:00 AM,-0.056,-10.5,18.2,-110,0.299,
6/3/2013 12:00 PM,-0.062,-10.4,18.1,-104,0.294,
6/3/2013 1:00 PM,-0.066,-10.2,18.0,-98,0.288,
6/3/2013 2:00 PM,-0.070,-10.1,18.0,-94,0.282,
6/3/2013 3:00 PM,-0.051,-10.1,18.1,-91,0.277,
6/3/2013 4:00 PM,-0.053,-10.0,18.3,-88,0.270,
6/3/2013 5:00 PM,-0.059,-10.0,18.5,-86,0.264,
6/3/2013 6:00 PM,-0.063,-10.0,18.7,-84,0.259,
6/3/2013 7:00 PM,-0.064,-10.0,18.9,-82,0.255,
6/3/2013 8:00 PM,-0.094,-10.0,19.1,-81,0.252,
6/3/2013 9:00 PM,-0.115,-10.0,19.2,-80,0.248,
6/3/2013 10:00 PM,-0.123,-10.0,19.2,-80,0.246,
6/3/2013 11:00 PM,-0.140,-10.0,19.3,-80,0.243,
6/4/2013 12:00 AM,-0.151,-10.0,19.3,-80,0.241,
6/4/2013 1:00 AM,-0.162,-10.0,19.2,-79,0.238,
6/4/2013 2:00 AM,-0.170,-10.0,19.2,-79,0.236,
6/4/2013 3:00 AM,-0.179,-10.0,19.1,-79,0.234,
6/4/2013 4:00 AM,-0.186,-10.0,19.0,-80,0.232,
6/4/2013 5:00 AM,-0.192,-10.0,18.9,-80,0.230,
6/4/2013 6:00 AM,-0.199,-10.0,18.7,-80,0.229,
6/4/2013 7:00 AM,-0.205,-10.0,18.6,-80,0.226,
6/4/2013 8:00 AM,-0.210,-10.0,18.5,-80,0.225,
6/4/2013 9:00 AM,-0.209,-10.0,18.4,-80,0.222,
6/4/2013 10:00 AM,-0.205,-10.0,18.3,-81,0.219,
6/4/2013 11:00 AM,-0.204,-10.0,18.2,-82,0.214,
6/4/2013 12:00 PM,-0.201,-10.0,18.2,-83,0.210,
6/4/2013 1:00 PM,-0.184,-10.1,18.2,-85,0.207,
6/4/2013 2:00 PM,-0.167,-10.1,18.2,-87,0.202,
6/4/2013 3:00 PM,-0.147,-10.1,18.4,-89,0.200,
6/4/2013 4:00 PM,-0.172,-10.1,18.7,-91,0.196,
6/4/2013 5:00 PM,-0.205,-10.1,19.0,-93,0.193,
6/4/2013 6:00 PM,-0.174,-10.2,19.2,-96,0.191,
6/4/2013 7:00 PM,-0.164,-10.2,19.5,-99,0.189,
6/4/2013 8:00 PM,-0.173,-10.2,19.7,-100,0.188,
6/4/2013 9:00 PM,-0.187,-10.2,19.9,-101,0.186,
6/4/2013 10:00 PM,-0.185,-10.3,20.0,-103,0.185,
6/4/2013 11:00 PM,#N/A,-10.3,20.0,-104,0.185,
6/5/2013 12:00 AM,#N/A,-10.3,20.0,-105,0.184,
6/5/2013 1:00 AM,#N/A,-10.4,20.0,-105,0.183,
6/5/2013 2:00 AM,#N/A,-10.4,19.9,-106,0.182,
6/5/2013 3:00 AM,#N/A,-10.4,19.8,-106,0.181,
6/5/2013 4:00 AM,-0.227,-10.5,19.7,-107,0.181,
6/5/2013 5:00 AM,-0.206,-10.5,19.6,-108,0.180,
6/5/2013 6:00 AM,-0.195,-10.5,19.5,-108,0.179,
6/5/2013 7:00 AM,-0.207,-10.5,19.4,-109,0.179,
6/5/2013 8:00 AM,-0.195,-10.6,19.3,-110,0.178,
6/5/2013 9:00 AM,-0.190,-10.6,19.2,-110,0.177,
6/5/2013 10:00 AM,-0.188,-10.6,19.1,-111,0.175,
6/5/2013 11:00 AM,-0.190,-10.7,19.0,-113,0.173,
6/5/2013 12:00 PM,-0.199,-10.7,18.9,-115,0.171,
6/5/2013 1:00 PM,-0.232,-10.7,18.9,-117,0.168,
6/5/2013 2:00 PM,#N/A,-10.8,18.9,-120,0.167,
6/5/2013 3:00 PM,#N/A,-10.8,19.1,-124,0.165,
6/5/2013 4:00 PM,#N/A,-10.9,19.4,-126,0.163,
6/5/2013 5:00 PM,#N/A,-10.9,19.7,-129,0.162,
6/5/2013 6:00 PM,-0.213,-11.0,20.0,-132,0.160,
6/5/2013 7:00 PM,-0.205,-11.0,20.3,-135,0.159,
6/5/2013 8:00 PM,-0.200,-11.1,20.5,-137,0.157,
6/5/2013 9:00 PM,-0.187,-11.1,20.6,-140,0.157,
6/5/2013 10:00 PM,-0.172,-11.2,20.7,-142,0.156,
6/5/2013 11:00 PM,-0.159,-11.2,20.8,-143,0.156,
6/6/2013 12:00 AM,-0.153,-11.3,20.8,-145,0.156,
6/6/2013 1:00 AM,-0.149,-11.4,20.7,-145,0.156,
6/6/2013 2:00 AM,-0.152,-11.4,20.7,-147,0.155,
6/6/2013 3:00 AM,-0.185,-11.5,20.6,-149,0.154,
6/6/2013 4:00 AM,-0.183,-11.6,20.5,-149,0.154,
6/6/2013 5:00 AM,-0.180,-11.6,20.3,-151,0.154,
6/6/2013 6:00 AM,-0.173,-11.7,20.2,-151,0.153,
6/6/2013 7:00 AM,-0.184,-11.7,20.1,-152,0.152,
6/6/2013 8:00 AM,-0.181,-11.8,19.9,-152,0.152,
6/6/2013 9:00 AM,-0.169,-11.9,19.8,-152,0.151,
6/6/2013 10:00 AM,-0.153,-11.9,19.6,-152,0.151,
6/6/2013 11:00 AM,-0.136,-12.0,19.4,-153,0.149,
6/6/2013 12:00 PM,-0.138,-12.0,19.3,-156,0.148,
6/6/2013 1:00 PM,-0.142,-12.1,19.3,-157,0.146,
6/6/2013 2:00 PM,-0.131,-12.2,19.3,-160,0.145,
6/6/2013 3:00 PM,-0.101,-12.2,19.4,-163,0.144,
6/6/2013 4:00 PM,-0.087,-12.3,19.7,-164,0.142,
6/6/2013 5:00 PM,-0.083,-12.4,19.9,-166,0.141,
6/6/2013 6:00 PM,-0.083,-12.5,20.2,-169,0.140,
6/6/2013 7:00 PM,-0.083,-12.5,20.4,-170,0.140,
6/6/2013 8:00 PM,-0.087,-12.6,20.5,-172,0.139,
6/6/2013 9:00 PM,-0.093,-12.7,20.6,-173,0.139,
6/6/2013 10:00 PM,-0.094,-12.8,20.6,-175,0.139,
6/6/2013 11:00 PM,-0.093,-12.8,20.6,-177,0.139,
6/7/2013 12:00 AM,-0.094,-12.9,20.6,-178,0.138,
6/7/2013 1:00 AM,-0.093,-13.0,20.5,-180,0.137,
6/7/2013 2:00 AM,-0.092,-13.1,20.4,-181,0.137,
6/7/2013 3:00 AM,-0.092,-13.2,20.3,-183,0.137,
6/7/2013 4:00 AM,-0.094,-13.3,20.2,-183,0.137,
6/7/2013 5:00 AM,-0.096,-13.3,20.1,-183,0.136,
6/7/2013 6:00 AM,-0.097,-13.4,20.0,-185,0.136,
6/7/2013 7:00 AM,-0.098,-13.5,19.8,-186,0.136,
6/7/2013 8:00 AM,-0.097,-13.6,19.7,-188,0.135,
6/7/2013 9:00 AM,-0.095,-13.6,19.6,-186,0.135,
6/7/2013 10:00 AM,-0.112,-13.7,19.4,-188,0.135,
6/7/2013 11:00 AM,-0.129,-13.8,19.3,-188,0.135,
6/7/2013 12:00 PM,-0.112,-13.8,19.2,-188,0.135,
6/7/2013 1:00 PM,-0.096,-13.9,19.1,-188,0.134,
6/7/2013 2:00 PM,-0.082,-14.0,19.0,-188,0.134,
6/7/2013 3:00 PM,-0.070,-14.0,18.9,-188,0.134,
6/7/2013 4:00 PM,-0.067,-14.1,18.9,-190,0.134,
6/7/2013 5:00 PM,-0.067,-14.2,19.0,-192,0.134,
6/7/2013 6:00 PM,-0.068,-13.7,19.0,-72,0.180,
6/7/2013 7:00 PM,0.005,-6.6,17.7,-18,0.468,
6/7/2013 8:00 PM,0.023,-5.9,15.6,-18,0.443,
6/7/2013 9:00 PM,0.019,-5.9,14.7,-18,0.431,
6/7/2013 10:00 PM,0.018,-5.9,14.2,-18,0.428,
6/7/2013 11:00 PM,0.011,-5.9,13.7,-18,0.426,
6/8/2013 12:00 AM,0.007,-5.9,13.3,-18,0.421,
6/8/2013 1:00 AM,0.001,-5.9,13.0,-18,0.417,
6/8/2013 2:00 AM,-0.002,-5.9,12.8,-18,0.412,
6/8/2013 3:00 AM,-0.006,-5.9,12.6,-18,0.406,
6/8/2013 4:00 AM,-0.009,-5.9,12.4,-18,0.400,
6/8/2013 5:00 AM,-0.008,-5.9,12.3,-18,0.396,
6/8/2013 6:00 AM,-0.005,-5.9,12.2,-18,0.393,
6/8/2013 7:00 AM,0.000,-5.9,12.2,-17,0.389,
6/8/2013 8:00 AM,0.005,-5.9,12.1,-17,0.386,
6/8/2013 9:00 AM,0.020,-5.9,12.1,-17,0.383,
6/8/2013 10:00 AM,0.021,-5.9,12.1,-17,0.379,
6/8/2013 11:00 AM,0.015,-5.9,12.1,-17,0.376,
6/8/2013 12:00 PM,0.028,-5.9,12.1,-17,0.372,
6/8/2013 1:00 PM,0.031,-5.9,12.2,-17,0.368,
6/8/2013 2:00 PM,0.031,-5.9,12.4,-17,0.365,
6/8/2013 3:00 PM,0.036,-5.9,12.7,-17,0.361,
6/8/2013 4:00 PM,0.040,-5.9,13.1,-17,0.358,
6/8/2013 5:00 PM,0.048,-5.9,13.5,-17,0.354,
6/8/2013 6:00 PM,0.056,-5.9,13.9,-17,0.350,
