Measurement Time,kPa Potential,m³/m³ VWC,m³/m³ VWC,kPa Potential,None
30 Jun 2013 12:00 PM,-422,0.105,#N/A,-70,
30 Jun 2013 1:00 PM,-426,0.105,#N/A,-70,
30 Jun 2013 2:00 PM,-426,0.105,#N/A,-71,
30 Jun 2013 3:00 PM,-426,0.105,#N/A,-71,
30 Jun 2013 4:00 PM,-426,0.105,#N/A,-72,
30 Jun 2013 5:00 PM,-426,0.105,#N/A,-72,
30 Jun 2013 6:00 PM,-426,0.105,#N/A,-72,
30 Jun 2013 7:00 PM,-431,0.105,#N/A,-73,
30 Jun 2013 8:00 PM,-431,0.105,#N/A,-74,
30 Jun 2013 9:00 PM,-435,0.105,#N/A,-74,
30 Jun 2013 10:00 PM,-435,0.105,#N/A,-76,
30 Jun 2013 11:00 PM,-435,0.104,#N/A,-76,
1 Jul 2013 12:00 AM,-439,0.104,#N/A,-77,
1 Jul 2013 1:00 AM,-439,0.104,#N/A,-78,
1 Jul 2013 2:00 AM,-444,0.103,#N/A,-78,
1 Jul 2013 3:00 AM,-439,0.102,#N/A,-78,
1 Jul 2013 4:00 AM,-444,0.102,#N/A,-80,
1 Jul 2013 5:00 AM,-448,0.102,#N/A,-80,
1 Jul 2013 6:00 AM,-444,0.101,#N/A,-81,
1 Jul 2013 7:00 AM,-448,0.101,#N/A,-82,
1 Jul 2013 8:00 AM,-453,0.100,#N/A,-82,
1 Jul 2013 9:00 AM,-453,0.100,#N/A,-82,
1 Jul 2013 10:00 AM,-458,0.100,#N/A,-83,
1 Jul 2013 11:00 AM,-453,0.100,#N/A,-83,
1 Jul 2013 12:00 PM,-458,0.100,#N/A,-84,
1 Jul 2013 1:00 PM,-458,0.100,#N/A,-85,
1 Jul 2013 2:00 PM,-462,0.100,#N/A,-86,
1 Jul 2013 3:00 PM,-462,0.099,#N/A,-86,
1 Jul 2013 4:00 PM,-462,0.099,#N/A,-86,
1 Jul 2013 5:00 PM,-467,0.099,#N/A,-87,
1 Jul 2013 6:00 PM,-462,0.099,#N/A,-87,
1 Jul 2013 7:00 PM,-462,0.099,#N/A,-88,
1 Jul 2013 8:00 PM,-467,0.100,#N/A,-88,
1 Jul 2013 9:00 PM,-467,0.100,#N/A,-89,
1 Jul 2013 10:00 PM,-472,0.099,#N/A,-90,
1 Jul 2013 11:00 PM,-467,0.099,#N/A,-89,
2 Jul 2013 12:00 AM,-467,0.099,#N/A,-90,
2 Jul 2013 1:00 AM,-472,0.098,#N/A,-90,
2 Jul 2013 2:00 AM,-472,0.098,#N/A,-91,
2 Jul 2013 3:00 AM,-477,0.097,#N/A,-92,
2 Jul 2013 4:00 AM,-477,0.097,#N/A,-92,
2 Jul 2013 5:00 AM,-472,0.097,-0.086,-92,
2 Jul 2013 6:00 AM,-477,0.096,0.156,-93,
2 Jul 2013 7:00 AM,-477,0.096,0.156,-93,
2 Jul 2013 8:00 AM,-477,0.095,0.156,-93,
2 Jul 2013 9:00 AM,-477,0.095,0.155,-93,
2 Jul 2013 10:00 AM,-477,0.095,0.154,-94,
2 Jul 2013 11:00 AM,-482,0.095,0.153,-95,
2 Jul 2013 12:00 PM,-482,0.095,0.152,-95,
2 Jul 2013 1:00 PM,-482,0.095,0.151,-95,
2 Jul 2013 2:00 PM,-487,0.096,0.151,-95,
2 Jul 2013 3:00 PM,-482,0.097,0.151,-95,
2 Jul 2013 4:00 PM,-487,0.097,0.149,-96,
2 Jul 2013 5:00 PM,-487,0.097,0.149,-96,
2 Jul 2013 6:00 PM,-487,0.097,0.148,-96,
2 Jul 2013 7:00 PM,-482,0.098,0.147,-96,
2 Jul 2013 8:00 PM,-487,0.098,0.147,-97,
2 Jul 2013 9:00 PM,-487,0.097,0.147,-98,
2 Jul 2013 10:00 PM,-487,0.097,0.147,-98,
2 Jul 2013 11:00 PM,-492,0.097,0.147,-99,
3 Jul 2013 12:00 AM,-487,0.097,0.147,-99,
3 Jul 2013 1:00 AM,-492,0.096,0.147,-100,
3 Jul 2013 2:00 AM,-492,0.096,0.147,-100,
3 Jul 2013 3:00 AM,-492,0.095,0.147,-100,
3 Jul 2013 4:00 AM,-492,0.095,0.147,-100,
3 Jul 2013 5:00 AM,-492,0.095,0.147,-100,
3 Jul 2013 6:00 AM,-492,0.094,0.147,-100,
3 Jul 2013 7:00 AM,-497,0.094,0.147,-101,
3 Jul 2013 8:00 AM,-497,0.094,0.147,-101,
3 Jul 2013 9:00 AM,-497,0.094,0.146,-101,
3 Jul 2013 10:00 AM,-497,0.094,0.145,-102,
3 Jul 2013 11:00 AM,-497,0.094,0.145,-102,
3 Jul 2013 12:00 PM,-497,0.094,0.144,-103,
3 Jul 2013 1:00 PM,-497,0.094,0.143,-103,
3 Jul 2013 2:00 PM,-502,0.095,0.142,-103,
3 Jul 2013 3:00 PM,-502,0.095,0.141,-103,
3 Jul 2013 4:00 PM,-497,0.095,0.140,-103,
3 Jul 2013 5:00 PM,-497,0.096,0.140,-103,
3 Jul 2013 6:00 PM,-502,0.096,0.138,-104,
3 Jul 2013 7:00 PM,-502,0.096,0.135,-105,
3 Jul 2013 8:00 PM,-502,0.096,0.135,-105,
3 Jul 2013 9:00 PM,-508,0.096,0.136,-106,
3 Jul 2013 10:00 PM,-502,0.096,0.136,-107,
3 Jul 2013 11:00 PM,-508,0.095,0.137,-107,
4 Jul 2013 12:00 AM,-508,0.095,0.139,-107,
4 Jul 2013 1:00 AM,-508,0.095,0.139,-108,
4 Jul 2013 2:00 AM,-513,0.094,0.139,-108,
4 Jul 2013 3:00 AM,-508,0.094,0.139,-108,
4 Jul 2013 4:00 AM,-508,0.094,0.139,-109,
4 Jul 2013 5:00 AM,-513,0.094,0.139,-108,
4 Jul 2013 6:00 AM,-513,0.094,0.139,-109,
4 Jul 2013 7:00 AM,-513,0.093,0.139,-110,
4 Jul 2013 8:00 AM,-518,0.093,0.139,-110,
4 Jul 2013 9:00 AM,-518,0.093,0.138,-111,
4 Jul 2013 10:00 AM,-518,0.092,0.138,-111,
4 Jul 2013 11:00 AM,-513,0.092,0.137,-110,
4 Jul 2013 12:00 PM,-518,0.092,0.136,-111,
4 Jul 2013 1:00 PM,-518,0.092,0.135,-111,
4 Jul 2013 2:00 PM,-524,0.093,0.134,-111,
4 Jul 2013 3:00 PM,-524,0.094,0.134,-111,
4 Jul 2013 4:00 PM,-524,0.094,0.134,-111,
4 Jul 2013 5:00 PM,-524,0.095,0.133,-111,
4 Jul 2013 6:00 PM,-524,0.095,0.133,-111,
4 Jul 2013 7:00 PM,-524,0.095,0.133,-112,
4 Jul 2013 8:00 PM,-524,0.095,0.133,-113,
4 Jul 2013 9:00 PM,-524,0.095,0.133,-114,
4 Jul 2013 10:00 PM,-524,0.095,0.133,-115,
4 Jul 2013 11:00 PM,-529,0.094,0.133,-115,
5 Jul 2013 12:00 AM,-529,0.094,0.133,-115,
5 Jul 2013 1:00 AM,-529,0.094,0.133,-115,
5 Jul 2013 2:00 AM,-529,0.094,0.133,-116,
5 Jul 2013 3:00 AM,-529,0.093,0.133,-116,
5 Jul 2013 4:00 AM,-529,0.093,0.133,-116,
5 Jul 2013 5:00 AM,-529,0.093,0.133,-117,
5 Jul 2013 6:00 AM,-529,0.092,0.132,-117,
5 Jul 2013 7:00 AM,-529,0.092,0.132,-118,
5 Jul 2013 8:00 AM,-535,0.091,0.132,-118,
5 Jul 2013 9:00 AM,-540,0.091,0.132,-119,
5 Jul 2013 10:00 AM,-540,0.091,0.132,-119,
5 Jul 2013 11:00 AM,-535,0.091,0.131,-119,
5 Jul 2013 12:00 PM,-540,0.091,0.130,-118,
5 Jul 2013 1:00 PM,-535,0.091,0.129,-118,
5 Jul 2013 2:00 PM,-535,0.092,0.129,-118,
5 Jul 2013 3:00 PM,-540,0.093,0.128,-118,
5 Jul 2013 4:00 PM,-540,0.094,0.128,-118,
5 Jul 2013 5:00 PM,-540,0.094,0.128,-118,
5 Jul 2013 6:00 PM,-540,0.094,0.128,-119,
5 Jul 2013 7:00 PM,-540,0.094,0.128,-119,
5 Jul 2013 8:00 PM,-540,0.094,0.128,-120,
5 Jul 2013 9:00 PM,-546,0.094,0.128,-120,
5 Jul 2013 10:00 PM,-546,0.094,0.128,-121,
5 Jul 2013 11:00 PM,-546,0.094,0.128,-122,
6 Jul 2013 12:00 AM,-546,0.093,0.128,-124,
6 Jul 2013 1:00 AM,-552,0.093,0.128,-125,
6 Jul 2013 2:00 AM,-546,0.092,0.128,-125,
6 Jul 2013 3:00 AM,-546,0.092,0.128,-125,
6 Jul 2013 4:00 AM,-552,0.091,0.128,-126,
6 Jul 2013 5:00 AM,-552,0.091,0.128,-126,
6 Jul 2013 6:00 AM,-552,0.091,0.127,-126,
6 Jul 2013 7:00 AM,-552,0.090,0.127,-127,
6 Jul 2013 8:00 AM,-552,0.090,0.127,-127,
6 Jul 2013 9:00 AM,-558,0.090,0.127,-127,
6 Jul 2013 10:00 AM,-552,0.090,0.127,-127,
6 Jul 2013 11:00 AM,-552,0.089,0.126,-127,
6 Jul 2013 12:00 PM,-552,0.090,0.125,-127,
6 Jul 2013 1:00 PM,-558,0.090,0.125,-126,
6 Jul 2013 2:00 PM,-558,0.090,0.125,-127,
6 Jul 2013 3:00 PM,-558,0.091,0.124,-127,
6 Jul 2013 4:00 PM,-558,0.092,0.125,-126,
6 Jul 2013 5:00 PM,-558,0.093,0.126,-125,
6 Jul 2013 6:00 PM,-558,0.093,0.125,-126,
6 Jul 2013 7:00 PM,-558,0.093,0.125,-126,
6 Jul 2013 8:00 PM,-563,0.093,0.125,-127,
6 Jul 2013 9:00 PM,-563,0.093,0.125,-128,
6 Jul 2013 10:00 PM,-563,0.093,0.125,-129,
6 Jul 2013 11:00 PM,-563,0.092,0.125,-130,
7 Jul 2013 12:00 AM,-569,0.092,0.125,-131,
7 Jul 2013 1:00 AM,-563,0.091,0.125,-131,
7 Jul 2013 2:00 AM,-563,0.091,0.125,-132,
7 Jul 2013 3:00 AM,-569,0.090,0.125,-133,
7 Jul 2013 4:00 AM,-563,0.090,0.125,-133,
7 Jul 2013 5:00 AM,-569,0.090,0.124,-135,
7 Jul 2013 6:00 AM,-569,0.089,0.124,-135,
7 Jul 2013 7:00 AM,-575,0.089,0.124,-136,
7 Jul 2013 8:00 AM,-575,0.089,0.124,-137,
7 Jul 2013 9:00 AM,-575,0.089,0.124,-136,
7 Jul 2013 10:00 AM,-569,0.089,0.123,-136,
7 Jul 2013 11:00 AM,-575,0.089,0.123,-136,
7 Jul 2013 12:00 PM,-575,0.089,0.123,-135,
7 Jul 2013 1:00 PM,-575,0.089,0.123,-135,
7 Jul 2013 2:00 PM,-575,0.089,0.122,-135,
7 Jul 2013 3:00 PM,-575,0.090,0.122,-135,
7 Jul 2013 4:00 PM,-569,0.090,0.122,-133,
7 Jul 2013 5:00 PM,-569,0.091,0.123,-132,
7 Jul 2013 6:00 PM,-569,0.091,0.122,-133,
7 Jul 2013 7:00 PM,-575,0.092,0.122,-136,
7 Jul 2013 8:00 PM,-575,0.092,0.122,-137,
7 Jul 2013 9:00 PM,-575,0.091,0.123,-138,
7 Jul 2013 10:00 PM,-575,0.091,0.123,-140,
7 Jul 2013 11:00 PM,-582,0.091,0.123,-142,
8 Jul 2013 12:00 AM,-575,0.090,0.123,-143,
8 Jul 2013 1:00 AM,-588,0.090,0.123,-143,
8 Jul 2013 2:00 AM,-582,0.089,0.122,-144,
8 Jul 2013 3:00 AM,-582,0.089,0.122,-145,
8 Jul 2013 4:00 AM,-588,0.089,0.122,-147,
8 Jul 2013 5:00 AM,-588,0.089,0.122,-147,
8 Jul 2013 6:00 AM,-594,0.088,0.121,-148,
8 Jul 2013 7:00 AM,-594,0.087,0.121,-149,
8 Jul 2013 8:00 AM,-594,0.087,0.121,-149,
8 Jul 2013 9:00 AM,-588,0.087,0.120,-149,
8 Jul 2013 10:00 AM,-594,0.087,0.120,-149,
8 Jul 2013 11:00 AM,-588,0.086,0.120,-149,
8 Jul 2013 12:00 PM,-594,0.087,0.120,-148,
8 Jul 2013 1:00 PM,-594,0.087,0.119,-148,
8 Jul 2013 2:00 PM,-588,0.087,0.118,-147,
8 Jul 2013 3:00 PM,-588,0.088,0.118,-145,
8 Jul 2013 4:00 PM,-594,0.089,0.118,-144,
8 Jul 2013 5:00 PM,-588,0.089,0.119,-144,
8 Jul 2013 6:00 PM,-588,0.090,0.119,-144,
8 Jul 2013 7:00 PM,-588,0.090,0.118,-145,
8 Jul 2013 8:00 PM,-594,0.090,0.118,-148,
8 Jul 2013 9:00 PM,-600,0.090,0.118,-149,
8 Jul 2013 10:00 PM,-600,0.090,0.118,-151,
8 Jul 2013 11:00 PM,-594,0.089,0.118,-152,
9 Jul 2013 12:00 AM,-600,0.089,0.118,-152,
9 Jul 2013 1:00 AM,-600,0.089,0.118,-155,
9 Jul 2013 2:00 AM,-600,0.089,0.118,-155,
9 Jul 2013 3:00 AM,-600,0.088,0.118,-156,
9 Jul 2013 4:00 AM,-600,0.088,0.118,-156,
9 Jul 2013 5:00 AM,-607,0.087,0.118,-157,
9 Jul 2013 6:00 AM,-607,0.087,0.118,-157,
9 Jul 2013 7:00 AM,-607,0.087,0.118,-159,
9 Jul 2013 8:00 AM,-607,0.086,0.118,-159,
9 Jul 2013 9:00 AM,-607,0.086,0.118,-160,
9 Jul 2013 10:00 AM,-607,0.086,0.118,-159,
9 Jul 2013 11:00 AM,-607,0.086,0.118,-159,
9 Jul 2013 12:00 PM,-607,0.086,0.117,-157,
9 Jul 2013 1:00 PM,-607,0.086,0.117,-157,
9 Jul 2013 2:00 PM,-613,0.086,0.117,-159,
9 Jul 2013 3:00 PM,-607,0.086,0.117,-157,
9 Jul 2013 4:00 PM,-607,0.087,0.117,-155,
9 Jul 2013 5:00 PM,-607,0.087,0.117,-155,
9 Jul 2013 6:00 PM,-607,0.088,0.117,-156,
9 Jul 2013 7:00 PM,-613,0.088,0.117,-157,
9 Jul 2013 8:00 PM,-613,0.087,0.117,-143,
9 Jul 2013 9:00 PM,-620,0.087,0.117,-129,
9 Jul 2013 10:00 PM,-620,0.087,0.117,-126,
9 Jul 2013 11:00 PM,-620,0.087,0.117,-125,
10 Jul 2013 12:00 AM,-620,0.086,0.117,-124,
10 Jul 2013 1:00 AM,-620,0.086,0.117,-125,
10 Jul 2013 2:00 AM,-620,0.085,0.117,-126,
10 Jul 2013 3:00 AM,-620,0.085,0.117,-126,
10 Jul 2013 4:00 AM,-626,0.085,0.117,-127,
10 Jul 2013 5:00 AM,-626,0.084,0.117,-127,
10 Jul 2013 6:00 AM,-626,0.084,0.117,-128,
10 Jul 2013 7:00 AM,-626,0.083,0.117,-128,
10 Jul 2013 8:00 AM,-626,0.083,0.117,-129,
10 Jul 2013 9:00 AM,-626,0.083,0.117,-129,
10 Jul 2013 10:00 AM,-633,0.083,0.117,-130,
10 Jul 2013 11:00 AM,-633,0.083,0.117,-130,
10 Jul 2013 12:00 PM,-626,0.083,0.117,-130,
10 Jul 2013 1:00 PM,-626,0.083,0.116,-130,
10 Jul 2013 2:00 PM,-626,0.084,0.117,-124,
10 Jul 2013 3:00 PM,-626,0.085,0.117,-124,
10 Jul 2013 4:00 PM,-626,0.086,0.117,-124,
10 Jul 2013 5:00 PM,-626,0.086,0.117,-124,
10 Jul 2013 6:00 PM,-626,0.087,0.117,-122,
10 Jul 2013 7:00 PM,-620,0.087,0.117,-124,
10 Jul 2013 8:00 PM,-626,0.087,0.117,-125,
10 Jul 2013 9:00 PM,-626,0.087,0.117,-125,
10 Jul 2013 10:00 PM,-626,0.087,0.117,-126,
10 Jul 2013 11:00 PM,-626,0.086,0.117,-127,
11 Jul 2013 12:00 AM,-633,0.086,0.117,-127,
11 Jul 2013 1:00 AM,-633,0.085,0.117,-128,
11 Jul 2013 2:00 AM,-633,0.085,0.117,-129,
11 Jul 2013 3:00 AM,-633,0.085,0.117,-129,
11 Jul 2013 4:00 AM,-633,0.084,0.117,-129,
11 Jul 2013 5:00 AM,-640,0.084,0.117,-130,
11 Jul 2013 6:00 AM,-640,0.083,0.117,-131,
11 Jul 2013 7:00 AM,-633,0.083,0.117,-131,
11 Jul 2013 8:00 AM,-640,0.083,0.117,-132,
11 Jul 2013 9:00 AM,-640,0.083,0.117,-132,
11 Jul 2013 10:00 AM,-640,0.083,0.117,-133,
11 Jul 2013 11:00 AM,-633,0.083,0.117,-128,
11 Jul 2013 12:00 PM,-633,0.083,0.117,-126,
11 Jul 2013 1:00 PM,-640,0.083,0.117,-127,
11 Jul 2013 2:00 PM,-640,0.083,0.117,-131,
11 Jul 2013 3:00 PM,-640,0.084,0.117,-130,
11 Jul 2013 4:00 PM,-633,0.085,0.117,-129,
11 Jul 2013 5:00 PM,-647,0.092,0.117,-24,
11 Jul 2013 6:00 PM,-668,0.185,0.116,-21,
11 Jul 2013 7:00 PM,-690,0.274,0.126,-21,
11 Jul 2013 8:00 PM,-682,0.294,0.150,-22,
11 Jul 2013 9:00 PM,-682,0.281,0.160,-21,
11 Jul 2013 10:00 PM,-682,0.268,0.166,-20,
11 Jul 2013 11:00 PM,-682,0.256,0.170,-19,
12 Jul 2013 12:00 AM,-682,0.246,0.174,-19,
12 Jul 2013 1:00 AM,-675,0.237,0.176,-19,
12 Jul 2013 2:00 AM,-675,0.230,0.178,-19,
12 Jul 2013 3:00 AM,-682,0.225,0.179,-19,
12 Jul 2013 4:00 AM,-675,0.220,0.181,-18,
12 Jul 2013 5:00 AM,-682,0.216,0.183,-18,
12 Jul 2013 6:00 AM,-682,0.213,0.185,-19,
12 Jul 2013 7:00 AM,-682,0.210,0.185,-19,
12 Jul 2013 8:00 AM,-690,0.207,0.187,-19,
12 Jul 2013 9:00 AM,-682,0.205,0.188,-19,
12 Jul 2013 10:00 AM,-682,0.202,0.188,-19,
12 Jul 2013 11:00 AM,-675,0.200,0.187,-19,
12 Jul 2013 12:00 PM,-682,0.196,0.185,-19,
12 Jul 2013 1:00 PM,-675,0.195,0.184,-19,
12 Jul 2013 2:00 PM,-675,0.192,0.182,-19,
12 Jul 2013 3:00 PM,-675,0.190,0.181,-19,
12 Jul 2013 4:00 PM,-675,0.188,0.180,-20,
12 Jul 2013 5:00 PM,-668,0.186,0.179,-20,
12 Jul 2013 6:00 PM,-668,0.185,0.177,-20,
12 Jul 2013 7:00 PM,-668,0.183,0.176,-21,
12 Jul 2013 8:00 PM,-668,0.181,0.175,-21,
12 Jul 2013 9:00 PM,-661,0.180,0.174,-22,
12 Jul 2013 10:00 PM,-668,0.179,0.174,-22,
12 Jul 2013 11:00 PM,-668,0.178,0.174,-22,
13 Jul 2013 12:00 AM,-661,0.177,0.174,-23,
13 Jul 2013 1:00 AM,-668,0.175,0.174,-23,
13 Jul 2013 2:00 AM,-668,0.174,0.174,-23,
13 Jul 2013 3:00 AM,-661,0.174,0.175,-24,
13 Jul 2013 4:00 AM,-668,0.173,0.175,-24,
13 Jul 2013 5:00 AM,-668,0.172,0.175,-24,
13 Jul 2013 6:00 AM,-668,0.171,0.175,-25,
13 Jul 2013 7:00 AM,-668,0.170,0.175,-25,
13 Jul 2013 8:00 AM,-668,0.170,0.175,-25,
13 Jul 2013 9:00 AM,-661,0.169,0.174,-26,
13 Jul 2013 10:00 AM,-668,0.168,0.174,-26,
13 Jul 2013 11:00 AM,-668,0.168,0.172,-27,
13 Jul 2013 12:00 PM,-668,0.167,0.169,-27,
13 Jul 2013 1:00 PM,-661,0.165,0.168,-28,
13 Jul 2013 2:00 PM,-661,0.165,0.166,-28,
13 Jul 2013 3:00 PM,-654,0.164,0.164,-28,
13 Jul 2013 4:00 PM,-661,0.163,0.163,-29,
13 Jul 2013 5:00 PM,-654,0.162,0.162,-29,
13 Jul 2013 6:00 PM,-654,0.162,0.161,-30,
13 Jul 2013 7:00 PM,-654,0.162,0.160,-30,
13 Jul 2013 8:00 PM,-654,0.161,0.159,-31,
