Measurement Time,kPa Potential,m³/m³ VWC,kPa Potential,m³/m³ VWC,None
4/19/2013 4:00 PM,-389,0.105,-258,0.107,
4/19/2013 5:00 PM,-381,0.107,-256,0.108,
4/19/2013 6:00 PM,-378,0.108,-258,0.108,
4/19/2013 7:00 PM,-381,0.108,-258,0.108,
4/19/2013 8:00 PM,-385,0.108,-261,0.109,
4/19/2013 9:00 PM,-385,0.108,-261,0.109,
4/19/2013 10:00 PM,-389,0.107,-263,0.109,
4/19/2013 11:00 PM,-389,0.106,-266,0.109,
4/20/2013 12:00 AM,-389,0.105,-268,0.108,
4/20/2013 1:00 AM,-389,0.104,-268,0.108,
4/20/2013 2:00 AM,-389,0.103,-268,0.108,
4/20/2013 3:00 AM,-389,0.103,-268,0.108,
4/20/2013 4:00 AM,-389,0.102,-271,0.108,
4/20/2013 5:00 AM,-393,0.101,-271,0.108,
4/20/2013 6:00 AM,-393,0.101,-273,0.107,
4/20/2013 7:00 AM,-393,0.101,-273,0.107,
4/20/2013 8:00 AM,-393,0.101,-273,0.106,
4/20/2013 9:00 AM,-393,0.100,-273,0.106,
4/20/2013 10:00 AM,-385,0.100,-271,0.106,
4/20/2013 11:00 AM,-385,0.101,-268,0.106,
4/20/2013 12:00 PM,-381,0.101,-266,0.106,
4/20/2013 1:00 PM,-385,0.102,-261,0.106,
4/20/2013 2:00 PM,-378,0.104,-258,0.106,
4/20/2013 3:00 PM,-381,0.105,-258,0.107,
4/20/2013 4:00 PM,-378,0.106,-253,0.108,
4/20/2013 5:00 PM,-374,0.108,-251,0.108,
4/20/2013 6:00 PM,-374,0.109,-253,0.108,
4/20/2013 7:00 PM,-370,0.109,-251,0.109,
4/20/2013 8:00 PM,-374,0.109,-253,0.109,
4/20/2013 9:00 PM,-374,0.108,-253,0.110,
4/20/2013 10:00 PM,-378,0.108,-256,0.109,
4/20/2013 11:00 PM,-381,0.107,-261,0.109,
4/21/2013 12:00 AM,-385,0.106,-261,0.109,
4/21/2013 1:00 AM,-385,0.105,-263,0.109,
4/21/2013 2:00 AM,-385,0.105,-266,0.109,
4/21/2013 3:00 AM,-385,0.104,-266,0.108,
4/21/2013 4:00 AM,-385,0.103,-266,0.108,
4/21/2013 5:00 AM,-385,0.103,-268,0.108,
4/21/2013 6:00 AM,-389,0.102,-268,0.108,
4/21/2013 7:00 AM,-389,0.101,-271,0.107,
4/21/2013 8:00 AM,-393,0.101,-271,0.107,
4/21/2013 9:00 AM,-393,0.101,-271,0.106,
4/21/2013 10:00 AM,-385,0.101,-268,0.107,
4/21/2013 11:00 AM,-385,0.101,-266,0.107,
4/21/2013 12:00 PM,-381,0.101,-261,0.107,
4/21/2013 1:00 PM,-381,0.103,-261,0.107,
4/21/2013 2:00 PM,-381,0.104,-258,0.107,
4/21/2013 3:00 PM,-381,0.105,-253,0.107,
4/21/2013 4:00 PM,-381,0.107,-248,0.108,
4/21/2013 5:00 PM,-374,0.108,-251,0.108,
4/21/2013 6:00 PM,-370,0.109,-248,0.108,
4/21/2013 7:00 PM,-374,0.110,-251,0.109,
4/21/2013 8:00 PM,-374,0.110,-251,0.109,
4/21/2013 9:00 PM,-378,0.109,-253,0.110,
4/21/2013 10:00 PM,-378,0.108,-256,0.110,
4/21/2013 11:00 PM,-381,0.107,-258,0.110,
4/22/2013 12:00 AM,-378,0.106,-261,0.110,
4/22/2013 1:00 AM,-381,0.105,-261,0.109,
4/22/2013 2:00 AM,-381,0.105,-263,0.109,
4/22/2013 3:00 AM,-381,0.104,-266,0.109,
4/22/2013 4:00 AM,-385,0.103,-268,0.108,
4/22/2013 5:00 AM,-385,0.103,-268,0.108,
4/22/2013 6:00 AM,-385,0.102,-268,0.108,
4/22/2013 7:00 AM,-385,0.101,-271,0.108,
4/22/2013 8:00 AM,-389,0.101,-271,0.107,
4/22/2013 9:00 AM,-385,0.101,-268,0.107,
4/22/2013 10:00 AM,-381,0.101,-266,0.107,
4/22/2013 11:00 AM,-378,0.101,-261,0.107,
4/22/2013 12:00 PM,-378,0.102,-258,0.107,
4/22/2013 1:00 PM,-378,0.103,-256,0.108,
4/22/2013 2:00 PM,-378,0.105,-253,0.108,
4/22/2013 3:00 PM,-378,0.105,-251,0.108,
4/22/2013 4:00 PM,-374,0.107,-246,0.108,
4/22/2013 5:00 PM,-366,0.109,-241,0.109,
4/22/2013 6:00 PM,-366,0.110,-246,0.109,
4/22/2013 7:00 PM,-366,0.110,-244,0.110,
4/22/2013 8:00 PM,-370,0.110,-248,0.110,
4/22/2013 9:00 PM,-370,0.109,-251,0.110,
4/22/2013 10:00 PM,-374,0.108,-251,0.110,
4/22/2013 11:00 PM,-378,0.108,-256,0.110,
4/23/2013 12:00 AM,-378,0.107,-256,0.110,
4/23/2013 1:00 AM,-378,0.106,-258,0.110,
4/23/2013 2:00 AM,-378,0.105,-258,0.110,
4/23/2013 3:00 AM,-381,0.105,-261,0.109,
4/23/2013 4:00 AM,-381,0.104,-261,0.109,
4/23/2013 5:00 AM,-381,0.103,-263,0.108,
4/23/2013 6:00 AM,-381,0.103,-263,0.108,
4/23/2013 7:00 AM,-385,0.102,-263,0.108,
4/23/2013 8:00 AM,-385,0.101,-268,0.108,
4/23/2013 9:00 AM,-385,0.101,-266,0.108,
4/23/2013 10:00 AM,-381,0.101,-263,0.108,
4/23/2013 11:00 AM,-385,0.101,-258,0.108,
4/23/2013 12:00 PM,-381,0.101,-258,0.108,
4/23/2013 1:00 PM,-378,0.103,-256,0.108,
4/23/2013 2:00 PM,-374,0.104,-253,0.108,
4/23/2013 3:00 PM,-374,0.105,-248,0.108,
4/23/2013 4:00 PM,-374,0.107,-244,0.108,
4/23/2013 5:00 PM,-370,0.108,-244,0.108,
4/23/2013 6:00 PM,-370,0.108,-244,0.109,
4/23/2013 7:00 PM,-370,0.109,-246,0.109,
4/23/2013 8:00 PM,-374,0.109,-248,0.110,
4/23/2013 9:00 PM,-370,0.108,-253,0.110,
4/23/2013 10:00 PM,-374,0.107,-253,0.110,
4/23/2013 11:00 PM,-378,0.106,-256,0.110,
4/24/2013 12:00 AM,-374,0.106,-256,0.110,
4/24/2013 1:00 AM,-378,0.105,-258,0.110,
4/24/2013 2:00 AM,-378,0.105,-261,0.109,
4/24/2013 3:00 AM,-381,0.103,-263,0.109,
4/24/2013 4:00 AM,-385,0.103,-266,0.108,
4/24/2013 5:00 AM,-385,0.101,-268,0.108,
4/24/2013 6:00 AM,-385,0.101,-268,0.108,
4/24/2013 7:00 AM,-385,0.100,-268,0.108,
4/24/2013 8:00 AM,-389,0.100,-271,0.107,
4/24/2013 9:00 AM,-385,0.100,-271,0.106,
4/24/2013 10:00 AM,-389,0.100,-273,0.106,
4/24/2013 11:00 AM,-389,0.100,-271,0.106,
4/24/2013 12:00 PM,-385,0.100,-266,0.106,
4/24/2013 1:00 PM,-381,0.100,-266,0.106,
4/24/2013 2:00 PM,-381,0.101,-261,0.106,
4/24/2013 3:00 PM,-381,0.102,-256,0.106,
4/24/2013 4:00 PM,-381,0.104,-253,0.107,
4/24/2013 5:00 PM,-374,0.105,-251,0.108,
4/24/2013 6:00 PM,-374,0.106,-251,0.108,
4/24/2013 7:00 PM,-374,0.106,-251,0.108,
4/24/2013 8:00 PM,-378,0.106,-253,0.108,
4/24/2013 9:00 PM,-378,0.105,-256,0.108,
4/24/2013 10:00 PM,-381,0.105,-258,0.109,
4/24/2013 11:00 PM,-381,0.105,-261,0.108,
4/25/2013 12:00 AM,-385,0.104,-263,0.108,
4/25/2013 1:00 AM,-385,0.103,-263,0.108,
4/25/2013 2:00 AM,-385,0.102,-266,0.108,
4/25/2013 3:00 AM,-389,0.101,-266,0.108,
4/25/2013 4:00 AM,-389,0.101,-268,0.108,
4/25/2013 5:00 AM,-389,0.100,-271,0.107,
4/25/2013 6:00 AM,-389,0.100,-271,0.107,
4/25/2013 7:00 AM,-389,0.100,-271,0.107,
4/25/2013 8:00 AM,-389,0.100,-268,0.106,
4/25/2013 9:00 AM,-389,0.100,-266,0.106,
4/25/2013 10:00 AM,-389,0.100,-268,0.106,
4/25/2013 11:00 AM,-385,0.100,-261,0.106,
4/25/2013 12:00 PM,-381,0.100,-258,0.106,
4/25/2013 1:00 PM,-385,0.100,-253,0.106,
4/25/2013 2:00 PM,-381,0.102,-253,0.106,
4/25/2013 3:00 PM,-381,0.103,-251,0.106,
4/25/2013 4:00 PM,-378,0.105,-248,0.107,
4/25/2013 5:00 PM,-374,0.106,-241,0.108,
4/25/2013 6:00 PM,-370,0.106,-246,0.108,
4/25/2013 7:00 PM,-374,0.107,-246,0.108,
4/25/2013 8:00 PM,-370,0.106,-248,0.109,
4/25/2013 9:00 PM,-370,0.106,-251,0.109,
4/25/2013 10:00 PM,-374,0.106,-251,0.109,
4/25/2013 11:00 PM,-374,0.105,-248,0.110,
4/26/2013 12:00 AM,-374,0.105,-251,0.110,
4/26/2013 1:00 AM,-374,0.105,-251,0.109,
4/26/2013 2:00 AM,-370,0.104,-248,0.109,
4/26/2013 3:00 AM,-370,0.104,-251,0.109,
4/26/2013 4:00 AM,-374,0.103,-251,0.108,
4/26/2013 5:00 AM,-378,0.103,-253,0.108,
4/26/2013 6:00 AM,-378,0.101,-258,0.108,
4/26/2013 7:00 AM,-381,0.101,-258,0.108,
4/26/2013 8:00 AM,-385,0.101,-258,0.108,
4/26/2013 9:00 AM,-378,0.101,-258,0.108,
4/26/2013 10:00 AM,-378,0.101,-258,0.108,
4/26/2013 11:00 AM,-378,0.101,-253,0.108,
4/26/2013 12:00 PM,-374,0.101,-251,0.108,
4/26/2013 1:00 PM,-374,0.103,-246,0.108,
4/26/2013 2:00 PM,-374,0.104,-241,0.108,
4/26/2013 3:00 PM,-378,0.105,-244,0.108,
4/26/2013 4:00 PM,-374,0.106,-239,0.108,
4/26/2013 5:00 PM,-366,0.108,-237,0.109,
4/26/2013 6:00 PM,-366,0.108,-239,0.109,
4/26/2013 7:00 PM,-366,0.108,-241,0.110,
4/26/2013 8:00 PM,-370,0.108,-244,0.110,
4/26/2013 9:00 PM,-370,0.108,-246,0.110,
4/26/2013 10:00 PM,-374,0.107,-251,0.110,
4/26/2013 11:00 PM,-374,0.106,-253,0.110,
4/27/2013 12:00 AM,-374,0.105,-251,0.110,
4/27/2013 1:00 AM,-378,0.105,-256,0.110,
4/27/2013 2:00 AM,-378,0.104,-258,0.109,
4/27/2013 3:00 AM,-378,0.103,-258,0.109,
4/27/2013 4:00 AM,-381,0.102,-261,0.108,
4/27/2013 5:00 AM,-381,0.101,-261,0.108,
4/27/2013 6:00 AM,-381,0.101,-263,0.108,
4/27/2013 7:00 AM,-385,0.100,-263,0.108,
4/27/2013 8:00 AM,-389,0.100,-266,0.107,
4/27/2013 9:00 AM,-385,0.100,-266,0.107,
4/27/2013 10:00 AM,-378,0.100,-261,0.107,
4/27/2013 11:00 AM,-378,0.100,-258,0.107,
4/27/2013 12:00 PM,-378,0.100,-253,0.107,
4/27/2013 1:00 PM,-378,0.101,-251,0.107,
4/27/2013 2:00 PM,-378,0.103,-251,0.107,
4/27/2013 3:00 PM,-378,0.104,-251,0.107,
4/27/2013 4:00 PM,-374,0.105,-246,0.108,
4/27/2013 5:00 PM,-366,0.106,-241,0.108,
4/27/2013 6:00 PM,-366,0.107,-241,0.108,
4/27/2013 7:00 PM,-370,0.108,-244,0.109,
4/27/2013 8:00 PM,-370,0.107,-244,0.109,
4/27/2013 9:00 PM,-374,0.107,-248,0.110,
4/27/2013 10:00 PM,-370,0.106,-251,0.110,
4/27/2013 11:00 PM,-374,0.105,-253,0.109,
4/28/2013 12:00 AM,-374,0.105,-253,0.109,
4/28/2013 1:00 AM,-378,0.105,-256,0.109,
4/28/2013 2:00 AM,-378,0.104,-256,0.109,
4/28/2013 3:00 AM,-378,0.103,-256,0.108,
4/28/2013 4:00 AM,-378,0.103,-258,0.108,
4/28/2013 5:00 AM,-378,0.101,-258,0.108,
4/28/2013 6:00 AM,-381,0.101,-258,0.108,
4/28/2013 7:00 AM,-378,0.101,-263,0.108,
4/28/2013 8:00 AM,-378,0.100,-261,0.108,
4/28/2013 9:00 AM,-378,0.100,-258,0.107,
4/28/2013 10:00 AM,-378,0.100,-256,0.107,
4/28/2013 11:00 AM,-378,0.100,-253,0.107,
4/28/2013 12:00 PM,-378,0.101,-248,0.108,
4/28/2013 1:00 PM,-378,0.102,-248,0.107,
4/28/2013 2:00 PM,-374,0.103,-244,0.108,
4/28/2013 3:00 PM,-374,0.103,-248,0.108,
4/28/2013 4:00 PM,-370,0.104,-248,0.108,
4/28/2013 5:00 PM,-370,0.104,-244,0.108,
4/28/2013 6:00 PM,-370,0.105,-244,0.108,
4/28/2013 7:00 PM,-370,0.105,-244,0.108,
4/28/2013 8:00 PM,-374,0.105,-248,0.108,
4/28/2013 9:00 PM,-370,0.104,-251,0.108,
4/28/2013 10:00 PM,-374,0.104,-253,0.108,
4/28/2013 11:00 PM,-378,0.103,-253,0.108,
4/29/2013 12:00 AM,-374,0.103,-253,0.108,
4/29/2013 1:00 AM,-374,0.102,-256,0.108,
4/29/2013 2:00 AM,-378,0.101,-258,0.108,
4/29/2013 3:00 AM,-378,0.101,-258,0.108,
4/29/2013 4:00 AM,-378,0.100,-258,0.107,
4/29/2013 5:00 AM,-381,0.100,-261,0.107,
4/29/2013 6:00 AM,-381,0.100,-261,0.107,
4/29/2013 7:00 AM,-385,0.099,-263,0.106,
4/29/2013 8:00 AM,-381,0.099,-266,0.106,
4/29/2013 9:00 AM,-381,0.099,-261,0.106,
4/29/2013 10:00 AM,-378,0.098,-258,0.106,
4/29/2013 11:00 AM,-378,0.098,-256,0.106,
4/29/2013 12:00 PM,-378,0.100,-253,0.106,
4/29/2013 1:00 PM,-378,0.101,-251,0.106,
4/29/2013 2:00 PM,-374,0.102,-246,0.106,
4/29/2013 3:00 PM,-378,0.103,-246,0.106,
4/29/2013 4:00 PM,-374,0.105,-244,0.107,
4/29/2013 5:00 PM,-370,0.105,-244,0.107,
4/29/2013 6:00 PM,-370,0.106,-244,0.108,
4/29/2013 7:00 PM,-370,0.106,-246,0.108,
4/29/2013 8:00 PM,-370,0.106,-246,0.108,
4/29/2013 9:00 PM,-370,0.106,-248,0.108,
4/29/2013 10:00 PM,-370,0.105,-251,0.108,
4/29/2013 11:00 PM,-374,0.105,-253,0.108,
4/30/2013 12:00 AM,-370,0.105,-253,0.108,
4/30/2013 1:00 AM,-370,0.104,-253,0.108,
4/30/2013 2:00 AM,-370,0.103,-253,0.108,
4/30/2013 3:00 AM,-370,0.103,-256,0.108,
4/30/2013 4:00 AM,-374,0.101,-256,0.108,
4/30/2013 5:00 AM,-378,0.101,-258,0.108,
4/30/2013 6:00 AM,-378,0.101,-258,0.107,
4/30/2013 7:00 AM,-378,0.100,-261,0.107,
4/30/2013 8:00 AM,-381,0.100,-261,0.107,
4/30/2013 9:00 AM,-374,0.100,-258,0.107,
4/30/2013 10:00 AM,-374,0.100,-258,0.107,
4/30/2013 11:00 AM,-370,0.100,-253,0.106,
4/30/2013 12:00 PM,-374,0.100,-251,0.106,
4/30/2013 1:00 PM,-370,0.101,-248,0.106,
4/30/2013 2:00 PM,-370,0.103,-244,0.106,
4/30/2013 3:00 PM,-374,0.105,-244,0.107,
4/30/2013 4:00 PM,-370,0.105,-241,0.108,
4/30/2013 5:00 PM,-366,0.107,-239,0.108,
4/30/2013 6:00 PM,-363,0.108,-237,0.108,
4/30/2013 7:00 PM,-359,0.108,-235,0.109,
4/30/2013 8:00 PM,-363,0.107,-241,0.109,
4/30/2013 9:00 PM,-366,0.106,-244,0.109,
4/30/2013 10:00 PM,-370,0.106,-248,0.109,
4/30/2013 11:00 PM,-370,0.105,-248,0.109,
5/1/2013 12:00 AM,-374,0.105,-251,0.109,
5/1/2013 1:00 AM,-370,0.104,-251,0.109,
5/1/2013 2:00 AM,-374,0.103,-256,0.108,
5/1/2013 3:00 AM,-378,0.102,-256,0.108,
5/1/2013 4:00 AM,-374,0.101,-256,0.108,
5/1/2013 5:00 AM,-378,0.101,-256,0.108,
5/1/2013 6:00 AM,-378,0.100,-258,0.108,
5/1/2013 7:00 AM,-378,0.100,-258,0.107,
5/1/2013 8:00 AM,-378,0.100,-261,0.107,
5/1/2013 9:00 AM,-378,0.100,-261,0.107,
5/1/2013 10:00 AM,-374,0.100,-258,0.107,
5/1/2013 11:00 AM,-370,0.100,-253,0.107,
5/1/2013 12:00 PM,-374,0.100,-251,0.107,
5/1/2013 1:00 PM,-370,0.101,-248,0.107,
5/1/2013 2:00 PM,-370,0.102,-248,0.107,
5/1/2013 3:00 PM,-370,0.104,-246,0.107,
5/1/2013 4:00 PM,-363,0.105,-241,0.108,
5/1/2013 5:00 PM,-363,0.107,-239,0.108,
5/1/2013 6:00 PM,-359,0.107,-239,0.108,
5/1/2013 7:00 PM,-363,0.108,-235,0.109,
5/1/2013 8:00 PM,-363,0.107,-239,0.110,
5/1/2013 9:00 PM,-363,0.107,-239,0.110,
5/1/2013 10:00 PM,-363,0.106,-244,0.110,
5/1/2013 11:00 PM,-366,0.105,-246,0.109,
5/2/2013 12:00 AM,-366,0.105,-248,0.109,
5/2/2013 1:00 AM,-370,0.104,-248,0.109,
5/2/2013 2:00 AM,-366,0.104,-251,0.109,
5/2/2013 3:00 AM,-370,0.103,-253,0.109,
5/2/2013 4:00 AM,-370,0.101,-253,0.108,
5/2/2013 5:00 AM,-374,0.101,-256,0.108,
5/2/2013 6:00 AM,-378,0.100,-258,0.108,
5/2/2013 7:00 AM,-378,0.100,-261,0.108,
5/2/2013 8:00 AM,-378,0.100,-263,0.107,
5/2/2013 9:00 AM,-381,0.099,-263,0.107,
5/2/2013 10:00 AM,-381,0.098,-263,0.107,
5/2/2013 11:00 AM,-381,0.098,-266,0.106,
5/2/2013 12:00 PM,-381,0.098,-268,0.106,
5/2/2013 1:00 PM,-385,0.098,-268,0.106,
5/2/2013 2:00 PM,-381,0.098,-268,0.106,
5/2/2013 3:00 PM,-381,0.098,-268,0.106,
5/2/2013 4:00 PM,-381,0.098,-266,0.106,
5/2/2013 5:00 PM,-378,0.098,-261,0.106,
5/2/2013 6:00 PM,-378,0.098,-263,0.106,
5/2/2013 7:00 PM,-381,0.098,-263,0.106,
5/2/2013 8:00 PM,-385,0.098,-266,0.105,
5/2/2013 9:00 PM,-385,0.098,-268,0.105,
5/2/2013 10:00 PM,-385,0.097,-268,0.105,
5/2/2013 11:00 PM,-389,0.097,-271,0.105,
5/3/2013 12:00 AM,-389,0.096,-273,0.105,
5/3/2013 1:00 AM,-389,0.096,-276,0.105,
5/3/2013 2:00 AM,-393,0.094,-276,0.105,
5/3/2013 3:00 AM,-393,0.094,-279,0.105,
5/3/2013 4:00 AM,-393,0.094,-281,0.104,
5/3/2013 5:00 AM,-393,0.094,-287,0.104,
5/3/2013 6:00 AM,-393,0.093,-287,0.103,
5/3/2013 7:00 AM,-397,0.093,-290,0.103,
5/3/2013 8:00 AM,-401,0.093,-292,0.103,
5/3/2013 9:00 AM,-397,0.092,-292,0.102,
5/3/2013 10:00 AM,-393,0.092,-295,0.102,
5/3/2013 11:00 AM,-393,0.092,-298,0.102,
5/3/2013 12:00 PM,-393,0.093,-295,0.102,
5/3/2013 1:00 PM,-393,0.094,-290,0.102,
5/3/2013 2:00 PM,-389,0.095,-290,0.102,
5/3/2013 3:00 PM,-393,0.097,-284,0.103,
5/3/2013 4:00 PM,-389,0.099,-279,0.103,
5/3/2013 5:00 PM,-385,0.100,-276,0.104,
5/3/2013 6:00 PM,-385,0.100,-276,0.105,
5/3/2013 7:00 PM,-381,0.101,-276,0.105,
5/3/2013 8:00 PM,-381,0.101,-276,0.105,
5/3/2013 9:00 PM,-389,0.100,-279,0.105,
5/3/2013 10:00 PM,-389,0.100,-279,0.105,
5/3/2013 11:00 PM,-389,0.099,-284,0.105,
5/4/2013 12:00 AM,-393,0.098,-284,0.105,
5/4/2013 1:00 AM,-393,0.098,-287,0.105,
5/4/2013 2:00 AM,-393,0.097,-287,0.104,
5/4/2013 3:00 AM,-389,0.096,-290,0.104,
5/4/2013 4:00 AM,-389,0.096,-290,0.104,
5/4/2013 5:00 AM,-389,0.095,-290,0.104,
5/4/2013 6:00 AM,-389,0.094,-290,0.103,
5/4/2013 7:00 AM,-393,0.094,-290,0.103,
5/4/2013 8:00 AM,-393,0.094,-290,0.103,
5/4/2013 9:00 AM,-393,0.094,-290,0.103,
5/4/2013 10:00 AM,-385,0.094,-287,0.103,
5/4/2013 11:00 AM,-385,0.094,-284,0.103,
5/4/2013 12:00 PM,-385,0.095,-281,0.103,
5/4/2013 1:00 PM,-385,0.096,-279,0.103,
5/4/2013 2:00 PM,-385,0.097,-276,0.103,
5/4/2013 3:00 PM,-385,0.099,-276,0.103,
5/4/2013 4:00 PM,-378,0.100,-268,0.104,
5/4/2013 5:00 PM,-378,0.101,-268,0.105,
5/4/2013 6:00 PM,-374,0.101,-266,0.105,
5/4/2013 7:00 PM,-374,0.101,-261,0.105,
5/4/2013 8:00 PM,-378,0.101,-266,0.105,
5/4/2013 9:00 PM,-378,0.101,-266,0.105,
5/4/2013 10:00 PM,-378,0.101,-268,0.105,
5/4/2013 11:00 PM,-378,0.100,-271,0.105,
5/5/2013 12:00 AM,-381,0.100,-271,0.105,
5/5/2013 1:00 AM,-381,0.100,-273,0.105,
5/5/2013 2:00 AM,-378,0.099,-273,0.105,
5/5/2013 3:00 AM,-381,0.098,-273,0.105,
5/5/2013 4:00 AM,-381,0.098,-273,0.105,
5/5/2013 5:00 AM,-385,0.097,-276,0.105,
5/5/2013 6:00 AM,-385,0.096,-279,0.105,
5/5/2013 7:00 AM,-385,0.096,-281,0.105,
5/5/2013 8:00 AM,-385,0.096,-281,0.104,
5/5/2013 9:00 AM,-385,0.096,-279,0.104,
5/5/2013 10:00 AM,-381,0.095,-276,0.104,
5/5/2013 11:00 AM,-381,0.096,-273,0.104,
5/5/2013 12:00 PM,-378,0.096,-271,0.104,
5/5/2013 1:00 PM,-381,0.097,-268,0.104,
5/5/2013 2:00 PM,-381,0.099,-268,0.105,
5/5/2013 3:00 PM,-381,0.100,-263,0.105,
5/5/2013 4:00 PM,-374,0.101,-258,0.105,
5/5/2013 5:00 PM,-374,0.103,-256,0.105,
5/5/2013 6:00 PM,-374,0.103,-256,0.105,
5/5/2013 7:00 PM,-370,0.103,-256,0.106,
5/5/2013 8:00 PM,-374,0.103,-258,0.106,
5/5/2013 9:00 PM,-374,0.103,-258,0.106,
5/5/2013 10:00 PM,-374,0.102,-261,0.106,
5/5/2013 11:00 PM,-374,0.101,-263,0.106,
5/6/2013 12:00 AM,-374,0.101,-263,0.106,
5/6/2013 1:00 AM,-374,0.100,-263,0.106,
5/6/2013 2:00 AM,-378,0.100,-266,0.106,
5/6/2013 3:00 AM,-374,0.100,-266,0.106,
5/6/2013 4:00 AM,-374,0.099,-266,0.106,
5/6/2013 5:00 AM,-378,0.098,-266,0.105,
5/6/2013 6:00 AM,-378,0.098,-266,0.105,
5/6/2013 7:00 AM,-381,0.098,-266,0.105,
5/6/2013 8:00 AM,-381,0.098,-266,0.105,
5/6/2013 9:00 AM,-374,0.097,-266,0.105,
5/6/2013 10:00 AM,-374,0.097,-268,0.105,
5/6/2013 11:00 AM,-374,0.097,-263,0.105,
5/6/2013 12:00 PM,-374,0.098,-261,0.105,
5/6/2013 1:00 PM,-374,0.098,-261,0.105,
5/6/2013 2:00 PM,-374,0.099,-258,0.105,
5/6/2013 3:00 PM,-374,0.100,-256,0.105,
5/6/2013 4:00 PM,-366,0.101,-251,0.106,
5/6/2013 5:00 PM,-363,0.102,-248,0.106,
5/6/2013 6:00 PM,-359,0.103,-248,0.106,
5/6/2013 7:00 PM,-363,0.103,-248,0.107,
5/6/2013 8:00 PM,-366,0.103,-256,0.107,
5/6/2013 9:00 PM,-366,0.103,-256,0.107,
5/6/2013 10:00 PM,-370,0.102,-261,0.107,
5/6/2013 11:00 PM,-366,0.101,-261,0.107,
5/7/2013 12:00 AM,-370,0.101,-263,0.107,
5/7/2013 1:00 AM,-370,0.100,-263,0.107,
5/7/2013 2:00 AM,-374,0.100,-266,0.106,
5/7/2013 3:00 AM,-374,0.099,-268,0.106,
5/7/2013 4:00 AM,-374,0.098,-271,0.106,
5/7/2013 5:00 AM,-374,0.098,-268,0.106,
5/7/2013 6:00 AM,-378,0.098,-271,0.105,
5/7/2013 7:00 AM,-378,0.097,-273,0.105,
5/7/2013 8:00 AM,-381,0.097,-273,0.105,
5/7/2013 9:00 AM,-378,0.096,-273,0.105,
5/7/2013 10:00 AM,-374,0.096,-268,0.105,
5/7/2013 11:00 AM,-374,0.096,-266,0.105,
5/7/2013 12:00 PM,-370,0.096,-263,0.105,
5/7/2013 1:00 PM,-370,0.098,-258,0.105,
5/7/2013 2:00 PM,-366,0.099,-253,0.105,
5/7/2013 3:00 PM,-366,0.100,-253,0.105,
5/7/2013 4:00 PM,-363,0.101,-251,0.105,
5/7/2013 5:00 PM,-359,0.103,-248,0.106,
5/7/2013 6:00 PM,-359,0.103,-248,0.106,
5/7/2013 7:00 PM,-363,0.103,-246,0.106,
5/7/2013 8:00 PM,-363,0.103,-248,0.107,
5/7/2013 9:00 PM,-363,0.103,-251,0.107,
5/7/2013 10:00 PM,-366,0.102,-258,0.107,
5/7/2013 11:00 PM,-370,0.101,-258,0.107,
5/8/2013 12:00 AM,-370,0.101,-261,0.107,
5/8/2013 1:00 AM,-370,0.100,-261,0.106,
5/8/2013 2:00 AM,-370,0.100,-263,0.106,
5/8/2013 3:00 AM,-374,0.100,-263,0.106,
5/8/2013 4:00 AM,-370,0.099,-266,0.106,
5/8/2013 5:00 AM,-374,0.098,-268,0.106,
5/8/2013 6:00 AM,-374,0.098,-268,0.105,
5/8/2013 7:00 AM,-374,0.097,-268,0.105,
5/8/2013 8:00 AM,-378,0.096,-273,0.105,
5/8/2013 9:00 AM,-378,0.096,-271,0.105,
5/8/2013 10:00 AM,-374,0.096,-268,0.105,
5/8/2013 11:00 AM,-366,0.096,-263,0.105,
5/8/2013 12:00 PM,-370,0.097,-258,0.105,
5/8/2013 1:00 PM,-366,0.098,-258,0.105,
5/8/2013 2:00 PM,-363,0.100,-253,0.105,
5/8/2013 3:00 PM,-366,0.100,-253,0.105,
5/8/2013 4:00 PM,-363,0.102,-248,0.105,
5/8/2013 5:00 PM,-359,0.103,-246,0.106,
5/8/2013 6:00 PM,-356,0.104,-246,0.106,
5/8/2013 7:00 PM,-359,0.104,-248,0.107,
5/8/2013 8:00 PM,-363,0.104,-253,0.107,
5/8/2013 9:00 PM,-366,0.103,-256,0.107,
5/8/2013 10:00 PM,-366,0.103,-258,0.107,
5/8/2013 11:00 PM,-366,0.102,-256,0.107,
5/9/2013 12:00 AM,-370,0.101,-258,0.107,
5/9/2013 1:00 AM,-370,0.101,-261,0.107,
5/9/2013 2:00 AM,-370,0.100,-263,0.106,
5/9/2013 3:00 AM,-370,0.100,-261,0.106,
5/9/2013 4:00 AM,-370,0.100,-261,0.106,
5/9/2013 5:00 AM,-366,0.099,-263,0.106,
5/9/2013 6:00 AM,-370,0.098,-261,0.106,
5/9/2013 7:00 AM,-370,0.098,-261,0.106,
5/9/2013 8:00 AM,-370,0.098,-261,0.105,
5/9/2013 9:00 AM,-370,0.098,-258,0.105,
5/9/2013 10:00 AM,-366,0.098,-256,0.105,
5/9/2013 11:00 AM,-359,0.098,-253,0.105,
5/9/2013 12:00 PM,-366,0.098,-256,0.105,
5/9/2013 1:00 PM,-366,0.100,-253,0.106,
5/9/2013 2:00 PM,-366,0.100,-251,0.106,
5/9/2013 3:00 PM,-366,0.102,-246,0.106,
5/9/2013 4:00 PM,-359,0.103,-244,0.106,
