Measurement Time,kPa Potential,m³/m³ VWC,kPa Potential,m³/m³ VWC,None
5/24/2013 5:00 AM,-359,0.372,-16,0.109,
5/24/2013 6:00 AM,-363,0.366,-17,0.109,
5/24/2013 7:00 AM,-363,0.361,-19,0.108,
5/24/2013 8:00 AM,-366,0.355,-21,0.108,
5/24/2013 9:00 AM,-366,0.350,-23,0.108,
5/24/2013 10:00 AM,-366,0.345,-25,0.108,
5/24/2013 11:00 AM,-363,0.341,-27,0.107,
5/24/2013 12:00 PM,-363,0.337,-29,0.107,
5/24/2013 1:00 PM,-359,0.332,-31,0.107,
5/24/2013 2:00 PM,-359,0.329,-33,0.107,
5/24/2013 3:00 PM,-359,0.326,-34,0.108,
5/24/2013 4:00 PM,-356,0.321,-36,0.108,
5/24/2013 5:00 PM,-356,0.315,-38,0.108,
5/24/2013 6:00 PM,-352,0.310,-39,0.108,
5/24/2013 7:00 PM,-352,0.303,-41,0.109,
5/24/2013 8:00 PM,-352,0.297,-42,0.109,
5/24/2013 9:00 PM,-352,0.290,-44,0.109,
5/24/2013 10:00 PM,-352,0.282,-46,0.109,
5/24/2013 11:00 PM,-352,0.275,-47,0.109,
5/25/2013 12:00 AM,-352,0.269,-49,0.109,
5/25/2013 1:00 AM,-352,0.262,-50,0.109,
5/25/2013 2:00 AM,-356,0.255,-52,0.109,
5/25/2013 3:00 AM,-359,0.249,-53,0.108,
5/25/2013 4:00 AM,-356,0.243,-55,0.108,
5/25/2013 5:00 AM,-359,0.238,-56,0.108,
5/25/2013 6:00 AM,-359,0.233,-57,0.108,
5/25/2013 7:00 AM,-359,0.229,-59,0.108,
5/25/2013 8:00 AM,-359,0.225,-60,0.108,
5/25/2013 9:00 AM,-363,0.220,-62,0.107,
5/25/2013 10:00 AM,-359,0.217,-63,0.107,
5/25/2013 11:00 AM,-359,0.213,-64,0.107,
5/25/2013 12:00 PM,-359,0.209,-65,0.107,
5/25/2013 1:00 PM,-356,0.207,-66,0.107,
5/25/2013 2:00 PM,-356,0.204,-67,0.107,
5/25/2013 3:00 PM,-352,0.202,-68,0.108,
5/25/2013 4:00 PM,-352,0.200,-70,0.108,
5/25/2013 5:00 PM,-349,0.197,-71,0.108,
5/25/2013 6:00 PM,-349,0.195,-72,0.109,
5/25/2013 7:00 PM,-349,0.192,-73,0.110,
5/25/2013 8:00 PM,-349,0.190,-75,0.110,
5/25/2013 9:00 PM,-349,0.186,-77,0.110,
5/25/2013 10:00 PM,-352,0.184,-78,0.110,
5/25/2013 11:00 PM,-352,0.181,-80,0.110,
5/26/2013 12:00 AM,-356,0.179,-83,0.110,
5/26/2013 1:00 AM,-356,0.179,-87,0.110,
5/26/2013 2:00 AM,-356,0.182,-89,0.110,
5/26/2013 3:00 AM,-356,0.185,-92,0.109,
5/26/2013 4:00 AM,-359,0.187,-93,0.109,
5/26/2013 5:00 AM,-359,0.188,-96,0.109,
5/26/2013 6:00 AM,-359,0.188,-98,0.109,
5/26/2013 7:00 AM,-359,0.188,-100,0.108,
5/26/2013 8:00 AM,-363,0.188,-101,0.108,
5/26/2013 9:00 AM,-363,0.188,-103,0.108,
5/26/2013 10:00 AM,-359,0.187,-104,0.108,
5/26/2013 11:00 AM,-356,0.186,-105,0.108,
5/26/2013 12:00 PM,-356,0.186,-106,0.108,
5/26/2013 1:00 PM,-352,0.186,-106,0.108,
5/26/2013 2:00 PM,-349,0.186,-107,0.108,
5/26/2013 3:00 PM,-349,0.186,-107,0.108,
5/26/2013 4:00 PM,-345,0.186,-107,0.108,
5/26/2013 5:00 PM,-342,0.185,-106,0.109,
5/26/2013 6:00 PM,-342,0.185,-106,0.110,
5/26/2013 7:00 PM,-338,0.183,-106,0.110,
5/26/2013 8:00 PM,-338,0.181,-107,0.110,
5/26/2013 9:00 PM,-342,0.179,-108,0.110,
5/26/2013 10:00 PM,-342,0.178,-109,0.110,
5/26/2013 11:00 PM,-345,0.176,-111,0.110,
5/27/2013 12:00 AM,-342,0.174,-112,0.110,
5/27/2013 1:00 AM,-345,0.173,-113,0.110,
5/27/2013 2:00 AM,-342,0.171,-114,0.110,
5/27/2013 3:00 AM,-345,0.170,-115,0.110,
5/27/2013 4:00 AM,-349,0.168,-116,0.110,
5/27/2013 5:00 AM,-345,0.168,-118,0.110,
5/27/2013 6:00 AM,-345,0.168,-119,0.110,
5/27/2013 7:00 AM,-345,0.166,-121,0.110,
5/27/2013 8:00 AM,-345,0.165,-122,0.110,
5/27/2013 9:00 AM,-349,0.164,-122,0.110,
5/27/2013 10:00 AM,-352,0.162,-124,0.110,
5/27/2013 11:00 AM,-349,0.162,-124,0.109,
5/27/2013 12:00 PM,-349,0.162,-125,0.109,
5/27/2013 1:00 PM,-345,0.162,-126,0.109,
5/27/2013 2:00 PM,-342,0.163,-125,0.109,
5/27/2013 3:00 PM,-338,0.164,-124,0.110,
5/27/2013 4:00 PM,-338,0.164,-122,0.110,
5/27/2013 5:00 PM,-335,0.164,-121,0.110,
5/27/2013 6:00 PM,-335,0.163,-122,0.111,
5/27/2013 7:00 PM,-332,0.162,-124,0.111,
5/27/2013 8:00 PM,-332,0.161,-124,0.111,
5/27/2013 9:00 PM,-332,0.159,-126,0.111,
5/27/2013 10:00 PM,-335,0.158,-128,0.111,
5/27/2013 11:00 PM,-338,0.156,-129,0.111,
5/28/2013 12:00 AM,-335,0.156,-130,0.111,
5/28/2013 1:00 AM,-338,0.154,-131,0.111,
5/28/2013 2:00 AM,-342,0.154,-131,0.111,
5/28/2013 3:00 AM,-342,0.152,-132,0.111,
5/28/2013 4:00 AM,-345,0.152,-135,0.111,
5/28/2013 5:00 AM,-345,0.151,-136,0.111,
5/28/2013 6:00 AM,-345,0.151,-137,0.110,
5/28/2013 7:00 AM,-345,0.149,-138,0.110,
5/28/2013 8:00 AM,-349,0.149,-140,0.110,
5/28/2013 9:00 AM,-349,0.148,-140,0.110,
5/28/2013 10:00 AM,-349,0.147,-142,0.110,
5/28/2013 11:00 AM,-349,0.147,-142,0.110,
5/28/2013 12:00 PM,-345,0.147,-142,0.110,
5/28/2013 1:00 PM,-345,0.147,-143,0.110,
5/28/2013 2:00 PM,-342,0.147,-142,0.110,
5/28/2013 3:00 PM,-338,0.148,-140,0.110,
5/28/2013 4:00 PM,-335,0.149,-140,0.110,
5/28/2013 5:00 PM,-335,0.149,-139,0.111,
5/28/2013 6:00 PM,-332,0.149,-139,0.111,
5/28/2013 7:00 PM,-335,0.147,-140,0.111,
5/28/2013 8:00 PM,-335,0.147,-142,0.111,
5/28/2013 9:00 PM,-342,0.146,-145,0.111,
5/28/2013 10:00 PM,-342,0.145,-148,0.111,
5/28/2013 11:00 PM,-345,0.144,-149,0.111,
5/29/2013 12:00 AM,-349,0.144,-152,0.111,
5/29/2013 1:00 AM,-349,0.143,-155,0.111,
5/29/2013 2:00 AM,-352,0.142,-156,0.111,
5/29/2013 3:00 AM,-352,0.140,-157,0.111,
5/29/2013 4:00 AM,-352,0.140,-159,0.110,
5/29/2013 5:00 AM,-356,0.140,-160,0.110,
5/29/2013 6:00 AM,-359,0.139,-162,0.110,
5/29/2013 7:00 AM,-363,0.138,-162,0.110,
5/29/2013 8:00 AM,-359,0.137,-164,0.110,
5/29/2013 9:00 AM,-356,0.137,-166,0.110,
5/29/2013 10:00 AM,-356,0.137,-166,0.110,
5/29/2013 11:00 AM,-356,0.137,-167,0.110,
5/29/2013 12:00 PM,-352,0.137,-167,0.110,
5/29/2013 1:00 PM,-349,0.137,-167,0.109,
5/29/2013 2:00 PM,-345,0.139,-167,0.109,
5/29/2013 3:00 PM,-345,0.140,-167,0.110,
5/29/2013 4:00 PM,-342,0.141,-162,0.110,
5/29/2013 5:00 PM,-338,0.141,-163,0.110,
5/29/2013 6:00 PM,-335,0.140,-163,0.111,
5/29/2013 7:00 PM,-338,0.140,-166,0.111,
5/29/2013 8:00 PM,-338,0.140,-167,0.111,
5/29/2013 9:00 PM,-342,0.139,-169,0.111,
5/29/2013 10:00 PM,-345,0.137,-170,0.111,
5/29/2013 11:00 PM,-349,0.137,-173,0.111,
5/30/2013 12:00 AM,-352,0.135,-175,0.111,
5/30/2013 1:00 AM,-352,0.135,-177,0.111,
5/30/2013 2:00 AM,-356,0.134,-178,0.111,
5/30/2013 3:00 AM,-356,0.134,-180,0.111,
5/30/2013 4:00 AM,-356,0.133,-181,0.111,
5/30/2013 5:00 AM,-356,0.132,-183,0.110,
5/30/2013 6:00 AM,-359,0.132,-186,0.110,
5/30/2013 7:00 AM,-359,0.132,-186,0.110,
5/30/2013 8:00 AM,-359,0.131,-188,0.110,
5/30/2013 9:00 AM,-359,0.130,-192,0.110,
5/30/2013 10:00 AM,-359,0.130,-190,0.110,
5/30/2013 11:00 AM,-356,0.130,-192,0.110,
5/30/2013 12:00 PM,-356,0.130,-190,0.110,
5/30/2013 1:00 PM,-352,0.131,-190,0.110,
5/30/2013 2:00 PM,-349,0.132,-192,0.110,
5/30/2013 3:00 PM,-349,0.133,-192,0.110,
5/30/2013 4:00 PM,-342,0.134,-188,0.110,
5/30/2013 5:00 PM,-338,0.134,-186,0.111,
5/30/2013 6:00 PM,-338,0.134,-186,0.111,
5/30/2013 7:00 PM,-342,0.134,-188,0.111,
5/30/2013 8:00 PM,-342,0.134,-192,0.112,
5/30/2013 9:00 PM,-345,0.132,-195,0.112,
5/30/2013 10:00 PM,-349,0.132,-197,0.112,
5/30/2013 11:00 PM,-352,0.130,-199,0.112,
5/31/2013 12:00 AM,-352,0.130,-202,0.112,
5/31/2013 1:00 AM,-356,0.128,-204,0.111,
5/31/2013 2:00 AM,-356,0.128,-206,0.111,
5/31/2013 3:00 AM,-359,0.128,-208,0.111,
5/31/2013 4:00 AM,-359,0.127,-210,0.111,
5/31/2013 5:00 AM,-363,0.127,-210,0.111,
5/31/2013 6:00 AM,-363,0.126,-212,0.111,
5/31/2013 7:00 AM,-366,0.125,-212,0.111,
5/31/2013 8:00 AM,-370,0.125,-214,0.110,
5/31/2013 9:00 AM,-366,0.124,-212,0.110,
5/31/2013 10:00 AM,-363,0.123,-212,0.110,
5/31/2013 11:00 AM,-356,0.123,-210,0.110,
5/31/2013 12:00 PM,-359,0.123,-210,0.110,
5/31/2013 1:00 PM,-356,0.125,-210,0.110,
5/31/2013 2:00 PM,-352,0.127,-212,0.110,
5/31/2013 3:00 PM,-349,0.128,-210,0.110,
5/31/2013 4:00 PM,-342,0.128,-206,0.111,
5/31/2013 5:00 PM,-345,0.129,-206,0.111,
5/31/2013 6:00 PM,-338,0.128,-201,0.112,
5/31/2013 7:00 PM,-342,0.128,-202,0.112,
5/31/2013 8:00 PM,-342,0.128,-204,0.113,
5/31/2013 9:00 PM,-345,0.127,-206,0.113,
5/31/2013 10:00 PM,-349,0.127,-210,0.113,
5/31/2013 11:00 PM,-352,0.126,-212,0.113,
6/1/2013 12:00 AM,-352,0.125,-216,0.113,
6/1/2013 1:00 AM,-356,0.124,-216,0.113,
6/1/2013 2:00 AM,-356,0.123,-218,0.113,
6/1/2013 3:00 AM,-359,0.123,-220,0.112,
6/1/2013 4:00 AM,-363,0.122,-222,0.111,
6/1/2013 5:00 AM,-363,0.122,-222,0.111,
6/1/2013 6:00 AM,-363,0.121,-222,0.111,
6/1/2013 7:00 AM,-363,0.120,-224,0.111,
6/1/2013 8:00 AM,-366,0.120,-226,0.111,
6/1/2013 9:00 AM,-366,0.120,-226,0.111,
6/1/2013 10:00 AM,-363,0.120,-226,0.111,
6/1/2013 11:00 AM,-359,0.119,-222,0.111,
6/1/2013 12:00 PM,-359,0.119,-222,0.110,
6/1/2013 1:00 PM,-356,0.120,-220,0.110,
6/1/2013 2:00 PM,-356,0.122,-222,0.110,
6/1/2013 3:00 PM,-352,0.123,-220,0.111,
6/1/2013 4:00 PM,-349,0.123,-218,0.111,
6/1/2013 5:00 PM,-345,0.123,-216,0.112,
6/1/2013 6:00 PM,-345,0.123,-218,0.112,
6/1/2013 7:00 PM,-345,0.123,-218,0.113,
6/1/2013 8:00 PM,-345,0.123,-220,0.113,
6/1/2013 9:00 PM,-349,0.123,-224,0.113,
6/1/2013 10:00 PM,-349,0.122,-224,0.113,
6/1/2013 11:00 PM,-352,0.122,-226,0.113,
6/2/2013 12:00 AM,-352,0.121,-226,0.113,
6/2/2013 1:00 AM,-352,0.120,-226,0.113,
6/2/2013 2:00 AM,-356,0.120,-228,0.113,
6/2/2013 3:00 AM,-359,0.119,-228,0.113,
6/2/2013 4:00 AM,-359,0.118,-230,0.113,
6/2/2013 5:00 AM,-363,0.118,-230,0.113,
6/2/2013 6:00 AM,-363,0.118,-233,0.112,
6/2/2013 7:00 AM,-366,0.117,-235,0.112,
6/2/2013 8:00 AM,-366,0.117,-235,0.111,
6/2/2013 9:00 AM,-366,0.117,-230,0.111,
6/2/2013 10:00 AM,-366,0.117,-230,0.111,
6/2/2013 11:00 AM,-359,0.116,-228,0.111,
6/2/2013 12:00 PM,-359,0.117,-228,0.111,
6/2/2013 1:00 PM,-359,0.117,-226,0.111,
6/2/2013 2:00 PM,-356,0.118,-228,0.111,
6/2/2013 3:00 PM,-356,0.119,-224,0.111,
6/2/2013 4:00 PM,-352,0.120,-220,0.112,
6/2/2013 5:00 PM,-345,0.120,-222,0.113,
6/2/2013 6:00 PM,-342,0.120,-224,0.113,
6/2/2013 7:00 PM,-349,0.120,-230,0.113,
6/2/2013 8:00 PM,-349,0.120,-235,0.113,
6/2/2013 9:00 PM,-349,0.120,-237,0.113,
6/2/2013 10:00 PM,-349,0.118,-237,0.114,
6/2/2013 11:00 PM,-74,0.257,-67,0.235,
6/3/2013 12:00 AM,-12,0.484,-12,0.470,
6/3/2013 1:00 AM,-12,0.485,-12,0.473,
6/3/2013 2:00 AM,-12,0.483,-12,0.468,
6/3/2013 3:00 AM,-13,0.479,-12,0.464,
6/3/2013 4:00 AM,-13,0.467,-12,0.461,
6/3/2013 5:00 AM,-13,0.447,-12,0.459,
6/3/2013 6:00 AM,-13,0.440,-12,0.457,
6/3/2013 7:00 AM,-13,0.435,-12,0.449,
6/3/2013 8:00 AM,-13,0.430,-12,0.443,
6/3/2013 9:00 AM,-13,0.426,-12,0.438,
6/3/2013 10:00 AM,-13,0.423,-12,0.435,
6/3/2013 11:00 AM,-13,0.420,-12,0.432,
6/3/2013 12:00 PM,-13,0.417,-12,0.429,
6/3/2013 1:00 PM,-13,0.413,-12,0.426,
6/3/2013 2:00 PM,-13,0.409,-12,0.423,
6/3/2013 3:00 PM,-13,0.406,-12,0.421,
6/3/2013 4:00 PM,-13,0.401,-12,0.419,
6/3/2013 5:00 PM,-13,0.397,-12,0.417,
6/3/2013 6:00 PM,-13,0.392,-12,0.415,
6/3/2013 7:00 PM,-13,0.388,-12,0.412,
6/3/2013 8:00 PM,-13,0.383,-12,0.410,
6/3/2013 9:00 PM,-13,0.379,-12,0.406,
6/3/2013 10:00 PM,-13,0.376,-13,0.404,
6/3/2013 11:00 PM,-13,0.372,-13,0.401,
6/4/2013 12:00 AM,-13,0.369,-13,0.399,
6/4/2013 1:00 AM,-13,0.366,-13,0.396,
6/4/2013 2:00 AM,-13,0.364,-13,0.394,
6/4/2013 3:00 AM,-13,0.361,-13,0.391,
6/4/2013 4:00 AM,-13,0.359,-13,0.389,
6/4/2013 5:00 AM,-13,0.357,-13,0.387,
6/4/2013 6:00 AM,-13,0.355,-13,0.385,
6/4/2013 7:00 AM,-13,0.353,-14,0.383,
6/4/2013 8:00 AM,-13,0.351,-14,0.382,
6/4/2013 9:00 AM,-13,0.349,-14,0.379,
6/4/2013 10:00 AM,-13,0.345,-14,0.377,
6/4/2013 11:00 AM,-13,0.343,-14,0.376,
6/4/2013 12:00 PM,-13,0.339,-14,0.374,
6/4/2013 1:00 PM,-13,0.336,-15,0.372,
6/4/2013 2:00 PM,-13,0.332,-15,0.370,
6/4/2013 3:00 PM,-13,0.330,-15,0.368,
6/4/2013 4:00 PM,-13,0.328,-15,0.367,
6/4/2013 5:00 PM,-13,0.326,-16,0.366,
6/4/2013 6:00 PM,-13,0.322,-16,0.366,
6/4/2013 7:00 PM,-14,0.320,-17,0.365,
6/4/2013 8:00 PM,-14,0.316,-17,0.363,
6/4/2013 9:00 PM,-14,0.314,-18,0.362,
6/4/2013 10:00 PM,-14,0.311,-18,0.361,
6/4/2013 11:00 PM,-14,0.309,-18,0.360,
6/5/2013 12:00 AM,-14,0.306,-19,0.359,
6/5/2013 1:00 AM,-14,0.304,-19,0.358,
6/5/2013 2:00 AM,-14,0.302,-19,0.356,
6/5/2013 3:00 AM,-14,0.300,-20,0.355,
6/5/2013 4:00 AM,-14,0.298,-20,0.355,
6/5/2013 5:00 AM,-15,0.296,-20,0.353,
6/5/2013 6:00 AM,-15,0.294,-20,0.352,
6/5/2013 7:00 AM,-15,0.292,-21,0.351,
6/5/2013 8:00 AM,-15,0.290,-21,0.350,
6/5/2013 9:00 AM,-15,0.288,-21,0.349,
6/5/2013 10:00 AM,-15,0.285,-21,0.348,
6/5/2013 11:00 AM,-15,0.281,-22,0.346,
6/5/2013 12:00 PM,-15,0.276,-22,0.345,
6/5/2013 1:00 PM,-15,0.272,-23,0.343,
6/5/2013 2:00 PM,-15,0.267,-24,0.341,
6/5/2013 3:00 PM,-15,0.262,-24,0.339,
6/5/2013 4:00 PM,-15,0.258,-25,0.338,
6/5/2013 5:00 PM,-15,0.253,-26,0.338,
6/5/2013 6:00 PM,-16,0.249,-27,0.336,
6/5/2013 7:00 PM,-16,0.245,-28,0.336,
6/5/2013 8:00 PM,-16,0.242,-29,0.334,
6/5/2013 9:00 PM,-16,0.240,-30,0.334,
6/5/2013 10:00 PM,-16,0.236,-31,0.332,
6/5/2013 11:00 PM,-16,0.235,-31,0.332,
6/6/2013 12:00 AM,-16,0.232,-32,0.331,
6/6/2013 1:00 AM,-16,0.231,-32,0.330,
6/6/2013 2:00 AM,-16,0.229,-33,0.329,
6/6/2013 3:00 AM,-17,0.227,-33,0.327,
6/6/2013 4:00 AM,-17,0.225,-34,0.326,
6/6/2013 5:00 AM,-17,0.224,-34,0.326,
6/6/2013 6:00 AM,-17,0.222,-35,0.324,
6/6/2013 7:00 AM,-17,0.221,-35,0.324,
6/6/2013 8:00 AM,-17,0.219,-36,0.322,
6/6/2013 9:00 AM,-17,0.219,-36,0.321,
6/6/2013 10:00 AM,-17,0.216,-36,0.321,
6/6/2013 11:00 AM,-17,0.214,-36,0.319,
6/6/2013 12:00 PM,-18,0.211,-37,0.317,
6/6/2013 1:00 PM,-18,0.208,-37,0.316,
6/6/2013 2:00 PM,-18,0.206,-38,0.314,
6/6/2013 3:00 PM,-18,0.203,-38,0.312,
6/6/2013 4:00 PM,-18,0.201,-39,0.310,
6/6/2013 5:00 PM,-18,0.198,-39,0.310,
6/6/2013 6:00 PM,-18,0.196,-39,0.309,
6/6/2013 7:00 PM,-18,0.194,-40,0.308,
6/6/2013 8:00 PM,-18,0.191,-41,0.307,
6/6/2013 9:00 PM,-19,0.190,-42,0.306,
6/6/2013 10:00 PM,-19,0.189,-42,0.305,
6/6/2013 11:00 PM,-19,0.187,-43,0.304,
6/7/2013 12:00 AM,-19,0.186,-43,0.303,
6/7/2013 1:00 AM,-19,0.185,-44,0.302,
6/7/2013 2:00 AM,-20,0.185,-44,0.300,
6/7/2013 3:00 AM,-20,0.184,-45,0.300,
6/7/2013 4:00 AM,-20,0.183,-45,0.298,
6/7/2013 5:00 AM,-20,0.183,-46,0.297,
6/7/2013 6:00 AM,-20,0.182,-46,0.297,
6/7/2013 7:00 AM,-20,0.181,-46,0.295,
6/7/2013 8:00 AM,-21,0.181,-47,0.294,
6/7/2013 9:00 AM,-21,0.181,-47,0.293,
6/7/2013 10:00 AM,-21,0.180,-48,0.292,
6/7/2013 11:00 AM,-21,0.179,-48,0.292,
6/7/2013 12:00 PM,-21,0.179,-48,0.290,
6/7/2013 1:00 PM,-21,0.177,-48,0.288,
6/7/2013 2:00 PM,-21,0.176,-48,0.287,
6/7/2013 3:00 PM,-22,0.175,-49,0.285,
6/7/2013 4:00 PM,-22,0.175,-49,0.283,
6/7/2013 5:00 PM,-22,0.414,-26,0.290,
6/7/2013 6:00 PM,-12,0.465,-12,0.479,
6/7/2013 7:00 PM,-13,0.468,-13,0.489,
6/7/2013 8:00 PM,-13,0.472,-13,0.477,
6/7/2013 9:00 PM,-13,0.472,-13,0.470,
6/7/2013 10:00 PM,-13,0.472,-13,0.469,
6/7/2013 11:00 PM,-13,0.473,-13,0.468,
6/8/2013 12:00 AM,-13,0.474,-13,0.468,
6/8/2013 1:00 AM,-13,0.474,-13,0.469,
6/8/2013 2:00 AM,-13,0.474,-13,0.470,
6/8/2013 3:00 AM,-13,0.474,-13,0.470,
6/8/2013 4:00 AM,-13,0.474,-13,0.470,
6/8/2013 5:00 AM,-13,0.474,-13,0.469,
6/8/2013 6:00 AM,-13,0.474,-13,0.469,
6/8/2013 7:00 AM,-13,0.474,-13,0.469,
6/8/2013 8:00 AM,-13,0.475,-13,0.470,
6/8/2013 9:00 AM,-13,0.475,-13,0.470,
6/8/2013 10:00 AM,-13,0.475,-13,0.470,
6/8/2013 11:00 AM,-13,0.475,-13,0.470,
6/8/2013 12:00 PM,-13,0.475,-13,0.469,
6/8/2013 1:00 PM,-13,0.475,-13,0.468,
6/8/2013 2:00 PM,-13,0.474,-13,0.466,
6/8/2013 3:00 PM,-13,0.474,-13,0.461,
6/8/2013 4:00 PM,-13,0.474,-12,0.457,
6/8/2013 5:00 PM,-13,0.452,-12,0.451,
6/8/2013 6:00 PM,-13,0.439,-12,0.447,
6/8/2013 7:00 PM,-13,0.434,-12,0.445,
6/8/2013 8:00 PM,-13,0.431,-12,0.443,
6/8/2013 9:00 PM,-13,0.428,-12,0.441,
6/8/2013 10:00 PM,-13,0.425,-12,0.439,
6/8/2013 11:00 PM,-13,0.423,-12,0.436,
6/9/2013 12:00 AM,-13,0.420,-12,0.434,
6/9/2013 1:00 AM,-13,0.417,-12,0.433,
6/9/2013 2:00 AM,-13,0.416,-12,0.430,
6/9/2013 3:00 AM,-13,0.414,-12,0.429,
6/9/2013 4:00 AM,-13,0.412,-12,0.428,
6/9/2013 5:00 AM,-13,0.410,-12,0.426,
6/9/2013 6:00 AM,-13,0.408,-12,0.424,
6/9/2013 7:00 AM,-13,0.406,-12,0.423,
6/9/2013 8:00 AM,-13,0.405,-12,0.422,
6/9/2013 9:00 AM,-13,0.403,-12,0.421,
6/9/2013 10:00 AM,-13,0.401,-12,0.419,
6/9/2013 11:00 AM,-13,0.399,-12,0.417,
6/9/2013 12:00 PM,-13,0.398,-12,0.416,
6/9/2013 1:00 PM,-13,0.396,-12,0.414,
6/9/2013 2:00 PM,-12,0.394,-12,0.412,
6/9/2013 3:00 PM,-12,0.392,-12,0.412,
6/9/2013 4:00 PM,-12,0.391,-12,0.411,
6/9/2013 5:00 PM,-12,0.389,-12,0.410,
6/9/2013 6:00 PM,-12,0.387,-12,0.409,
6/9/2013 7:00 PM,-12,0.384,-12,0.409,
6/9/2013 8:00 PM,-12,0.382,-12,0.407,
6/9/2013 9:00 PM,-12,0.380,-12,0.406,
6/9/2013 10:00 PM,-12,0.378,-12,0.406,
6/9/2013 11:00 PM,-12,0.377,-12,0.404,
6/10/2013 12:00 AM,-12,0.375,-12,0.403,
6/10/2013 1:00 AM,-12,0.373,-12,0.402,
6/10/2013 2:00 AM,-13,0.372,-12,0.401,
6/10/2013 3:00 AM,-13,0.371,-12,0.400,
6/10/2013 4:00 AM,-13,0.369,-12,0.399,
6/10/2013 5:00 AM,-13,0.367,-12,0.398,
6/10/2013 6:00 AM,-13,0.366,-12,0.397,
6/10/2013 7:00 AM,-13,0.365,-12,0.395,
6/10/2013 8:00 AM,-13,0.364,-12,0.395,
6/10/2013 9:00 AM,-13,0.362,-12,0.394,
6/10/2013 10:00 AM,-13,0.361,-12,0.393,
6/10/2013 11:00 AM,-13,0.357,-12,0.392,
6/10/2013 12:00 PM,-13,0.355,-12,0.390,
6/10/2013 1:00 PM,-13,0.353,-12,0.389,
6/10/2013 2:00 PM,-13,0.350,-12,0.388,
6/10/2013 3:00 PM,-13,0.349,-12,0.385,
6/10/2013 4:00 PM,-13,0.348,-12,0.385,
6/10/2013 5:00 PM,-12,0.346,-12,0.384,
6/10/2013 6:00 PM,-13,0.344,-12,0.383,
6/10/2013 7:00 PM,-12,0.342,-12,0.383,
6/10/2013 8:00 PM,-13,0.340,-12,0.382,
6/10/2013 9:00 PM,-13,0.338,-12,0.382,
6/10/2013 10:00 PM,-13,0.337,-13,0.381,
6/10/2013 11:00 PM,-13,0.335,-13,0.380,
6/11/2013 12:00 AM,-13,0.334,-13,0.380,
6/11/2013 1:00 AM,-13,0.332,-13,0.378,
6/11/2013 2:00 AM,-13,0.331,-13,0.378,
6/11/2013 3:00 AM,-13,0.330,-13,0.377,
6/11/2013 4:00 AM,-13,0.329,-13,0.377,
6/11/2013 5:00 AM,-13,0.327,-13,0.377,
6/11/2013 6:00 AM,-13,0.326,-13,0.375,
6/11/2013 7:00 AM,-13,0.325,-13,0.375,
6/11/2013 8:00 AM,-13,0.324,-13,0.374,
6/11/2013 9:00 AM,-13,0.322,-13,0.373,
