Measurement Time,m³/m³ VWC,kPa Potential,°C Temp,kPa Potential,m³/m³ VWC,None
27 Jun 2013 11:00 PM,#N/A,-42.1,21.3,-335,0.086,
28 Jun 2013 12:00 AM,#N/A,-42.2,21.1,-338,0.086,
28 Jun 2013 1:00 AM,#N/A,-42.2,21.0,-338,0.086,
28 Jun 2013 2:00 AM,#N/A,-42.3,20.9,-342,0.086,
28 Jun 2013 3:00 AM,#N/A,-42.4,20.7,-342,0.086,
28 Jun 2013 4:00 AM,#N/A,-42.5,20.5,-345,0.086,
28 Jun 2013 5:00 AM,#N/A,-42.6,20.4,-345,0.086,
28 Jun 2013 6:00 AM,#N/A,-42.8,20.2,-345,0.086,
28 Jun 2013 7:00 AM,#N/A,-42.9,20.1,-349,0.085,
28 Jun 2013 8:00 AM,#N/A,-43.0,19.9,-349,0.085,
28 Jun 2013 9:00 AM,#N/A,-43.4,19.8,-349,0.085,
28 Jun 2013 10:00 AM,#N/A,-44.0,19.6,-352,0.084,
28 Jun 2013 11:00 AM,#N/A,-45.1,19.4,-356,0.084,
28 Jun 2013 12:00 PM,#N/A,-46.3,19.3,-352,0.084,
28 Jun 2013 1:00 PM,#N/A,-47.8,19.3,-352,0.085,
28 Jun 2013 2:00 PM,#N/A,-49.2,19.4,-352,0.085,
28 Jun 2013 3:00 PM,#N/A,-50.0,19.6,-352,0.085,
28 Jun 2013 4:00 PM,#N/A,-50.6,19.8,-352,0.085,
28 Jun 2013 5:00 PM,#N/A,-51.3,20.1,-356,0.085,
28 Jun 2013 6:00 PM,#N/A,-51.7,20.3,-356,0.086,
28 Jun 2013 7:00 PM,#N/A,-52.2,20.4,-356,0.086,
28 Jun 2013 8:00 PM,#N/A,-52.6,20.6,-356,0.086,
28 Jun 2013 9:00 PM,#N/A,-52.6,20.6,-356,0.086,
28 Jun 2013 10:00 PM,#N/A,-52.4,20.7,-359,0.086,
28 Jun 2013 11:00 PM,#N/A,-52.2,20.7,-359,0.086,
29 Jun 2013 12:00 AM,#N/A,-52.1,20.6,-359,0.086,
29 Jun 2013 1:00 AM,#N/A,-52.1,20.6,-363,0.085,
29 Jun 2013 2:00 AM,#N/A,-52.2,20.5,-363,0.085,
29 Jun 2013 3:00 AM,#N/A,-52.3,20.4,-363,0.085,
29 Jun 2013 4:00 AM,#N/A,-52.4,20.3,-363,0.085,
29 Jun 2013 5:00 AM,#N/A,-52.5,20.2,-366,0.084,
29 Jun 2013 6:00 AM,#N/A,-52.6,20.1,-366,0.084,
29 Jun 2013 7:00 AM,#N/A,-52.7,20.0,-366,0.084,
29 Jun 2013 8:00 AM,#N/A,-52.8,19.9,-366,0.084,
29 Jun 2013 9:00 AM,#N/A,-53.1,19.8,-370,0.084,
29 Jun 2013 10:00 AM,#N/A,-53.9,19.7,-366,0.084,
29 Jun 2013 11:00 AM,#N/A,-55.4,19.6,-366,0.084,
29 Jun 2013 12:00 PM,#N/A,-57.3,19.5,-366,0.084,
29 Jun 2013 1:00 PM,#N/A,-59.5,19.6,-366,0.084,
29 Jun 2013 2:00 PM,#N/A,-61.6,19.7,-366,0.085,
29 Jun 2013 3:00 PM,#N/A,-63.1,19.9,-366,0.085,
29 Jun 2013 4:00 PM,#N/A,-64.5,20.2,-366,0.085,
29 Jun 2013 5:00 PM,#N/A,-66.3,20.5,-366,0.085,
29 Jun 2013 6:00 PM,#N/A,-67.8,20.8,-366,0.085,
29 Jun 2013 7:00 PM,#N/A,-68.6,21.0,-366,0.085,
29 Jun 2013 8:00 PM,#N/A,-69.3,21.2,-370,0.085,
29 Jun 2013 9:00 PM,#N/A,-69.6,21.3,-370,0.085,
29 Jun 2013 10:00 PM,#N/A,-69.6,21.4,-370,0.085,
29 Jun 2013 11:00 PM,#N/A,-69.5,21.4,-374,0.085,
30 Jun 2013 12:00 AM,#N/A,-69.4,21.4,-374,0.085,
30 Jun 2013 1:00 AM,#N/A,-69.4,21.4,-374,0.084,
30 Jun 2013 2:00 AM,#N/A,-69.6,21.3,-374,0.084,
30 Jun 2013 3:00 AM,#N/A,-69.8,21.2,-374,0.084,
30 Jun 2013 4:00 AM,#N/A,-70.0,21.1,-378,0.084,
30 Jun 2013 5:00 AM,#N/A,-70.2,20.9,-378,0.084,
30 Jun 2013 6:00 AM,#N/A,-70.3,20.8,-378,0.084,
30 Jun 2013 7:00 AM,#N/A,-70.3,20.7,-381,0.084,
30 Jun 2013 8:00 AM,#N/A,-70.2,20.6,-381,0.084,
30 Jun 2013 9:00 AM,#N/A,-70.5,20.5,-381,0.084,
30 Jun 2013 10:00 AM,#N/A,-71.4,20.4,-381,0.083,
30 Jun 2013 11:00 AM,#N/A,-72.8,20.3,-381,0.083,
30 Jun 2013 12:00 PM,#N/A,-74.4,20.2,-385,0.083,
30 Jun 2013 1:00 PM,#N/A,-75.7,20.1,-385,0.083,
30 Jun 2013 2:00 PM,#N/A,-76.9,20.1,-385,0.083,
30 Jun 2013 3:00 PM,#N/A,-78.1,20.1,-385,0.083,
30 Jun 2013 4:00 PM,#N/A,-80.4,20.1,-381,0.083,
30 Jun 2013 5:00 PM,#N/A,-84.0,20.1,-381,0.083,
30 Jun 2013 6:00 PM,#N/A,-87.5,20.1,-385,0.083,
30 Jun 2013 7:00 PM,#N/A,-90.7,20.2,-385,0.083,
30 Jun 2013 8:00 PM,#N/A,-92.3,20.2,-385,0.083,
30 Jun 2013 9:00 PM,#N/A,-93.3,20.3,-385,0.083,
30 Jun 2013 10:00 PM,#N/A,-93.9,20.3,-385,0.083,
30 Jun 2013 11:00 PM,#N/A,-94.3,20.3,-385,0.083,
1 Jul 2013 12:00 AM,#N/A,-94.7,20.3,-389,0.083,
1 Jul 2013 1:00 AM,#N/A,-95.1,20.3,-389,0.083,
1 Jul 2013 2:00 AM,#N/A,-95.6,20.2,-389,0.083,
1 Jul 2013 3:00 AM,#N/A,-96.2,20.1,-389,0.083,
1 Jul 2013 4:00 AM,#N/A,-96.5,20.0,-393,0.083,
1 Jul 2013 5:00 AM,#N/A,-97.0,19.9,-393,0.083,
1 Jul 2013 6:00 AM,#N/A,-97.3,19.8,-393,0.083,
1 Jul 2013 7:00 AM,#N/A,-97.5,19.8,-393,0.083,
1 Jul 2013 8:00 AM,#N/A,-97.8,19.7,-393,0.083,
1 Jul 2013 9:00 AM,#N/A,-98.1,19.6,-393,0.083,
1 Jul 2013 10:00 AM,#N/A,-98.4,19.4,-393,0.082,
1 Jul 2013 11:00 AM,#N/A,-98.5,19.3,-397,0.082,
1 Jul 2013 12:00 PM,#N/A,-98.4,19.2,-397,0.082,
1 Jul 2013 1:00 PM,#N/A,-98.1,19.2,-397,0.082,
1 Jul 2013 2:00 PM,#N/A,-98.0,19.1,-397,0.082,
1 Jul 2013 3:00 PM,#N/A,-97.9,19.0,-393,0.082,
1 Jul 2013 4:00 PM,#N/A,-98.0,19.0,-393,0.082,
1 Jul 2013 5:00 PM,#N/A,-97.6,18.9,-397,0.082,
1 Jul 2013 6:00 PM,#N/A,-97.5,18.8,-397,0.082,
1 Jul 2013 7:00 PM,#N/A,-97.7,18.8,-393,0.081,
1 Jul 2013 8:00 PM,#N/A,-98.0,18.8,-397,0.082,
1 Jul 2013 9:00 PM,#N/A,-98.2,18.7,-397,0.082,
1 Jul 2013 10:00 PM,#N/A,-98.3,18.7,-397,0.081,
1 Jul 2013 11:00 PM,#N/A,-98.2,18.7,-397,0.081,
2 Jul 2013 12:00 AM,#N/A,-98.0,18.6,-397,0.081,
2 Jul 2013 1:00 AM,#N/A,-98.0,18.6,-397,0.081,
2 Jul 2013 2:00 AM,#N/A,-98.0,18.5,-397,0.081,
2 Jul 2013 3:00 AM,#N/A,-98.4,18.4,-401,0.081,
2 Jul 2013 4:00 AM,#N/A,-98.7,18.3,-401,0.081,
2 Jul 2013 5:00 AM,#N/A,-99.1,18.2,-401,0.081,
2 Jul 2013 6:00 AM,#N/A,-99.5,18.1,-401,0.080,
2 Jul 2013 7:00 AM,#N/A,-100.1,18.0,-401,0.080,
2 Jul 2013 8:00 AM,#N/A,-100.4,17.9,-405,0.080,
2 Jul 2013 9:00 AM,#N/A,-101.1,17.8,-405,0.079,
2 Jul 2013 10:00 AM,#N/A,-102.9,17.7,-401,0.079,
2 Jul 2013 11:00 AM,#N/A,-106.1,17.6,-401,0.079,
2 Jul 2013 12:00 PM,#N/A,-111.4,17.5,-405,0.079,
2 Jul 2013 1:00 PM,#N/A,-116.8,17.5,-401,0.079,
2 Jul 2013 2:00 PM,#N/A,-122.1,17.6,-405,0.080,
2 Jul 2013 3:00 PM,#N/A,-126.6,17.7,-405,0.080,
2 Jul 2013 4:00 PM,#N/A,-130.9,17.8,-405,0.080,
2 Jul 2013 5:00 PM,#N/A,-134.3,18.0,-405,0.081,
2 Jul 2013 6:00 PM,#N/A,-137.7,18.1,-401,0.081,
2 Jul 2013 7:00 PM,#N/A,-140.6,18.2,-401,0.081,
2 Jul 2013 8:00 PM,#N/A,-142.2,18.4,-405,0.081,
2 Jul 2013 9:00 PM,#N/A,-143.3,18.4,-401,0.081,
2 Jul 2013 10:00 PM,#N/A,-144.1,18.5,-405,0.081,
2 Jul 2013 11:00 PM,#N/A,-144.6,18.5,-405,0.081,
3 Jul 2013 12:00 AM,#N/A,-145.1,18.5,-405,0.081,
3 Jul 2013 1:00 AM,#N/A,-145.3,18.4,-405,0.081,
3 Jul 2013 2:00 AM,#N/A,-146.4,18.4,-405,0.080,
3 Jul 2013 3:00 AM,#N/A,-146.8,18.3,-405,0.080,
3 Jul 2013 4:00 AM,#N/A,-147.9,18.2,-405,0.080,
3 Jul 2013 5:00 AM,#N/A,-148.7,18.1,-405,0.079,
3 Jul 2013 6:00 AM,#N/A,-149.7,18.0,-409,0.079,
3 Jul 2013 7:00 AM,#N/A,-150.5,17.9,-409,0.079,
3 Jul 2013 8:00 AM,#N/A,-151.5,17.8,-409,0.079,
3 Jul 2013 9:00 AM,#N/A,-153.0,17.8,-409,0.079,
3 Jul 2013 10:00 AM,#N/A,-155.9,17.7,-409,0.079,
3 Jul 2013 11:00 AM,#N/A,-161.3,17.6,-409,0.079,
3 Jul 2013 12:00 PM,#N/A,-167.0,17.6,-409,0.079,
3 Jul 2013 1:00 PM,#N/A,-172.3,17.6,-409,0.079,
3 Jul 2013 2:00 PM,#N/A,-178.9,17.6,-405,0.079,
3 Jul 2013 3:00 PM,#N/A,-184.0,17.7,-409,0.079,
3 Jul 2013 4:00 PM,#N/A,-188.2,17.8,-409,0.079,
3 Jul 2013 5:00 PM,#N/A,-194.1,17.9,-405,0.080,
3 Jul 2013 6:00 PM,#N/A,-199.0,18.1,-405,0.080,
3 Jul 2013 7:00 PM,#N/A,-202.2,18.2,-405,0.080,
3 Jul 2013 8:00 PM,#N/A,-205.3,18.3,-409,0.081,
3 Jul 2013 9:00 PM,#N/A,-208.5,18.4,-409,0.080,
3 Jul 2013 10:00 PM,#N/A,-211.8,18.4,-409,0.081,
3 Jul 2013 11:00 PM,#N/A,-216.1,18.4,-405,0.080,
4 Jul 2013 12:00 AM,#N/A,-218.7,18.4,-409,0.080,
4 Jul 2013 1:00 AM,#N/A,-221.2,18.4,-409,0.080,
4 Jul 2013 2:00 AM,#N/A,-223.9,18.4,-409,0.080,
4 Jul 2013 3:00 AM,#N/A,-227.0,18.3,-409,0.080,
4 Jul 2013 4:00 AM,#N/A,-231.2,18.2,-409,0.079,
4 Jul 2013 5:00 AM,#N/A,-234.9,18.1,-409,0.079,
4 Jul 2013 6:00 AM,#N/A,-239.3,18.0,-409,0.079,
4 Jul 2013 7:00 AM,#N/A,-242.9,18.0,-409,0.079,
4 Jul 2013 8:00 AM,#N/A,-244.8,17.9,-413,0.079,
4 Jul 2013 9:00 AM,#N/A,-248.7,17.8,-413,0.079,
4 Jul 2013 10:00 AM,#N/A,-253.5,17.7,-413,0.079,
4 Jul 2013 11:00 AM,#N/A,-261.5,17.6,-413,0.079,
4 Jul 2013 12:00 PM,#N/A,-270.4,17.6,-413,0.079,
4 Jul 2013 1:00 PM,#N/A,-277.7,17.6,-413,0.079,
4 Jul 2013 2:00 PM,#N/A,-285.7,17.7,-413,0.079,
4 Jul 2013 3:00 PM,#N/A,-293.6,17.9,-413,0.079,
4 Jul 2013 4:00 PM,#N/A,-297.2,18.2,-413,0.079,
4 Jul 2013 5:00 PM,#N/A,-299.9,18.5,-413,0.079,
4 Jul 2013 6:00 PM,#N/A,-302.3,18.7,-413,0.079,
4 Jul 2013 7:00 PM,#N/A,-306.6,18.9,-413,0.079,
4 Jul 2013 8:00 PM,#N/A,-309.0,19.1,-409,0.079,
4 Jul 2013 9:00 PM,#N/A,-313.1,19.2,-413,0.079,
4 Jul 2013 10:00 PM,#N/A,-318.4,19.2,-413,0.079,
4 Jul 2013 11:00 PM,#N/A,-324.3,19.3,-413,0.079,
5 Jul 2013 12:00 AM,#N/A,-330.9,19.2,-413,0.079,
5 Jul 2013 1:00 AM,#N/A,-336.8,19.2,-413,0.079,
5 Jul 2013 2:00 AM,#N/A,-341.8,19.2,-413,0.079,
5 Jul 2013 3:00 AM,#N/A,-347.5,19.1,-413,0.079,
5 Jul 2013 4:00 AM,#N/A,-354.3,19.0,-413,0.079,
5 Jul 2013 5:00 AM,#N/A,-361.8,18.9,-418,0.079,
5 Jul 2013 6:00 AM,#N/A,-370.6,18.8,-418,0.079,
5 Jul 2013 7:00 AM,#N/A,-379.9,18.8,-418,0.079,
5 Jul 2013 8:00 AM,#N/A,-385.9,18.7,-418,0.079,
5 Jul 2013 9:00 AM,#N/A,-391.9,18.6,-418,0.079,
5 Jul 2013 10:00 AM,#N/A,-400.3,18.5,-418,0.079,
5 Jul 2013 11:00 AM,#N/A,-411.9,18.4,-418,0.079,
5 Jul 2013 12:00 PM,#N/A,-429.8,18.4,-418,0.079,
5 Jul 2013 1:00 PM,#N/A,-442.3,18.4,-418,0.079,
5 Jul 2013 2:00 PM,#N/A,-455.2,18.4,-413,0.079,
5 Jul 2013 3:00 PM,#N/A,-464.0,18.6,-413,0.079,
5 Jul 2013 4:00 PM,#N/A,-472.2,18.9,-413,0.079,
5 Jul 2013 5:00 PM,#N/A,-479.9,19.2,-413,0.079,
5 Jul 2013 6:00 PM,#N/A,-488.5,19.4,-413,0.079,
5 Jul 2013 7:00 PM,#N/A,-494.8,19.7,-413,0.079,
5 Jul 2013 8:00 PM,#N/A,-502.5,19.9,-413,0.079,
5 Jul 2013 9:00 PM,#N/A,-507.8,20.0,-413,0.079,
5 Jul 2013 10:00 PM,#N/A,-512.3,20.0,-418,0.079,
5 Jul 2013 11:00 PM,#N/A,-516.6,20.1,-418,0.079,
6 Jul 2013 12:00 AM,#N/A,-524.0,20.1,-418,0.079,
6 Jul 2013 1:00 AM,#N/A,-533.5,20.0,-418,0.079,
6 Jul 2013 2:00 AM,#N/A,-544.5,20.0,-418,0.079,
6 Jul 2013 3:00 AM,#N/A,-553.9,19.9,-418,0.079,
6 Jul 2013 4:00 AM,#N/A,-563.9,19.8,-418,0.079,
6 Jul 2013 5:00 AM,#N/A,-569.5,19.7,-418,0.079,
6 Jul 2013 6:00 AM,#N/A,-576.5,19.7,-418,0.079,
6 Jul 2013 7:00 AM,#N/A,-586.6,19.6,-422,0.078,
6 Jul 2013 8:00 AM,#N/A,-597.3,19.4,-422,0.078,
6 Jul 2013 9:00 AM,#N/A,-612.2,19.4,-418,0.078,
6 Jul 2013 10:00 AM,#N/A,-626.4,19.3,-418,0.077,
6 Jul 2013 11:00 AM,#N/A,-642.0,19.2,-418,0.077,
6 Jul 2013 12:00 PM,#N/A,-656.0,19.1,-418,0.077,
6 Jul 2013 1:00 PM,#N/A,-676.6,19.2,-418,0.078,
6 Jul 2013 2:00 PM,#N/A,-697.8,19.2,-418,0.078,
6 Jul 2013 3:00 PM,#N/A,-706.2,19.4,-418,0.078,
6 Jul 2013 4:00 PM,#N/A,-714.9,19.7,-413,0.078,
6 Jul 2013 5:00 PM,#N/A,-720.8,20.0,-418,0.078,
6 Jul 2013 6:00 PM,#N/A,-725.8,20.3,-418,0.078,
6 Jul 2013 7:00 PM,#N/A,-736.9,20.5,-418,0.078,
6 Jul 2013 8:00 PM,#N/A,-748.2,20.7,-418,0.078,
6 Jul 2013 9:00 PM,#N/A,-751.8,20.8,-418,0.078,
6 Jul 2013 10:00 PM,#N/A,-762.1,20.9,-418,0.079,
6 Jul 2013 11:00 PM,#N/A,-771.3,20.9,-418,0.079,
7 Jul 2013 12:00 AM,#N/A,-786.2,20.9,-418,0.079,
7 Jul 2013 1:00 AM,#N/A,-806.0,20.8,-422,0.078,
7 Jul 2013 2:00 AM,#N/A,-819.3,20.7,-422,0.078,
7 Jul 2013 3:00 AM,#N/A,-828.0,20.7,-418,0.078,
7 Jul 2013 4:00 AM,#N/A,-829.5,20.6,-422,0.078,
7 Jul 2013 5:00 AM,#N/A,-833.5,20.5,-422,0.077,
7 Jul 2013 6:00 AM,#N/A,-844.0,20.4,-422,0.077,
7 Jul 2013 7:00 AM,#N/A,-855.3,20.3,-422,0.077,
7 Jul 2013 8:00 AM,#N/A,-865.6,20.2,-422,0.077,
7 Jul 2013 9:00 AM,#N/A,-887.8,20.1,-422,0.077,
7 Jul 2013 10:00 AM,#N/A,-915.2,19.9,-422,0.077,
7 Jul 2013 11:00 AM,#N/A,-946.3,19.8,-422,0.077,
7 Jul 2013 12:00 PM,#N/A,-967.2,19.8,-418,0.077,
7 Jul 2013 1:00 PM,#N/A,-989.3,19.7,-422,0.077,
7 Jul 2013 2:00 PM,#N/A,-1011.6,19.8,-422,0.077,
7 Jul 2013 3:00 PM,#N/A,-1023.4,20.0,-422,0.077,
7 Jul 2013 4:00 PM,#N/A,-1029.0,20.2,-418,0.077,
7 Jul 2013 5:00 PM,#N/A,-1058.3,20.5,-418,0.077,
7 Jul 2013 6:00 PM,#N/A,-1077.5,20.7,-418,0.077,
7 Jul 2013 7:00 PM,#N/A,-1080.3,20.9,-422,0.077,
7 Jul 2013 8:00 PM,#N/A,-1084.5,21.1,-422,0.077,
7 Jul 2013 9:00 PM,#N/A,-1094.3,21.2,-422,0.077,
7 Jul 2013 10:00 PM,#N/A,-1108.7,21.2,-422,0.077,
7 Jul 2013 11:00 PM,#N/A,-1116.9,21.3,-422,0.077,
8 Jul 2013 12:00 AM,#N/A,-1128.8,21.2,-422,0.077,
8 Jul 2013 1:00 AM,#N/A,-1140.1,21.2,-422,0.077,
8 Jul 2013 2:00 AM,#N/A,-1157.8,21.1,-426,0.077,
8 Jul 2013 3:00 AM,#N/A,-1175.2,21.0,-426,0.076,
8 Jul 2013 4:00 AM,#N/A,-1182.8,20.9,-426,0.076,
8 Jul 2013 5:00 AM,#N/A,-1194.9,20.8,-426,0.076,
8 Jul 2013 6:00 AM,#N/A,-1188.6,20.6,-426,0.076,
8 Jul 2013 7:00 AM,#N/A,-1193.2,20.5,-426,0.076,
8 Jul 2013 8:00 AM,#N/A,-1205.9,20.4,-426,0.076,
8 Jul 2013 9:00 AM,#N/A,-1232.3,20.3,-426,0.076,
8 Jul 2013 10:00 AM,#N/A,-1269.5,20.2,-426,0.076,
8 Jul 2013 11:00 AM,#N/A,-1320.2,20.1,-426,0.076,
8 Jul 2013 12:00 PM,#N/A,-1365.6,20.0,-426,0.076,
8 Jul 2013 1:00 PM,#N/A,-1381.7,19.9,-426,0.076,
8 Jul 2013 2:00 PM,#N/A,-1403.5,20.0,-426,0.076,
8 Jul 2013 3:00 PM,#N/A,-1408.1,20.1,-422,0.076,
8 Jul 2013 4:00 PM,#N/A,-1420.8,20.4,-422,0.076,
8 Jul 2013 5:00 PM,#N/A,-1439.2,20.7,-422,0.076,
8 Jul 2013 6:00 PM,#N/A,-1435.6,20.9,-422,0.076,
8 Jul 2013 7:00 PM,#N/A,-1429.3,21.1,-422,0.076,
8 Jul 2013 8:00 PM,#N/A,-1431.0,21.3,-422,0.076,
8 Jul 2013 9:00 PM,#N/A,-1423.4,21.4,-426,0.076,
8 Jul 2013 10:00 PM,#N/A,-1425.0,21.5,-426,0.076,
8 Jul 2013 11:00 PM,#N/A,-1429.3,21.5,-426,0.076,
9 Jul 2013 12:00 AM,#N/A,-1435.9,21.5,-426,0.076,
9 Jul 2013 1:00 AM,#N/A,-1442.5,21.4,-426,0.076,
9 Jul 2013 2:00 AM,#N/A,-1454.5,21.3,-426,0.076,
9 Jul 2013 3:00 AM,#N/A,-1466.0,21.3,-426,0.076,
9 Jul 2013 4:00 AM,#N/A,-1488.1,21.2,-426,0.076,
9 Jul 2013 5:00 AM,#N/A,-1505.7,21.1,-426,0.076,
9 Jul 2013 6:00 AM,#N/A,-1546.8,20.9,-431,0.076,
9 Jul 2013 7:00 AM,#N/A,-1566.5,20.8,-431,0.075,
9 Jul 2013 8:00 AM,#N/A,-1566.8,20.7,-431,0.075,
9 Jul 2013 9:00 AM,#N/A,-1571.2,20.6,-431,0.075,
9 Jul 2013 10:00 AM,#N/A,-1591.9,20.5,-431,0.074,
9 Jul 2013 11:00 AM,#N/A,-1655.5,20.4,-426,0.074,
9 Jul 2013 12:00 PM,#N/A,-1687.0,20.3,-426,0.074,
9 Jul 2013 1:00 PM,#N/A,-1705.0,20.3,-431,0.075,
9 Jul 2013 2:00 PM,#N/A,-1714.5,20.2,-426,0.075,
9 Jul 2013 3:00 PM,#N/A,-1735.5,20.3,-426,0.075,
9 Jul 2013 4:00 PM,#N/A,-1750.4,20.3,-426,0.074,
9 Jul 2013 5:00 PM,#N/A,-1758.0,20.3,-426,0.074,
9 Jul 2013 6:00 PM,#N/A,-1767.4,20.4,-426,0.075,
9 Jul 2013 7:00 PM,#N/A,-1764.1,20.5,-426,0.075,
9 Jul 2013 8:00 PM,#N/A,-1763.7,20.6,-426,0.076,
9 Jul 2013 9:00 PM,#N/A,-1783.7,20.6,-426,0.076,
9 Jul 2013 10:00 PM,#N/A,-1787.4,20.7,-426,0.076,
9 Jul 2013 11:00 PM,#N/A,-1780.0,20.6,-426,0.076,
10 Jul 2013 12:00 AM,#N/A,-1765.3,20.6,-426,0.076,
10 Jul 2013 1:00 AM,#N/A,-1776.7,20.5,-426,0.076,
10 Jul 2013 2:00 AM,#N/A,-1782.9,20.4,-426,0.076,
10 Jul 2013 3:00 AM,#N/A,-1799.4,20.3,-426,0.076,
10 Jul 2013 4:00 AM,#N/A,-1816.5,20.2,-431,0.076,
10 Jul 2013 5:00 AM,#N/A,-1837.1,20.1,-431,0.076,
10 Jul 2013 6:00 AM,#N/A,-1855.4,20.0,-431,0.076,
10 Jul 2013 7:00 AM,#N/A,-1883.3,19.9,-431,0.076,
10 Jul 2013 8:00 AM,#N/A,-1915.3,19.8,-431,0.076,
10 Jul 2013 9:00 AM,#N/A,-1940.6,19.7,-431,0.076,
10 Jul 2013 10:00 AM,#N/A,-1968.5,19.6,-431,0.076,
10 Jul 2013 11:00 AM,#N/A,-1997.7,19.4,-431,0.076,
10 Jul 2013 12:00 PM,#N/A,-2036.7,19.4,-431,0.076,
10 Jul 2013 1:00 PM,#N/A,-2050.3,19.3,-426,0.076,
10 Jul 2013 2:00 PM,#N/A,-2050.8,19.4,-426,0.076,
10 Jul 2013 3:00 PM,#N/A,-2042.8,19.5,-426,0.076,
10 Jul 2013 4:00 PM,#N/A,-1980.3,19.7,-426,0.076,
10 Jul 2013 5:00 PM,#N/A,-1928.1,19.9,-426,0.077,
