Measurement Time,m³/m³ VWC,kPa Potential,°C Temp,kPa Potential,m³/m³ VWC,None
4/6/2014 9:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/6/2014 10:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/6/2014 11:00 PM,#N/A,#N/A,#N/A,-472,0.063,
4/7/2014 12:00 AM,#N/A,#N/A,#N/A,-472,0.063,
4/7/2014 1:00 AM,#N/A,#N/A,#N/A,-477,0.064,
4/7/2014 2:00 AM,#N/A,#N/A,#N/A,-477,0.063,
4/7/2014 3:00 AM,#N/A,#N/A,#N/A,-472,0.063,
4/7/2014 4:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/7/2014 5:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/7/2014 6:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/7/2014 7:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/7/2014 8:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/7/2014 9:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/7/2014 10:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/7/2014 11:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/7/2014 12:00 PM,#N/A,#N/A,#N/A,-472,0.062,
4/7/2014 1:00 PM,#N/A,#N/A,#N/A,-472,0.062,
4/7/2014 2:00 PM,#N/A,#N/A,#N/A,-472,0.062,
4/7/2014 3:00 PM,#N/A,#N/A,#N/A,-472,0.062,
4/7/2014 4:00 PM,#N/A,#N/A,#N/A,-472,0.063,
4/7/2014 5:00 PM,#N/A,#N/A,#N/A,-472,0.063,
4/7/2014 6:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/7/2014 7:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/7/2014 8:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/7/2014 9:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/7/2014 10:00 PM,#N/A,#N/A,#N/A,-477,0.064,
4/7/2014 11:00 PM,#N/A,#N/A,#N/A,-477,0.063,
4/8/2014 12:00 AM,#N/A,#N/A,#N/A,-477,0.063,
4/8/2014 1:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/8/2014 2:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/8/2014 3:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/8/2014 4:00 AM,#N/A,#N/A,#N/A,-482,0.062,
4/8/2014 5:00 AM,#N/A,#N/A,#N/A,-482,0.062,
4/8/2014 6:00 AM,#N/A,#N/A,#N/A,-482,0.062,
4/8/2014 7:00 AM,#N/A,#N/A,#N/A,-482,0.062,
4/8/2014 8:00 AM,#N/A,#N/A,#N/A,-482,0.062,
4/8/2014 9:00 AM,#N/A,#N/A,#N/A,-482,0.062,
4/8/2014 10:00 AM,#N/A,#N/A,#N/A,-482,0.061,
4/8/2014 11:00 AM,#N/A,#N/A,#N/A,-477,0.061,
4/8/2014 12:00 PM,#N/A,#N/A,#N/A,-477,0.061,
4/8/2014 1:00 PM,#N/A,#N/A,#N/A,-477,0.062,
4/8/2014 2:00 PM,#N/A,#N/A,#N/A,-477,0.062,
4/8/2014 3:00 PM,#N/A,#N/A,#N/A,-472,0.062,
4/8/2014 4:00 PM,#N/A,#N/A,#N/A,-467,0.062,
4/8/2014 5:00 PM,#N/A,#N/A,#N/A,-467,0.063,
4/8/2014 6:00 PM,#N/A,#N/A,#N/A,-467,0.063,
4/8/2014 7:00 PM,#N/A,#N/A,#N/A,-472,0.063,
4/8/2014 8:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/8/2014 9:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/8/2014 10:00 PM,#N/A,#N/A,#N/A,-472,0.064,
4/8/2014 11:00 PM,#N/A,#N/A,#N/A,-477,0.064,
4/9/2014 12:00 AM,-0.235,#N/A,#N/A,-472,0.063,
4/9/2014 1:00 AM,-0.235,#N/A,#N/A,-477,0.063,
4/9/2014 2:00 AM,-0.234,#N/A,#N/A,-477,0.062,
4/9/2014 3:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/9/2014 4:00 AM,-0.235,#N/A,#N/A,-477,0.062,
4/9/2014 5:00 AM,-0.234,#N/A,#N/A,-477,0.062,
4/9/2014 6:00 AM,-0.234,#N/A,#N/A,-477,0.062,
4/9/2014 7:00 AM,-0.234,#N/A,#N/A,-477,0.062,
4/9/2014 8:00 AM,-0.235,#N/A,#N/A,-477,0.062,
4/9/2014 9:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/9/2014 10:00 AM,#N/A,#N/A,#N/A,-477,0.062,
4/9/2014 11:00 AM,#N/A,#N/A,#N/A,-472,0.062,
4/9/2014 12:00 PM,#N/A,#N/A,#N/A,-472,0.062,
4/9/2014 1:00 PM,#N/A,#N/A,#N/A,-472,0.062,
4/9/2014 2:00 PM,#N/A,#N/A,#N/A,-467,0.062,
4/9/2014 3:00 PM,#N/A,#N/A,#N/A,-462,0.063,
4/9/2014 4:00 PM,-0.208,#N/A,#N/A,-462,0.064,
4/9/2014 5:00 PM,-0.207,#N/A,#N/A,-462,0.064,
4/9/2014 6:00 PM,-0.230,#N/A,#N/A,-462,0.064,
4/9/2014 7:00 PM,#N/A,#N/A,#N/A,-462,0.064,
4/9/2014 8:00 PM,-0.231,#N/A,#N/A,-462,0.064,
4/9/2014 9:00 PM,-0.225,#N/A,#N/A,-467,0.064,
4/9/2014 10:00 PM,-0.221,#N/A,#N/A,-467,0.064,
4/9/2014 11:00 PM,-0.220,#N/A,#N/A,-467,0.064,
4/10/2014 12:00 AM,-0.221,#N/A,#N/A,-467,0.064,
4/10/2014 1:00 AM,-0.221,#N/A,#N/A,-467,0.064,
4/10/2014 2:00 AM,-0.221,#N/A,#N/A,-467,0.064,
4/10/2014 3:00 AM,-0.219,#N/A,#N/A,-467,0.064,
4/10/2014 4:00 AM,-0.218,#N/A,#N/A,-472,0.064,
4/10/2014 5:00 AM,-0.217,#N/A,#N/A,-472,0.063,
4/10/2014 6:00 AM,-0.217,#N/A,#N/A,-472,0.063,
4/10/2014 7:00 AM,-0.217,#N/A,#N/A,-472,0.062,
4/10/2014 8:00 AM,-0.217,#N/A,#N/A,-472,0.062,
4/10/2014 9:00 AM,-0.218,#N/A,#N/A,-467,0.062,
4/10/2014 10:00 AM,-0.221,#N/A,#N/A,-472,0.062,
4/10/2014 11:00 AM,-0.225,#N/A,#N/A,-467,0.062,
4/10/2014 12:00 PM,-0.230,#N/A,#N/A,-467,0.062,
4/10/2014 1:00 PM,-0.233,#N/A,#N/A,-462,0.062,
4/10/2014 2:00 PM,-0.235,#N/A,#N/A,-462,0.062,
4/10/2014 3:00 PM,-0.233,#N/A,#N/A,-462,0.062,
4/10/2014 4:00 PM,-0.230,#N/A,#N/A,-462,0.064,
4/10/2014 5:00 PM,-0.223,#N/A,#N/A,-458,0.064,
4/10/2014 6:00 PM,-0.224,#N/A,#N/A,-458,0.064,
4/10/2014 7:00 PM,-0.225,#N/A,#N/A,-462,0.064,
4/10/2014 8:00 PM,-0.219,#N/A,#N/A,-462,0.064,
4/10/2014 9:00 PM,-0.212,#N/A,#N/A,-467,0.064,
4/10/2014 10:00 PM,-0.206,#N/A,#N/A,-467,0.064,
4/10/2014 11:00 PM,-0.202,#N/A,#N/A,-467,0.064,
4/11/2014 12:00 AM,-0.200,#N/A,#N/A,-472,0.064,
4/11/2014 1:00 AM,-0.200,#N/A,#N/A,-472,0.064,
4/11/2014 2:00 AM,-0.200,#N/A,#N/A,-472,0.063,
4/11/2014 3:00 AM,-0.200,#N/A,#N/A,-472,0.063,
4/11/2014 4:00 AM,-0.201,#N/A,#N/A,-472,0.062,
4/11/2014 5:00 AM,-0.201,#N/A,#N/A,-472,0.062,
4/11/2014 6:00 AM,-0.201,#N/A,#N/A,-472,0.062,
4/11/2014 7:00 AM,-0.202,#N/A,#N/A,-472,0.062,
4/11/2014 8:00 AM,-0.202,#N/A,#N/A,-472,0.062,
4/11/2014 9:00 AM,-0.204,#N/A,#N/A,-472,0.062,
4/11/2014 10:00 AM,-0.206,#N/A,#N/A,-472,0.062,
4/11/2014 11:00 AM,-0.212,#N/A,#N/A,-472,0.062,
4/11/2014 12:00 PM,-0.218,#N/A,#N/A,-467,0.062,
4/11/2014 1:00 PM,-0.225,#N/A,#N/A,-462,0.062,
4/11/2014 2:00 PM,-0.229,#N/A,#N/A,-462,0.062,
4/11/2014 3:00 PM,-0.224,#N/A,#N/A,-462,0.063,
4/11/2014 4:00 PM,-0.220,#N/A,#N/A,-462,0.064,
4/11/2014 5:00 PM,-0.220,#N/A,#N/A,-462,0.064,
4/11/2014 6:00 PM,-0.219,#N/A,#N/A,-462,0.064,
4/11/2014 7:00 PM,-0.216,#N/A,#N/A,-462,0.064,
4/11/2014 8:00 PM,-0.212,#N/A,#N/A,-462,0.064,
4/11/2014 9:00 PM,-0.206,#N/A,#N/A,-462,0.064,
4/11/2014 10:00 PM,-0.202,#N/A,#N/A,-462,0.064,
4/11/2014 11:00 PM,-0.199,#N/A,#N/A,-467,0.064,
4/12/2014 12:00 AM,-0.195,#N/A,#N/A,-467,0.064,
4/12/2014 1:00 AM,-0.192,#N/A,#N/A,-467,0.064,
4/12/2014 2:00 AM,-0.191,#N/A,#N/A,-467,0.064,
4/12/2014 3:00 AM,-0.192,#N/A,#N/A,-472,0.064,
4/12/2014 4:00 AM,-0.191,#N/A,#N/A,-472,0.063,
4/12/2014 5:00 AM,-0.190,#N/A,#N/A,-472,0.063,
4/12/2014 6:00 AM,-0.190,#N/A,#N/A,-472,0.062,
4/12/2014 7:00 AM,-0.190,#N/A,#N/A,-472,0.062,
4/12/2014 8:00 AM,-0.189,#N/A,#N/A,-472,0.062,
4/12/2014 9:00 AM,-0.192,#N/A,#N/A,-472,0.062,
4/12/2014 10:00 AM,-0.197,#N/A,#N/A,-467,0.062,
4/12/2014 11:00 AM,-0.204,#N/A,#N/A,-467,0.062,
4/12/2014 12:00 PM,-0.211,#N/A,#N/A,-467,0.062,
4/12/2014 1:00 PM,-0.214,#N/A,#N/A,-467,0.062,
4/12/2014 2:00 PM,-0.215,#N/A,#N/A,-467,0.063,
4/12/2014 3:00 PM,-0.211,#N/A,#N/A,-462,0.063,
4/12/2014 4:00 PM,-0.210,#N/A,#N/A,-462,0.064,
4/12/2014 5:00 PM,-0.211,#N/A,#N/A,-462,0.064,
4/12/2014 6:00 PM,-0.210,#N/A,#N/A,-462,0.064,
4/12/2014 7:00 PM,-0.208,#N/A,#N/A,-462,0.064,
4/12/2014 8:00 PM,-0.204,#N/A,#N/A,-462,0.064,
4/12/2014 9:00 PM,-0.197,#N/A,#N/A,-467,0.064,
4/12/2014 10:00 PM,-0.193,#N/A,#N/A,-467,0.063,
4/12/2014 11:00 PM,-0.190,#N/A,#N/A,-467,0.062,
4/13/2014 12:00 AM,-0.190,#N/A,#N/A,-467,0.062,
4/13/2014 1:00 AM,-0.193,#N/A,#N/A,-467,0.063,
4/13/2014 2:00 AM,-0.192,#N/A,#N/A,-467,0.062,
4/13/2014 3:00 AM,-0.192,#N/A,#N/A,-472,0.062,
4/13/2014 4:00 AM,-0.193,#N/A,#N/A,-472,0.062,
4/13/2014 5:00 AM,-0.193,#N/A,#N/A,-472,0.062,
4/13/2014 6:00 AM,-0.191,#N/A,#N/A,-472,0.062,
4/13/2014 7:00 AM,-0.190,#N/A,#N/A,-472,0.062,
4/13/2014 8:00 AM,-0.189,#N/A,#N/A,-472,0.062,
4/13/2014 9:00 AM,-0.189,#N/A,#N/A,-472,0.062,
4/13/2014 10:00 AM,-0.190,#N/A,#N/A,-472,0.062,
4/13/2014 11:00 AM,-0.194,#N/A,#N/A,-472,0.062,
4/13/2014 12:00 PM,-0.195,#N/A,#N/A,-462,0.062,
4/13/2014 1:00 PM,-0.203,#N/A,#N/A,-462,0.062,
4/13/2014 2:00 PM,-0.212,#N/A,#N/A,-462,0.063,
4/13/2014 3:00 PM,-0.204,#N/A,#N/A,-462,0.064,
4/13/2014 4:00 PM,-0.159,#N/A,#N/A,-458,0.064,
4/13/2014 5:00 PM,-0.162,#N/A,#N/A,-458,0.064,
4/13/2014 6:00 PM,-0.194,#N/A,#N/A,-458,0.064,
4/13/2014 7:00 PM,-0.203,#N/A,#N/A,-462,0.064,
4/13/2014 8:00 PM,-0.195,#N/A,#N/A,-462,0.064,
4/13/2014 9:00 PM,-0.190,#N/A,#N/A,-462,0.064,
4/13/2014 10:00 PM,-0.186,#N/A,#N/A,-462,0.064,
4/13/2014 11:00 PM,-0.184,#N/A,#N/A,-467,0.064,
4/14/2014 12:00 AM,-0.183,#N/A,#N/A,-467,0.064,
4/14/2014 1:00 AM,-0.182,#N/A,#N/A,-467,0.064,
4/14/2014 2:00 AM,-0.181,#N/A,#N/A,-467,0.063,
4/14/2014 3:00 AM,-0.181,#N/A,#N/A,-467,0.063,
4/14/2014 4:00 AM,-0.180,#N/A,#N/A,-472,0.062,
4/14/2014 5:00 AM,-0.174,#N/A,#N/A,-472,0.062,
4/14/2014 6:00 AM,-0.167,#N/A,#N/A,-472,0.062,
4/14/2014 7:00 AM,-0.163,#N/A,#N/A,-477,0.062,
4/14/2014 8:00 AM,-0.161,#N/A,#N/A,-477,0.062,
4/14/2014 9:00 AM,-0.159,#N/A,#N/A,-477,0.062,
4/14/2014 10:00 AM,-0.161,#N/A,#N/A,-477,0.062,
4/14/2014 11:00 AM,-0.164,#N/A,#N/A,-477,0.061,
4/14/2014 12:00 PM,-0.167,#N/A,#N/A,-477,0.061,
4/14/2014 1:00 PM,-0.172,#N/A,#N/A,-477,0.061,
4/14/2014 2:00 PM,-0.181,#N/A,#N/A,-477,0.061,
4/14/2014 3:00 PM,-0.186,#N/A,#N/A,-477,0.061,
4/14/2014 4:00 PM,-0.173,#N/A,#N/A,-477,0.062,
4/14/2014 5:00 PM,-0.175,#N/A,#N/A,-477,0.062,
4/14/2014 6:00 PM,-0.186,#N/A,#N/A,-477,0.062,
4/14/2014 7:00 PM,-0.182,#N/A,#N/A,-477,0.062,
4/14/2014 8:00 PM,-0.172,#N/A,#N/A,-477,0.062,
4/14/2014 9:00 PM,-0.165,#N/A,#N/A,-477,0.062,
4/14/2014 10:00 PM,-0.159,#N/A,#N/A,-477,0.061,
4/14/2014 11:00 PM,-0.156,#N/A,#N/A,-482,0.061,
4/15/2014 12:00 AM,-0.157,#N/A,#N/A,-482,0.061,
4/15/2014 1:00 AM,-0.155,#N/A,#N/A,-482,0.060,
4/15/2014 2:00 AM,-0.153,#N/A,#N/A,-482,0.060,
4/15/2014 3:00 AM,-0.153,#N/A,#N/A,-482,0.060,
4/15/2014 4:00 AM,-0.154,#N/A,#N/A,-487,0.060,
4/15/2014 5:00 AM,-0.153,#N/A,#N/A,-487,0.060,
4/15/2014 6:00 AM,-0.153,#N/A,#N/A,-487,0.060,
4/15/2014 7:00 AM,-0.152,#N/A,#N/A,-492,0.059,
4/15/2014 8:00 AM,-0.151,#N/A,#N/A,-492,0.059,
4/15/2014 9:00 AM,-0.153,#N/A,#N/A,-492,0.059,
4/15/2014 10:00 AM,-0.157,#N/A,#N/A,-492,0.059,
4/15/2014 11:00 AM,-0.163,#N/A,#N/A,-497,0.059,
4/15/2014 12:00 PM,-0.171,#N/A,#N/A,-492,0.059,
4/15/2014 1:00 PM,-0.175,#N/A,#N/A,-492,0.059,
4/15/2014 2:00 PM,-0.182,#N/A,#N/A,-492,0.059,
4/15/2014 3:00 PM,-0.187,#N/A,#N/A,-492,0.060,
4/15/2014 4:00 PM,-0.183,#N/A,#N/A,-487,0.060,
4/15/2014 5:00 PM,-0.181,#N/A,#N/A,-487,0.060,
4/15/2014 6:00 PM,-0.188,#N/A,#N/A,-487,0.060,
4/15/2014 7:00 PM,-0.184,#N/A,#N/A,-487,0.060,
4/15/2014 8:00 PM,-0.175,#N/A,#N/A,-487,0.060,
4/15/2014 9:00 PM,-0.170,#N/A,#N/A,-487,0.060,
4/15/2014 10:00 PM,-0.166,#N/A,#N/A,-487,0.060,
4/15/2014 11:00 PM,-0.163,#N/A,#N/A,-487,0.060,
4/16/2014 12:00 AM,-0.162,#N/A,#N/A,-487,0.060,
4/16/2014 1:00 AM,-0.162,#N/A,#N/A,-487,0.060,
4/16/2014 2:00 AM,-0.162,#N/A,#N/A,-487,0.060,
4/16/2014 3:00 AM,-0.161,#N/A,#N/A,-487,0.060,
4/16/2014 4:00 AM,-0.160,#N/A,#N/A,-487,0.060,
4/16/2014 5:00 AM,-0.161,#N/A,#N/A,-492,0.060,
4/16/2014 6:00 AM,-0.161,#N/A,#N/A,-492,0.059,
4/16/2014 7:00 AM,-0.161,#N/A,#N/A,-492,0.059,
4/16/2014 8:00 AM,-0.160,#N/A,#N/A,-492,0.059,
4/16/2014 9:00 AM,-0.162,#N/A,#N/A,-492,0.059,
4/16/2014 10:00 AM,-0.160,#N/A,#N/A,-487,0.060,
4/16/2014 11:00 AM,-0.169,#N/A,#N/A,-487,0.060,
4/16/2014 12:00 PM,-0.175,#N/A,#N/A,-487,0.060,
4/16/2014 1:00 PM,-0.184,#N/A,#N/A,-482,0.060,
4/16/2014 2:00 PM,-0.191,#N/A,#N/A,-482,0.060,
4/16/2014 3:00 PM,-0.180,#N/A,#N/A,-477,0.060,
4/16/2014 4:00 PM,-0.146,#N/A,#N/A,-477,0.060,
4/16/2014 5:00 PM,-0.152,#N/A,#N/A,-472,0.061,
4/16/2014 6:00 PM,-0.177,#N/A,#N/A,-472,0.061,
4/16/2014 7:00 PM,-0.186,#N/A,#N/A,-477,0.062,
4/16/2014 8:00 PM,-0.179,#N/A,#N/A,-477,0.062,
4/16/2014 9:00 PM,-0.173,#N/A,#N/A,-482,0.062,
4/16/2014 10:00 PM,-0.168,#N/A,#N/A,-477,0.062,
4/16/2014 11:00 PM,-0.166,#N/A,#N/A,-482,0.061,
4/17/2014 12:00 AM,-0.164,#N/A,#N/A,-482,0.061,
4/17/2014 1:00 AM,-0.162,#N/A,#N/A,-482,0.061,
4/17/2014 2:00 AM,-0.161,#N/A,#N/A,-482,0.061,
4/17/2014 3:00 AM,-0.161,#N/A,#N/A,-482,0.061,
4/17/2014 4:00 AM,-0.160,#N/A,#N/A,-482,0.060,
4/17/2014 5:00 AM,-0.157,#N/A,#N/A,-482,0.060,
4/17/2014 6:00 AM,-0.155,#N/A,#N/A,-487,0.060,
4/17/2014 7:00 AM,-0.152,#N/A,#N/A,-487,0.060,
4/17/2014 8:00 AM,-0.149,#N/A,#N/A,-487,0.060,
4/17/2014 9:00 AM,-0.149,#N/A,#N/A,-482,0.060,
4/17/2014 10:00 AM,-0.144,#N/A,#N/A,-482,0.060,
4/17/2014 11:00 AM,-0.151,#N/A,#N/A,-482,0.060,
4/17/2014 12:00 PM,-0.159,#N/A,#N/A,-482,0.060,
4/17/2014 1:00 PM,-0.167,#N/A,#N/A,-482,0.060,
4/17/2014 2:00 PM,-0.176,#N/A,#N/A,-477,0.060,
4/17/2014 3:00 PM,-0.169,#N/A,#N/A,-477,0.060,
4/17/2014 4:00 PM,-0.144,#N/A,#N/A,-472,0.061,
4/17/2014 5:00 PM,-0.144,#N/A,#N/A,-472,0.061,
4/17/2014 6:00 PM,-0.167,#N/A,#N/A,-472,0.062,
4/17/2014 7:00 PM,-0.173,#N/A,#N/A,-477,0.062,
4/17/2014 8:00 PM,-0.165,#N/A,#N/A,-477,0.062,
4/17/2014 9:00 PM,-0.159,#N/A,#N/A,-477,0.062,
4/17/2014 10:00 PM,-0.155,#N/A,#N/A,-477,0.062,
4/17/2014 11:00 PM,-0.152,#N/A,#N/A,-477,0.062,
4/18/2014 12:00 AM,-0.150,#N/A,#N/A,-482,0.061,
4/18/2014 1:00 AM,-0.149,#N/A,#N/A,-477,0.061,
4/18/2014 2:00 AM,-0.148,#N/A,#N/A,-482,0.061,
4/18/2014 3:00 AM,-0.147,#N/A,#N/A,-482,0.060,
4/18/2014 4:00 AM,-0.146,#N/A,#N/A,-482,0.060,
4/18/2014 5:00 AM,-0.145,#N/A,#N/A,-482,0.060,
4/18/2014 6:00 AM,-0.143,#N/A,#N/A,-482,0.060,
4/18/2014 7:00 AM,-0.143,#N/A,#N/A,-487,0.060,
4/18/2014 8:00 AM,-0.143,#N/A,#N/A,-482,0.060,
4/18/2014 9:00 AM,-0.147,#N/A,#N/A,-487,0.060,
4/18/2014 10:00 AM,-0.155,#N/A,#N/A,-482,0.060,
4/18/2014 11:00 AM,-0.165,#N/A,#N/A,-482,0.060,
4/18/2014 12:00 PM,-0.172,#N/A,#N/A,-482,0.060,
4/18/2014 1:00 PM,-0.178,#N/A,#N/A,-482,0.060,
4/18/2014 2:00 PM,-0.182,#N/A,#N/A,-477,0.060,
4/18/2014 3:00 PM,-0.184,#N/A,#N/A,-477,0.060,
4/18/2014 4:00 PM,-0.182,#N/A,#N/A,-472,0.061,
4/18/2014 5:00 PM,-0.178,#N/A,#N/A,-472,0.061,
4/18/2014 6:00 PM,-0.190,#N/A,#N/A,-472,0.062,
4/18/2014 7:00 PM,-0.189,#N/A,#N/A,-472,0.062,
4/18/2014 8:00 PM,-0.180,#N/A,#N/A,-472,0.062,
4/18/2014 9:00 PM,-0.173,#N/A,#N/A,-477,0.062,
4/18/2014 10:00 PM,-0.167,#N/A,#N/A,-477,0.062,
4/18/2014 11:00 PM,-0.163,#N/A,#N/A,-477,0.062,
4/19/2014 12:00 AM,-0.162,#N/A,#N/A,-477,0.062,
4/19/2014 1:00 AM,-0.161,#N/A,#N/A,-477,0.061,
4/19/2014 2:00 AM,-0.161,#N/A,#N/A,-477,0.061,
4/19/2014 3:00 AM,-0.162,#N/A,#N/A,-477,0.061,
4/19/2014 4:00 AM,-0.162,#N/A,#N/A,-477,0.061,
4/19/2014 5:00 AM,-0.163,#N/A,#N/A,-482,0.061,
4/19/2014 6:00 AM,-0.161,#N/A,#N/A,-482,0.061,
4/19/2014 7:00 AM,-0.160,#N/A,#N/A,-482,0.061,
4/19/2014 8:00 AM,-0.158,#N/A,#N/A,-482,0.060,
4/19/2014 9:00 AM,-0.155,#N/A,#N/A,-482,0.060,
4/19/2014 10:00 AM,-0.160,#N/A,#N/A,-482,0.060,
4/19/2014 11:00 AM,-0.166,#N/A,#N/A,-482,0.060,
4/19/2014 12:00 PM,-0.171,#N/A,#N/A,-477,0.060,
4/19/2014 1:00 PM,-0.174,#N/A,#N/A,-477,0.060,
4/19/2014 2:00 PM,-0.177,#N/A,#N/A,-477,0.061,
4/19/2014 3:00 PM,-0.184,#N/A,#N/A,-477,0.061,
4/19/2014 4:00 PM,-0.180,#N/A,#N/A,-472,0.061,
4/19/2014 5:00 PM,-0.186,#N/A,#N/A,-472,0.061,
4/19/2014 6:00 PM,-0.180,#N/A,#N/A,-477,0.061,
4/19/2014 7:00 PM,-0.167,#N/A,#N/A,-477,0.062,
4/19/2014 8:00 PM,-0.157,#N/A,#N/A,-477,0.062,
4/19/2014 9:00 PM,-0.153,#N/A,#N/A,-477,0.061,
4/19/2014 10:00 PM,-0.151,#N/A,#N/A,-477,0.061,
4/19/2014 11:00 PM,-0.152,#N/A,#N/A,-482,0.061,
4/20/2014 12:00 AM,-0.155,#N/A,#N/A,-482,0.060,
4/20/2014 1:00 AM,-0.160,#N/A,#N/A,-482,0.060,
4/20/2014 2:00 AM,-0.161,#N/A,#N/A,-482,0.060,
4/20/2014 3:00 AM,-0.165,#N/A,#N/A,-487,0.060,
4/20/2014 4:00 AM,-0.167,#N/A,#N/A,-482,0.060,
4/20/2014 5:00 AM,-0.167,#N/A,#N/A,-487,0.060,
4/20/2014 6:00 AM,-0.168,#N/A,#N/A,-487,0.060,
4/20/2014 7:00 AM,-0.169,#N/A,#N/A,-487,0.060,
4/20/2014 8:00 AM,-0.170,#N/A,#N/A,-487,0.060,
4/20/2014 9:00 AM,-0.174,#N/A,#N/A,-487,0.060,
4/20/2014 10:00 AM,-0.183,#N/A,#N/A,-492,0.060,
4/20/2014 11:00 AM,-0.194,#N/A,#N/A,-487,0.060,
4/20/2014 12:00 PM,-0.205,#N/A,#N/A,-487,0.060,
4/20/2014 1:00 PM,-0.215,#N/A,#N/A,-487,0.060,
4/20/2014 2:00 PM,-0.225,#N/A,#N/A,-482,0.061,
4/20/2014 3:00 PM,-0.225,#N/A,#N/A,-482,0.061,
4/20/2014 4:00 PM,-0.217,#N/A,#N/A,-477,0.062,
4/20/2014 5:00 PM,-0.212,#N/A,#N/A,-472,0.062,
4/20/2014 6:00 PM,-0.224,#N/A,#N/A,-472,0.062,
4/20/2014 7:00 PM,#N/A,#N/A,#N/A,-472,0.062,
4/20/2014 8:00 PM,-0.231,#N/A,#N/A,-477,0.062,
4/20/2014 9:00 PM,-0.226,#N/A,#N/A,-477,0.062,
4/20/2014 10:00 PM,-0.223,#N/A,#N/A,-472,0.062,
4/20/2014 11:00 PM,-0.221,#N/A,#N/A,-472,0.062,
4/21/2014 12:00 AM,-0.218,#N/A,#N/A,-472,0.062,
4/21/2014 1:00 AM,-0.218,#N/A,#N/A,-472,0.062,
4/21/2014 2:00 AM,-0.218,#N/A,#N/A,-477,0.062,
4/21/2014 3:00 AM,-0.218,#N/A,#N/A,-477,0.062,
