Measurement Time,mm Precip,None,None,None,None
8/25/2012 1:00 PM,0.0,,,,
8/25/2012 2:00 PM,0.0,,,,
8/25/2012 3:00 PM,0.0,,,,
8/25/2012 4:00 PM,0.0,,,,
8/25/2012 5:00 PM,0.0,,,,
8/25/2012 6:00 PM,0.0,,,,
8/25/2012 7:00 PM,0.0,,,,
8/25/2012 8:00 PM,0.0,,,,
8/25/2012 9:00 PM,0.0,,,,
8/25/2012 10:00 PM,0.0,,,,
8/25/2012 11:00 PM,0.0,,,,
8/26/2012 12:00 AM,0.0,,,,
8/26/2012 1:00 AM,0.0,,,,
8/26/2012 2:00 AM,0.0,,,,
8/26/2012 3:00 AM,0.0,,,,
8/26/2012 4:00 AM,0.0,,,,
8/26/2012 5:00 AM,0.0,,,,
8/26/2012 6:00 AM,0.0,,,,
8/26/2012 7:00 AM,0.0,,,,
8/26/2012 8:00 AM,0.0,,,,
8/26/2012 9:00 AM,0.0,,,,
8/26/2012 10:00 AM,0.0,,,,
8/26/2012 11:00 AM,0.0,,,,
8/26/2012 12:00 PM,0.0,,,,
8/26/2012 1:00 PM,7.0,,,,
8/26/2012 2:00 PM,11.0,,,,
8/26/2012 3:00 PM,1.0,,,,
8/26/2012 4:00 PM,0.0,,,,
8/26/2012 5:00 PM,1.0,,,,
8/26/2012 6:00 PM,0.0,,,,
8/26/2012 7:00 PM,0.0,,,,
8/26/2012 8:00 PM,0.0,,,,
8/26/2012 9:00 PM,0.0,,,,
8/26/2012 10:00 PM,0.0,,,,
8/26/2012 11:00 PM,0.0,,,,
8/27/2012 12:00 AM,0.0,,,,
8/27/2012 1:00 AM,0.0,,,,
8/27/2012 2:00 AM,0.0,,,,
8/27/2012 3:00 AM,0.0,,,,
8/27/2012 4:00 AM,0.0,,,,
8/27/2012 5:00 AM,0.0,,,,
8/27/2012 6:00 AM,0.0,,,,
8/27/2012 7:00 AM,0.0,,,,
8/27/2012 8:00 AM,0.0,,,,
8/27/2012 9:00 AM,0.0,,,,
8/27/2012 10:00 AM,0.0,,,,
8/27/2012 11:00 AM,0.0,,,,
8/27/2012 12:00 PM,0.0,,,,
8/27/2012 1:00 PM,0.0,,,,
8/27/2012 2:00 PM,0.0,,,,
8/27/2012 3:00 PM,0.0,,,,
8/27/2012 4:00 PM,0.0,,,,
8/27/2012 5:00 PM,0.0,,,,
8/27/2012 6:00 PM,0.0,,,,
8/27/2012 7:00 PM,0.0,,,,
8/27/2012 8:00 PM,0.0,,,,
8/27/2012 9:00 PM,0.0,,,,
8/27/2012 10:00 PM,0.0,,,,
8/27/2012 11:00 PM,0.0,,,,
8/28/2012 12:00 AM,0.0,,,,
8/28/2012 1:00 AM,0.0,,,,
8/28/2012 2:00 AM,0.0,,,,
8/28/2012 3:00 AM,0.0,,,,
8/28/2012 4:00 AM,0.0,,,,
8/28/2012 5:00 AM,0.0,,,,
8/28/2012 6:00 AM,0.0,,,,
8/28/2012 7:00 AM,0.0,,,,
8/28/2012 8:00 AM,0.0,,,,
8/28/2012 9:00 AM,0.0,,,,
8/28/2012 10:00 AM,0.0,,,,
8/28/2012 11:00 AM,0.0,,,,
8/28/2012 12:00 PM,0.0,,,,
8/28/2012 1:00 PM,0.0,,,,
8/28/2012 2:00 PM,0.0,,,,
8/28/2012 3:00 PM,0.0,,,,
8/28/2012 4:00 PM,0.0,,,,
8/28/2012 5:00 PM,0.0,,,,
8/28/2012 6:00 PM,0.0,,,,
8/28/2012 7:00 PM,0.0,,,,
8/28/2012 8:00 PM,0.0,,,,
8/28/2012 9:00 PM,0.0,,,,
8/28/2012 10:00 PM,0.0,,,,
8/28/2012 11:00 PM,0.0,,,,
8/29/2012 12:00 AM,0.0,,,,
8/29/2012 1:00 AM,0.0,,,,
8/29/2012 2:00 AM,0.0,,,,
8/29/2012 3:00 AM,0.0,,,,
8/29/2012 4:00 AM,0.0,,,,
8/29/2012 5:00 AM,0.0,,,,
8/29/2012 6:00 AM,0.0,,,,
8/29/2012 7:00 AM,0.0,,,,
8/29/2012 8:00 AM,0.0,,,,
8/29/2012 9:00 AM,0.0,,,,
8/29/2012 10:00 AM,0.0,,,,
8/29/2012 11:00 AM,0.0,,,,
8/29/2012 12:00 PM,0.0,,,,
8/29/2012 1:00 PM,0.0,,,,
8/29/2012 2:00 PM,0.0,,,,
8/29/2012 3:00 PM,0.0,,,,
8/29/2012 4:00 PM,0.0,,,,
8/29/2012 5:00 PM,0.0,,,,
8/29/2012 6:00 PM,0.0,,,,
8/29/2012 7:00 PM,0.0,,,,
8/29/2012 8:00 PM,0.0,,,,
8/29/2012 9:00 PM,0.0,,,,
8/29/2012 10:00 PM,0.0,,,,
8/29/2012 11:00 PM,0.0,,,,
8/30/2012 12:00 AM,0.0,,,,
8/30/2012 1:00 AM,0.0,,,,
8/30/2012 2:00 AM,0.0,,,,
8/30/2012 3:00 AM,0.0,,,,
8/30/2012 4:00 AM,0.0,,,,
8/30/2012 5:00 AM,0.0,,,,
8/30/2012 6:00 AM,0.0,,,,
8/30/2012 7:00 AM,0.0,,,,
8/30/2012 8:00 AM,0.0,,,,
8/30/2012 9:00 AM,0.0,,,,
8/30/2012 10:00 AM,0.0,,,,
8/30/2012 11:00 AM,0.0,,,,
8/30/2012 12:00 PM,0.0,,,,
8/30/2012 1:00 PM,0.0,,,,
8/30/2012 2:00 PM,0.0,,,,
8/30/2012 3:00 PM,0.0,,,,
8/30/2012 4:00 PM,0.0,,,,
8/30/2012 5:00 PM,0.0,,,,
8/30/2012 6:00 PM,0.0,,,,
8/30/2012 7:00 PM,0.0,,,,
8/30/2012 8:00 PM,0.0,,,,
8/30/2012 9:00 PM,0.0,,,,
8/30/2012 10:00 PM,0.0,,,,
8/30/2012 11:00 PM,0.0,,,,
8/31/2012 12:00 AM,0.0,,,,
8/31/2012 1:00 AM,0.0,,,,
8/31/2012 2:00 AM,0.0,,,,
8/31/2012 3:00 AM,0.0,,,,
8/31/2012 4:00 AM,0.0,,,,
8/31/2012 5:00 AM,0.0,,,,
8/31/2012 6:00 AM,0.0,,,,
8/31/2012 7:00 AM,0.0,,,,
8/31/2012 8:00 AM,0.0,,,,
8/31/2012 9:00 AM,0.0,,,,
8/31/2012 10:00 AM,0.0,,,,
8/31/2012 11:00 AM,0.0,,,,
8/31/2012 12:00 PM,0.0,,,,
8/31/2012 1:00 PM,0.0,,,,
8/31/2012 2:00 PM,0.0,,,,
8/31/2012 3:00 PM,0.0,,,,
8/31/2012 4:00 PM,0.0,,,,
8/31/2012 5:00 PM,0.0,,,,
8/31/2012 6:00 PM,0.0,,,,
8/31/2012 7:00 PM,0.0,,,,
8/31/2012 8:00 PM,0.0,,,,
8/31/2012 9:00 PM,0.0,,,,
8/31/2012 10:00 PM,0.0,,,,
8/31/2012 11:00 PM,0.0,,,,
9/1/2012 12:00 AM,0.0,,,,
9/1/2012 1:00 AM,0.0,,,,
9/1/2012 2:00 AM,0.0,,,,
9/1/2012 3:00 AM,0.0,,,,
9/1/2012 4:00 AM,0.0,,,,
9/1/2012 5:00 AM,0.0,,,,
9/1/2012 6:00 AM,0.0,,,,
9/1/2012 7:00 AM,0.0,,,,
9/1/2012 8:00 AM,0.0,,,,
9/1/2012 9:00 AM,0.0,,,,
9/1/2012 10:00 AM,0.0,,,,
9/1/2012 11:00 AM,0.0,,,,
9/1/2012 12:00 PM,0.0,,,,
9/1/2012 1:00 PM,0.0,,,,
9/1/2012 2:00 PM,0.0,,,,
9/1/2012 3:00 PM,0.0,,,,
9/1/2012 4:00 PM,0.0,,,,
9/1/2012 5:00 PM,0.0,,,,
9/1/2012 6:00 PM,0.0,,,,
9/1/2012 7:00 PM,0.0,,,,
9/1/2012 8:00 PM,0.0,,,,
9/1/2012 9:00 PM,0.0,,,,
9/1/2012 10:00 PM,0.0,,,,
9/1/2012 11:00 PM,0.0,,,,
9/2/2012 12:00 AM,0.0,,,,
9/2/2012 1:00 AM,0.0,,,,
9/2/2012 2:00 AM,0.0,,,,
9/2/2012 3:00 AM,0.0,,,,
9/2/2012 4:00 AM,0.0,,,,
9/2/2012 5:00 AM,0.0,,,,
9/2/2012 6:00 AM,0.0,,,,
9/2/2012 7:00 AM,0.0,,,,
9/2/2012 8:00 AM,0.0,,,,
9/2/2012 9:00 AM,0.0,,,,
9/2/2012 10:00 AM,0.0,,,,
9/2/2012 11:00 AM,0.0,,,,
9/2/2012 12:00 PM,0.0,,,,
9/2/2012 1:00 PM,0.0,,,,
9/2/2012 2:00 PM,0.0,,,,
9/2/2012 3:00 PM,0.0,,,,
9/2/2012 4:00 PM,0.0,,,,
9/2/2012 5:00 PM,0.0,,,,
9/2/2012 6:00 PM,0.0,,,,
9/2/2012 7:00 PM,0.0,,,,
9/2/2012 8:00 PM,0.0,,,,
9/2/2012 9:00 PM,0.0,,,,
9/2/2012 10:00 PM,0.0,,,,
9/2/2012 11:00 PM,0.0,,,,
9/3/2012 12:00 AM,0.0,,,,
9/3/2012 1:00 AM,0.0,,,,
9/3/2012 2:00 AM,0.0,,,,
9/3/2012 3:00 AM,0.0,,,,
9/3/2012 4:00 AM,0.0,,,,
9/3/2012 5:00 AM,0.0,,,,
9/3/2012 6:00 AM,0.0,,,,
9/3/2012 7:00 AM,0.0,,,,
9/3/2012 8:00 AM,0.0,,,,
9/3/2012 9:00 AM,0.0,,,,
9/3/2012 10:00 AM,0.0,,,,
9/3/2012 11:00 AM,0.0,,,,
9/3/2012 12:00 PM,0.0,,,,
9/3/2012 1:00 PM,0.0,,,,
9/3/2012 2:00 PM,0.0,,,,
9/3/2012 3:00 PM,0.0,,,,
9/3/2012 4:00 PM,0.0,,,,
9/3/2012 5:00 PM,0.0,,,,
9/3/2012 6:00 PM,0.0,,,,
9/3/2012 7:00 PM,0.0,,,,
9/3/2012 8:00 PM,0.0,,,,
9/3/2012 9:00 PM,0.0,,,,
9/3/2012 10:00 PM,0.0,,,,
9/3/2012 11:00 PM,0.0,,,,
9/4/2012 12:00 AM,0.0,,,,
9/4/2012 1:00 AM,0.0,,,,
9/4/2012 2:00 AM,0.0,,,,
9/4/2012 3:00 AM,0.0,,,,
9/4/2012 4:00 AM,0.0,,,,
9/4/2012 5:00 AM,0.0,,,,
9/4/2012 6:00 AM,0.0,,,,
9/4/2012 7:00 AM,0.0,,,,
9/4/2012 8:00 AM,0.0,,,,
9/4/2012 9:00 AM,0.0,,,,
9/4/2012 10:00 AM,0.0,,,,
9/4/2012 11:00 AM,0.0,,,,
9/4/2012 12:00 PM,0.0,,,,
9/4/2012 1:00 PM,0.0,,,,
9/4/2012 2:00 PM,8.0,,,,
9/4/2012 3:00 PM,0.0,,,,
9/4/2012 4:00 PM,0.0,,,,
9/4/2012 5:00 PM,0.0,,,,
9/4/2012 6:00 PM,0.0,,,,
9/4/2012 7:00 PM,0.0,,,,
9/4/2012 8:00 PM,0.0,,,,
9/4/2012 9:00 PM,0.0,,,,
9/4/2012 10:00 PM,0.0,,,,
9/4/2012 11:00 PM,0.0,,,,
9/5/2012 12:00 AM,0.0,,,,
9/5/2012 1:00 AM,0.0,,,,
9/5/2012 2:00 AM,0.0,,,,
9/5/2012 3:00 AM,0.0,,,,
9/5/2012 4:00 AM,0.0,,,,
9/5/2012 5:00 AM,0.0,,,,
9/5/2012 6:00 AM,0.0,,,,
9/5/2012 7:00 AM,0.0,,,,
9/5/2012 8:00 AM,0.0,,,,
9/5/2012 9:00 AM,0.0,,,,
9/5/2012 10:00 AM,0.0,,,,
9/5/2012 11:00 AM,0.0,,,,
9/5/2012 12:00 PM,0.0,,,,
9/5/2012 1:00 PM,0.0,,,,
9/5/2012 2:00 PM,0.0,,,,
9/5/2012 3:00 PM,0.0,,,,
9/5/2012 4:00 PM,0.0,,,,
9/5/2012 5:00 PM,0.0,,,,
9/5/2012 6:00 PM,0.0,,,,
9/5/2012 7:00 PM,0.0,,,,
9/5/2012 8:00 PM,0.0,,,,
9/5/2012 9:00 PM,0.0,,,,
9/5/2012 10:00 PM,0.0,,,,
9/5/2012 11:00 PM,0.0,,,,
9/6/2012 12:00 AM,0.0,,,,
9/6/2012 1:00 AM,0.0,,,,
9/6/2012 2:00 AM,0.0,,,,
9/6/2012 3:00 AM,0.0,,,,
9/6/2012 4:00 AM,0.0,,,,
9/6/2012 5:00 AM,0.0,,,,
9/6/2012 6:00 AM,0.0,,,,
9/6/2012 7:00 AM,0.0,,,,
9/6/2012 8:00 AM,0.0,,,,
9/6/2012 9:00 AM,0.0,,,,
9/6/2012 10:00 AM,0.0,,,,
9/6/2012 11:00 AM,0.0,,,,
9/6/2012 12:00 PM,0.0,,,,
9/6/2012 1:00 PM,0.0,,,,
9/6/2012 2:00 PM,0.0,,,,
9/6/2012 3:00 PM,0.0,,,,
9/6/2012 4:00 PM,0.0,,,,
9/6/2012 5:00 PM,0.0,,,,
9/6/2012 6:00 PM,2.0,,,,
9/6/2012 7:00 PM,2.0,,,,
9/6/2012 8:00 PM,0.0,,,,
9/6/2012 9:00 PM,1.0,,,,
9/6/2012 10:00 PM,0.0,,,,
9/6/2012 11:00 PM,0.0,,,,
9/7/2012 12:00 AM,0.0,,,,
9/7/2012 1:00 AM,0.0,,,,
9/7/2012 2:00 AM,0.0,,,,
9/7/2012 3:00 AM,0.0,,,,
9/7/2012 4:00 AM,0.0,,,,
9/7/2012 5:00 AM,0.0,,,,
9/7/2012 6:00 AM,0.0,,,,
9/7/2012 7:00 AM,0.0,,,,
9/7/2012 8:00 AM,0.0,,,,
9/7/2012 9:00 AM,0.0,,,,
9/7/2012 10:00 AM,0.0,,,,
9/7/2012 11:00 AM,0.0,,,,
9/7/2012 12:00 PM,0.0,,,,
9/7/2012 1:00 PM,0.0,,,,
9/7/2012 2:00 PM,0.0,,,,
9/7/2012 3:00 PM,0.0,,,,
9/7/2012 4:00 PM,0.0,,,,
9/7/2012 5:00 PM,0.0,,,,
