"datet","PC1","PC2","PC3","PC4","PC5"
2011-01-17,-97.8307030700486,-22.3445558715713,-6.61251262645693,1.52796762608204,-5.21126649435943
2011-01-18,-116.47756585631,-30.02600131272,-8.63850347099516,3.77977950228009,-1.93633152192147
2011-01-19,-101.43098071594,-18.6889134939559,-2.90684226043678,-1.92341712502145,-4.73538274572787
2011-01-20,-77.7800298355692,-10.4711728536985,-1.10648798928969,-2.34143228637901,-5.6430587590011
2011-01-21,-79.2364123961536,-22.5236508706305,-5.72644894811961,2.09284119906139,-5.58056453959513
2011-01-22,-91.3488456503894,-23.627365405195,-5.26217991139895,1.70870178162641,-4.98154482033725
2011-01-23,-63.0243215386504,-10.8262038047458,-3.29005893852532,-0.938691100764376,-4.98347688036247
2011-01-24,-67.7182855659062,-22.1073473273102,-7.20769541679675,1.52059597278093,-4.44144101565411
2011-01-25,-56.5564327642466,-21.4834770571515,-7.66654723138513,4.03034660396308,-2.62969140386856
2011-01-26,-43.4778408664752,-9.9885058006503,-3.06305593361096,-0.547759426698552,-2.73481930380878
2011-01-27,-78.0144190870258,-24.1230912805859,-7.4541150722813,3.81202769886808,-1.87272004810893
2011-01-28,-87.358196115215,-21.2001467981093,-4.64267057903285,-0.305059661550848,-4.01229418570903
2011-01-29,-89.5488550495002,-20.699286623088,-5.44139460384816,-0.177979573821685,-4.38256623425985
2011-01-30,-89.3454316978411,-22.005399048934,-6.06065266940306,1.71912185945612,-6.09605603559003
2011-01-31,-104.419668400137,-21.8546175103254,-7.64210330942928,3.5785445214802,-1.96356228359687
2011-02-01,-62.3594974001015,-9.36247998960908,-1.19655473247566,-2.94669434849575,-5.35210545434291
2011-02-02,42.4369903697454,9.22217002959126,-4.62551490129025,2.91617800283302,7.39041978515556
2011-02-03,70.1709393705116,-2.70938262332309,-6.31591393775578,-3.14933657032059,-0.238036195386529
2011-02-04,0.731904128145601,-16.7462371600956,-6.29798405048144,5.02238338113295,-4.02649419475231
2011-02-05,-47.7541189836576,-16.6279115576509,-3.12171197109435,1.88376347010886,-5.91782751525609
2011-02-06,-56.6144252083894,-17.1205975356488,-5.45955586966084,0.520608738320425,-0.820583505688407
2011-02-07,-59.3415863785339,-19.0084751220014,-4.56983841888743,4.63490819608442,-3.83896086127758
2011-02-08,-111.955857933824,-19.1063004238515,-2.28781988203668,0.845017575973007,-7.36364941697014
2011-02-09,-86.7059001232307,-15.8665033397041,-1.22972562741487,-1.80002733297058,-7.44796056400506
2011-02-10,-66.3176108382681,-20.102320071129,-5.30503857304163,2.64956094250423,-2.7005844950372
2011-02-11,-81.7503963881335,-21.6129571622261,-5.93422269788379,4.28058701230401,-3.10480867186877
2011-02-12,-102.23592373474,-22.8099963083501,-6.98912365905369,2.47441583098522,-4.77144146446783
2011-02-13,-121.171695548514,-25.2762312007249,-2.9662705111214,0.390045555731627,-8.61188804783596
2011-02-14,-133.29136989529,-25.1235735042576,-4.90583275650132,4.22613039347025,-3.54682861722055
2011-02-15,-145.772553216092,-26.1224313637142,-4.4496705712174,3.60671071200302,-4.41739181917672
2011-02-16,-152.321195259548,-25.1005657073025,-3.03102968642116,3.93095224782111,-3.81676040372338
2011-02-17,-130.231228693858,-22.6940335541559,-1.2300868569554,0.579982254497486,-6.88001223870568
2011-02-18,-154.085855175439,-25.0609858752625,-3.58601022870481,2.25401689329627,-3.60898242905917
2011-02-19,-143.592913595557,-21.9765961636884,-0.263675105285678,2.11254728742684,-5.60682743660897
2011-02-20,-133.632419068283,-20.9516980180028,-0.0171235779885525,1.80597651370838,-5.22667747868939
2011-02-21,-119.420651659253,-20.6621673547569,-5.99210883906889,1.87686917524186,-2.51148169583684
2011-02-22,-133.09170684392,-22.9720160642399,-0.662466534481285,2.64703893010088,-4.46578060203088
2011-02-23,-130.062404445182,-21.2376067246344,0.656711015683391,1.4887449263689,-4.05658657736632
2011-02-24,-98.872752878446,-17.2493435592157,-0.220917057808953,-1.07474850620349,-6.49101961715873
2011-02-25,-117.311957131537,-19.9537797514497,0.597828845809876,2.01330282849748,-6.59941238279841
2011-02-26,-141.435367004384,-22.5416646153414,-0.219093708960871,2.59575308665988,-4.17530950458871
2011-02-27,-121.208639366886,-15.1827717197462,-0.359842023312242,-1.58702868898943,-4.35313172263531
2011-02-28,-107.917549487819,-18.9454683019375,-4.1554756314184,3.23618151611547,-1.28641833645112
2011-03-01,-140.809031170217,-20.8681551429984,-2.85978893181454,4.82919012631063,-3.07399707782687
2011-03-02,-152.402897656439,-21.4807394664098,-1.70160959302375,3.01869165405317,0.254521027345162
2011-03-03,-148.551679580094,-21.7254543508158,-1.49531776887029,2.13336252543228,-1.07480043601422
2011-03-04,-135.762274800369,-20.217517361512,-4.55479728707361,2.85311688044504,1.59600893885108
2011-03-05,-95.2924990616712,-15.186705609997,-3.58150552120367,3.51168048044124,-5.78642636276311
2011-03-06,-111.961334449271,-17.801386967808,-2.1041284707708,3.22007785589082,-5.28499632710827
2011-03-07,-134.489656792733,-18.5331832605162,1.59692352857253,3.55402123635393,-5.78880881182344
2011-03-08,-112.12970721204,-14.5304016560814,0.137713012704654,-1.36923470665732,-5.13057858154734
2011-03-09,-122.641468215364,-19.8416247768276,-2.13725175853664,6.79890349925014,-2.76107989952312
2011-03-10,-129.082563538068,-21.0666015425609,-2.0366047227005,3.28658680351854,-5.26139709738377
2011-03-11,-155.18410009563,-22.7460151088274,-0.815148738918515,3.63362595617881,-3.24539929281477
2011-03-12,-129.272763093279,-16.6358073200603,-1.83551047708977,-0.63922792445278,-0.901248681032647
2011-03-13,-138.528616757661,-19.255881782583,0.844782494964801,1.8185225553935,-0.763342880169016
2011-03-14,-136.369080824482,-18.5313836128632,-2.59374014654921,4.6908074024111,0.641652159943477
2011-03-15,-154.036220822216,-20.4648216153561,-0.911992514202795,3.83906743112319,-3.41934306128221
2011-03-16,-161.010727801603,-21.8061219159331,0.20639605327663,3.7152178426758,-3.67630251547465
2011-03-17,-162.612352780355,-21.0072166995464,1.76118106393656,4.45518460282016,-3.41353453802481
2011-03-18,-175.246122908929,-20.1203831048349,-2.200193885066,2.70167126132496,-0.848964288402665
2011-03-19,-160.234138733317,-20.5561991634271,0.480105241708305,4.55992124504005,-4.12002802664543
2011-03-20,-159.614323074235,-20.7160955080535,-1.7123349932427,2.55738793069507,-3.94640002861459
2011-03-21,-158.460281594653,-19.5314991888053,-3.17677249413328,1.91026972991586,-0.645346079729403
2011-03-22,-140.873302777301,-17.3889580860221,1.42462275675969,2.26957697789822,-3.93302406636894
2011-03-23,-152.58204210531,-20.941535535815,1.09715402488722,4.78012800599771,-3.26032896375022
2011-03-24,-155.435054470592,-18.8812863262747,2.52138518326173,3.24700156163668,-4.84780701153624
2011-03-25,-141.826389854931,-18.3053168316027,1.8427614189893,2.12088928045343,-5.23954851833294
2011-03-26,-138.771573721497,-19.4746688636001,0.907161564327011,2.03432472859093,-5.1381972298803
2011-03-27,-143.024897431707,-18.6257941531624,1.0371177220334,2.07801223015648,-4.3957640298507
2011-03-28,-147.692750928421,-17.7873054518029,-1.21355335425311,-0.6171318690331,-3.17809853568205
2011-03-29,-145.735483904399,-18.0598773282855,0.430178307354841,1.6934551043541,-2.99685008413254
2011-03-30,-131.050277966532,-17.6953422518409,0.11261123632663,0.172237582802298,-4.84968957594036
2011-03-31,-153.243746595198,-21.6603537223175,0.521867695110301,3.78534613434852,-5.82259243850335
2011-04-01,-175.237337272867,-20.7443003369351,-1.8468626732259,4.98990609157378,-1.42711452922034
2011-04-02,-183.25848272525,-19.4763273506559,-1.11947561444968,3.29360019524677,-2.68483698542199
2011-04-03,-169.972715964162,-16.5295393665165,2.62055247478047,0.273211123598474,-4.06315642695017
2011-04-04,-145.235789739125,-17.2593510893718,-0.220079656951165,-1.23928706204172,-8.6747212885093
2011-04-05,-161.999042068298,-17.9008349949564,2.10556965662043,2.50679383964659,-4.26286025706062
2011-04-06,-176.381723462061,-19.4863721596837,2.45080434791322,2.10722260665207,-6.62576907485744
2011-04-07,-160.159040389095,-14.5687241209898,0.671005128974799,0.789301676543848,-7.07846227027133
2011-04-08,-163.990446876069,-12.6224330815293,0.606494084973816,2.70904353821105,-5.46141114851204
2011-04-09,-164.022959772865,-15.584920251445,1.12856942097246,0.713910414546989,-8.11013109549458
2011-04-10,-157.393627358709,-13.58156365853,-3.04888518690006,1.80337940563337,-6.39866169141735
2011-04-11,-138.055706460191,-16.1032721334448,-4.19422404016544,3.18233935035534,-4.39929460920945
2011-04-12,-158.550830105713,-17.670524930886,-0.343214601076331,0.841826072773966,-9.1314104976672
2011-04-13,-150.146282135836,-15.2608558467671,-0.0837311907056847,-1.57758508494981,-6.85156014378829
2011-04-14,-136.445668894495,-15.8924158109561,0.951103701690747,1.21106717285376,-5.73670619852087
2011-04-15,-141.969864813527,-16.8487639888123,-3.13345263777787,3.32971697205411,-3.69484537920127
2011-04-16,-165.398816600811,-15.0077647808051,-2.79944140773475,1.58509913620141,-5.85633963992805
2011-04-17,-177.096009750953,-16.5834558340099,-0.373239191906563,-0.637823887798109,-3.76085303362701
2011-04-18,-166.098607432356,-14.9101884379942,-0.699724978623988,-0.121943204221785,-4.2576647925015
2011-04-19,-168.888175655754,-16.0417184061771,-0.458654958378858,-0.390327329994953,-3.63601372640083
2011-04-20,-190.171628016132,-17.8684230078666,-1.87529281589282,-0.613531485662638,-3.88903868869814
2011-04-21,-189.696486128679,-17.3695793283084,-2.57617282978982,-1.87408409228818,-3.2055680791766
2011-04-22,-174.546785897131,-16.6476911638131,0.870926432377777,-2.14792580462901,-4.41889298643628
2011-04-23,-171.139114980657,-17.8791560701851,-0.0471062755395394,-1.52253435187283,-5.27261509722355
2011-04-24,-162.656033756231,-13.6449184145613,-0.704460395051928,-2.36415542676092,-5.14197422146664
2011-04-25,-142.664170290952,-14.880883797108,-0.283786825182338,-1.70607656891558,-5.58071746634588
2011-04-26,-155.066373150539,-16.721508033963,-0.14892919899358,-1.46449156376566,-5.47569036489977
2011-04-27,-143.390564671136,-14.0596350473087,0.106982918207322,-3.87104125585883,-5.38614917921971
2011-04-28,-178.157447380471,-16.9000170890031,-1.3458357967019,-0.972505225410192,-3.44145886831017
2011-04-29,-188.82321795565,-15.7624938119657,1.18649229956888,-2.13130714744191,-6.01314398113245
2011-04-30,-180.230656848899,-15.6022195878962,1.27191089920962,-1.63673450268932,-7.00682507274439
2011-05-01,-161.558029156879,-16.6094359699889,-1.79834106341364,-1.45205741951288,-7.98318913797842
2011-05-02,-100.404654746976,-9.19153050289135,-5.26082013020131,-0.655079340456043,-0.514652510633651
2011-05-03,-124.295006425459,-11.7110736527393,-3.21367937316951,-4.18797322420935,-5.98567585901938
2011-05-04,-160.942442255995,-16.2608463963117,-0.910532538018398,-0.281618084668619,-4.43704847102695
2011-05-05,-156.205493625788,-14.4156089218686,-2.94748170262016,-1.91591198351579,-0.369058692784907
2011-05-06,-178.969983941535,-16.5610983875916,-1.1946457919054,-2.12423908232735,-1.98149724726939
2011-05-07,-191.012896264908,-17.5886212423349,-1.28532085510142,-2.86934952838876,-4.05334080006038
2011-05-08,-191.410504798414,-16.5852464122941,-0.210913357973791,-3.07956769496005,-3.48137703007529
2011-05-09,-180.043100606,-14.8929858689742,-0.305879861762413,-2.40269871761754,-3.34606638673927
2011-05-10,-176.483561989205,-13.6463170001825,-0.294956914558553,-1.32012362023749,-2.86715654283103
2011-05-11,-150.532056159493,-13.8397871233599,0.964372401048604,-2.3908406153644,-9.14810051414223
2011-05-12,-156.632306363783,-14.1564321641739,-0.714071613284411,-3.1731251906352,-3.63812378335332
2011-05-13,-168.770474310753,-13.4309532015283,-6.62986267823712,-0.972233065204793,-0.76182660524873
2011-05-14,-157.695623021515,-11.2010158051935,-4.18575790264934,-3.50833064728382,-5.19029362309385
2011-05-15,-166.734403436896,-15.5504390471948,-4.22009674299333,-2.04972870444256,-1.91430228359243
2011-05-16,-175.310404099839,-14.7333488112928,-5.82534989271571,-2.682660781948,-2.59768401462924
2011-05-17,-170.146718479275,-12.9265326335275,0.121392023379576,-3.26978319514468,-1.9598528110872
2011-05-18,-167.981070660512,-14.1212201529937,2.09599285983774,-3.47399852957821,-7.20876639031295
2011-05-19,-174.903592666017,-12.1907275798245,-0.881952257994455,-2.81766719437002,-4.47292333762977
2011-05-20,-158.121828571559,-13.4005323270961,0.960079469160247,-3.7653986697897,-9.5033103083286
2011-05-21,-167.778351563316,-13.084071316775,-0.312114528893275,-4.17769964651859,-4.34357396030617
2011-05-22,-197.834539925386,-15.9141138925687,-4.24246257138847,-2.94743696568609,-4.44915964398759
2011-05-23,-184.452880530564,-14.3172343440556,-0.591529263103316,-3.55457198869464,-4.39959152433255
2011-05-24,-176.62148450531,-13.952936687679,-0.071050557450285,-2.95235786195625,-4.32791506114609
2011-05-25,-179.739722911484,-14.9716950531442,-0.0831386825072786,-3.443777306092,-2.34141619093592
2011-05-26,-203.183835541419,-16.9120842250204,-3.03978705152492,-1.99232446944414,-3.60917390707515
2011-05-27,-209.227170403662,-17.6344952763469,-0.128714571784866,-1.87985013156863,-2.77128253037183
2011-05-28,-209.792060266297,-15.6448508678299,-0.605455343729174,-3.84586644092529,-2.25043164788335
2011-05-29,-218.382868727765,-14.7418981323756,-2.09167845474858,-2.8638178730999,-1.30277856670837
2011-05-30,-206.284530541152,-15.6399195012644,1.02588748366564,-2.13397209015848,-5.09383255579128
2011-05-31,-193.699621461903,-15.417087077745,-3.7568607924783,-2.07883372292757,-4.49435977626738
2011-06-01,-186.630721529584,-15.905624886192,-2.14980886832838,-4.50953797103458,-5.04163377851234
2011-06-02,-200.128120291401,-15.3775120615724,-3.33109439223703,-3.17989870369198,-6.51848111306026
2011-06-03,-193.712530227719,-13.3285062046555,-4.30348439910644,-2.00667369536517,-1.19998312818988
2011-06-04,-178.586343330885,-16.7473096722488,-2.40072640080647,-3.18212242279158,-3.93013442906677
2011-06-05,-180.109572394744,-18.1727687477378,-1.87720141640607,-6.30569640767785,-7.5113497806224
2011-06-06,-188.773429882515,-16.3915865558747,-5.1554639282095,0.0821636152187653,0.637325612123053
2011-06-07,-209.935230187633,-18.7779243149466,-2.13002412675391,-0.743460485786038,-2.88951050861743
2011-06-08,-210.175215865533,-16.6600331785437,-6.36782334645777,-2.17555692629776,1.48524414860418
2011-06-09,-212.034510722179,-17.6954593895509,-2.0215390798936,-1.55452704457641,-2.64478379684528
2011-06-10,-208.52859766226,-16.533151226945,-2.59120859108125,-2.59646037812476,-3.41774198185787
2011-06-11,-220.072948802036,-17.5446602708422,-3.33533424131458,-2.0428823299386,-2.19010242257527
2011-06-12,-209.451015224403,-16.7816332650049,-5.099067226259,-2.06236594389262,-3.5115484719587
2011-06-13,-220.16792091966,-15.359602877384,-4.7405280004747,1.1714612999664,3.31753134098158
2011-06-14,-217.341123257042,-19.1648065519095,-1.00922719624531,-2.15387361552301,-1.76477792066624
2011-06-15,-223.688399110969,-17.9607652455037,-2.33333641772376,-1.01905390349744,-2.6089579792571
2011-06-16,-216.791784232641,-18.0813221746364,-1.99676092458426,-2.2908972425925,-0.569342043981539
2011-06-17,-212.498183216988,-15.985152683065,-1.39474119866742,-2.26200410812338,-2.86709733693467
2011-06-18,-222.784144503899,-19.6983708574649,-1.73562662950599,-1.92199006885062,-0.60444275998514
2011-06-19,-219.849628039544,-17.1361685459501,-2.80312143075492,-3.54401471169425,-2.37078413662224
2011-06-20,-204.219518823322,-16.3907014338894,-1.6834515148531,-3.61270253240157,-4.43486911117822
2011-06-21,-208.804577705646,-15.6620125807415,-6.00589281642405,-0.904714346807798,3.13553160932955
2011-06-22,-194.768202546802,-15.3472090721114,-4.68722044926937,-5.24153330691617,-3.25532893353374
2011-06-23,-204.059484405665,-16.8239276421029,-3.71087732494834,-5.48682173883762,-5.85793098802819
2011-06-24,-231.048294766694,-17.67402449708,-1.71624176420901,-3.91577059936984,-3.67905411939974
2011-06-25,-235.622839317288,-17.7164282264395,-2.67258780179159,-2.71448977857732,-3.85436356059611
2011-06-26,-229.383785982534,-17.8345209615468,-4.03979011773461,-5.19257145773642,-3.33238500711964
2011-06-27,-225.075437561151,-14.1906929531532,-5.58244306385741,-4.61928663861972,-2.91507012388166
2011-06-28,-207.691159840112,-13.5494623364869,-4.77315621599881,-3.83073457801723,-5.81490835005459
2011-06-29,-208.600605022029,-15.1248517064249,-4.83898788570336,-3.77595697840574,-6.31344999571383
2011-06-30,-200.220425222398,-13.8799985719371,-4.96376655397162,-4.96203068704305,-6.38546727065525
2011-07-01,-189.697909232305,-16.6629568702731,-3.31889126433267,-4.20684761494963,-4.58841307488072
2011-07-02,-183.128322559342,-14.7260403973895,-2.30652037732302,-4.87835780951363,-4.12000109727178
2011-07-03,-178.575813471373,-13.4481365755308,-6.06339403093117,-5.24981430285558,0.469449284624871
2011-07-04,-191.389088843849,-13.7146800263187,-5.31240022022284,-3.51322329295349,-1.83614002366964
2011-07-05,-195.468679098611,-12.7464059186594,-5.89416453655851,-5.88638445658153,-4.26078923539136
2011-07-06,-192.94760692926,-13.320976980939,-4.24818562104289,-5.30080058137784,-6.16781821901978
2011-07-07,-200.229757089718,-14.32430275632,-6.09466303094305,-4.80498862178333,-5.3287577149802
2011-07-08,-199.333995844467,-12.9750883964099,-4.51478542411167,-5.6828197117693,-3.26826778526193
2011-07-09,-204.497846055862,-14.0450599947804,-6.28923076562573,-4.38418564433524,-2.13150891319242
2011-07-10,-194.68817194802,-16.3267213808805,-6.04665256929188,-5.00669217850772,-2.1619693547149
2011-07-11,-190.494987357627,-15.7770234554928,-6.04965876905365,-2.93860651995992,-3.04935652566493
2011-07-12,-176.187669391985,-17.3434117291702,-1.66252279966771,-2.71847312721907,-6.67751031111038
2011-07-13,-183.504305313698,-13.1321585701988,-5.63303679451811,-3.87474200957884,1.79952006474362
2011-07-14,-199.33754193083,-16.2087404183067,-7.43004471029353,-2.76424017411236,-1.30398040612222
2011-07-15,-204.436099954445,-14.1016269601694,-4.60679054024821,-5.05014073734201,-2.53871851947585
2011-07-16,-194.683183188226,-12.1607558752104,-4.6509131821166,-5.24681127235075,-5.67451698139973
2011-07-17,-186.483539595291,-13.2947700066592,-5.31115326926381,-5.84094426787347,-4.91390311286172
2011-07-18,-198.657847320714,-15.8636516571227,-6.24667912105743,-1.64446480360434,-2.7330072861733
2011-07-19,-190.455937006326,-12.891565704097,-4.60735127889403,-4.8678533755202,0.464601113498402
2011-07-20,-197.72704885263,-17.0737537089241,-4.64426058856756,-1.53632888324187,-3.41314416589939
2011-07-21,-201.290209081334,-18.3681801265882,-5.07638269615529,-1.43872908172456,-4.25256059191669
2011-07-22,-189.32940807752,-16.0447420678919,-2.59289582603605,-3.63793129370562,-6.10070768250762
2011-07-23,-163.271447554989,-16.5499441976159,-1.50836855853973,-3.87323867090563,-3.98929449860583
2011-07-24,-185.696197007846,-16.1588515026715,-2.75527544223548,-4.65721425711272,-8.71060179293388
2011-07-25,-187.256662736333,-17.9812826046967,-3.0373084589085,-2.76411909739041,-4.16118093886408
