"datet","PC1","PC2","PC3","PC4","PC5"
2011-01-09,7.31756784136302,8.26385769651676,0.459927205591123,-1.60517096124131,-0.963548233456807
2011-01-10,-17.9920491295533,0.177196270805913,4.18874731266294,0.368823642037952,-0.929605155399214
2011-01-11,34.7358384529556,-8.3053946223987,-4.05690089296763,0.969705509995088,2.00505898289923
2011-01-12,26.4770189824119,-20.0571768568587,-1.19391107406972,0.00939941147333814,-0.657718670701703
2011-01-13,35.9885990344912,-13.5572071639345,1.59631549483934,0.644773481668778,0.12151422692318
2011-01-14,1.9690440144536,-24.8957766898224,4.37679231063583,-2.38731655327614,-1.2112578046164
2011-01-15,15.5053782085897,-15.8682089240629,-1.29504941527538,-2.26634506478142,-1.43989547912542
2011-01-16,7.96404480029774,-10.5946589941204,3.78719050465457,-1.62830833192563,-1.58535670407196
2011-01-17,-19.3259799939606,-9.16791974781881,6.0922519187523,-6.05385112510409,6.05684517188713
2011-01-18,-14.8345665238772,-17.8726308075104,-3.50662962496928,-2.9996726095186,0.0374568433225857
2011-01-19,-25.625865889052,-25.6828750934884,1.88723643361545,-3.26016623994634,-1.13305447393054
2011-01-20,22.2448812797745,3.29329643524297,0.519388777712902,-0.901982199970622,-0.113345081332817
2011-01-21,29.3286738675111,-12.8480591190578,0.797600698588989,0.597953684166765,1.73742835777999
2011-01-22,21.7785419716199,-20.7567720309306,1.63591108854712,-1.95669148956201,0.294166558527593
2011-01-23,15.479676590884,0.990032326983886,-2.11355937653007,-4.90358347485981,-0.959924434870136
2011-01-24,21.5921947433457,-15.8229553609982,1.99949127163839,-3.55989680750078,-0.0585137723361906
2011-01-25,34.4619626584779,3.25628574650954,-3.02061510437957,-4.29509678440692,0.0677091390822029
2011-01-26,12.0678554651897,-14.7319312279937,4.21787992183096,-3.48756517852669,1.37572190654446
2011-01-27,37.5866911831576,-20.1016283778916,-1.23474166063448,-4.43712551148524,1.03698049907552
2011-01-28,26.2410355493789,-28.23633344023,-0.418461096298111,-3.49441963996883,0.82776440467124
2011-01-29,-7.10752221201038,-21.5961530064124,2.9271324464195,-5.78361619306933,-0.668556140484492
2011-01-30,-18.3107293430394,4.29342860177538,-3.43281742986385,-4.86910736738471,-0.270491741575206
2011-01-31,-18.8800210437616,-12.1087302210225,8.63383278522195,-5.76408248336957,4.25899385968163
2011-02-01,41.9329214218027,-0.299189705102115,2.72437062913947,0.490105821384411,-0.491182601839547
2011-02-02,114.610119315325,6.9180485934481,1.37397323483027,-2.06924530575261,0.107660477839579
2011-02-03,121.397721440884,9.33388201808084,2.59485371535575,-3.83660741932218,-0.982735937335256
2011-02-04,115.380586268709,2.3352151307086,1.96409498703758,-4.22056832881319,-2.03160214946241
2011-02-05,49.8113589418545,0.408625935761774,5.01426246570027,-6.99796234712562,0.904239245095023
2011-02-06,1.62954470276576,5.47942997780031,-2.50124360478142,-5.95363879223102,-5.81455172857766
2011-02-07,57.3383542769776,-10.3931990025473,-0.289412482237561,-1.71482090447259,0.0322879804297969
2011-02-08,-14.3052011676492,-12.1729727034728,8.3596885441336,-2.2279559732575,5.1490070636108
2011-02-09,76.252286694675,2.30500168228905,1.39414074628657,0.456606202056851,0.884182712487983
2011-02-10,66.8878800328243,-13.4219939749088,-0.401412822881963,-0.0533773990920652,1.56259958380741
2011-02-11,41.7706190021926,-24.9544454939391,0.156519347135855,-2.01817233171319,1.42614357197603
2011-02-12,34.0427613441543,-31.5294868252143,-2.3614249335969,-4.20404593698767,1.11694433925393
2011-02-13,-4.77455392426754,-29.0605053895664,2.90557080605361,-2.86770637104155,-3.61520533476144
2011-02-14,-31.1826871971633,-21.0801042150457,0.55245377432283,-8.23252763005268,-1.46628886581488
2011-02-15,-27.9169278227858,-31.223928327367,1.14464787656338,-4.81214928639278,-1.08745621860302
2011-02-16,-37.2147206229983,-32.8768563563751,-1.26639660432242,-4.73569098871576,-0.448320067847158
2011-02-17,-44.8767564495863,-24.0294239596301,3.27038807829071,-4.09929982171459,0.190114765959918
2011-02-18,-30.2758148507035,-26.84390364949,-3.4076641322736,-2.38920023827837,0.0401200045297334
2011-02-19,-34.2320255601367,-30.326282358995,-1.41784748960492,-2.99566938406139,1.80024406760628
2011-02-20,-54.0012175513093,-10.5603750889323,-0.700156563622172,-10.8055100919834,-0.888817446714738
2011-02-21,-25.4093098248026,-9.90883603239922,-4.4578202595485,0.102910907130695,1.35366831752965
2011-02-22,-20.1420120768669,-23.4480601436004,0.110485895680056,-3.18074312730254,-0.184148349861981
2011-02-23,-21.4696365082347,-26.3091058609658,-0.391453052210214,-1.54898541617522,1.82401096398453
2011-02-24,-21.0278329739948,4.50436229827675,-2.07407851218925,-4.96972620696547,-2.17983816246571
2011-02-25,-25.268626422256,-2.13910342269977,2.64049295570797,-4.14208169906411,2.14085338953642
2011-02-26,-16.2560809593049,-27.1213866883774,-1.32446420148061,-3.89974240733278,-1.11772478727998
2011-02-27,-47.4089947012095,-2.02885271493584,0.263754609440911,-10.8128996727965,-2.13936979639384
2011-02-28,21.5237580725031,-9.51512304552575,1.02225397799731,-3.94325382935803,-1.29880963540088
2011-03-01,-6.22242456198167,-20.3123507564224,4.10687008229965,-4.17422420618471,-1.00168906819794
2011-03-02,-33.3710405350882,-29.7795985109022,0.265837781511665,-3.93092245460347,-0.310504415736776
2011-03-03,-49.240170327019,-20.2603544295046,-0.764755322359961,-5.74221678738887,-3.63373103664865
2011-03-04,-53.0389817624799,-13.978681088299,1.07359645823931,-7.84536569686493,-3.03464956726558
2011-03-05,5.50404607671549,5.44959590216645,1.19728712292037,-2.47760302688182,-0.943469287323415
2011-03-06,15.3863515698136,-18.5249343133573,1.33229507183796,-3.1709860819361,0.328667225857794
2011-03-07,-48.9216337484729,-12.7953780896215,9.692008546946,-4.04853757712351,-0.320899129689465
2011-03-08,-50.0709085662116,5.94614441408322,-1.46938469138666,-3.68980182031942,-1.16308059893841
2011-03-09,4.87107793689422,-14.6067079376502,-3.47569019381774,-3.04281345667477,-0.0221867947751001
2011-03-10,-5.62821844667133,-26.0105693282817,-1.95374069275514,-3.27556805163039,1.8643099426931
2011-03-11,-48.2743052560775,-13.7277938870286,4.23225552569906,-7.78788860946744,-0.935636612744617
2011-03-12,-42.8739263571704,-22.8437040192007,-0.141202041242535,-6.20004736143163,-2.28469932830178
2011-03-13,-46.6820555820007,-15.6462595673067,-0.28997703718135,-5.07716452233919,-1.48273242517577
2011-03-14,-7.82896717283616,-24.2456422577812,-6.54012190601553,1.77765271557802,2.15873038666137
2011-03-15,-38.4371902666781,-23.6465973392821,4.19695092338684,-2.40224662928439,-2.68075474932247
2011-03-16,-48.4757898236606,-25.9133658932279,0.197015329197395,-4.63688097605313,-0.0100226938032875
2011-03-17,-50.8183499062049,-25.6596001403578,1.40162808991516,-4.37095197199791,-2.00222416049045
2011-03-18,-53.8863199425419,-24.6873853868756,-0.814564032050354,-2.49411482141815,0.81362929575706
2011-03-19,-62.7538277336812,-15.1782766655325,2.33615753657651,-5.26746709701491,0.942241700064202
2011-03-20,-37.4077640674893,-23.3519612848308,-2.13263564093049,-4.58817114926993,1.22714903423269
2011-03-21,-67.3701477111218,-11.565271979148,9.06179467685277,-3.74935928197374,7.13625187191375
2011-03-22,-74.5537582843569,5.76375044837762,-0.0720887479882693,-5.81326875111629,-0.263551500231271
2011-03-23,-23.008324506006,-18.721708612569,-0.239114824524329,-5.12788591976404,-0.781343837268498
2011-03-24,-51.8922779599068,-14.1769380390268,6.10789084316262,-1.98144278079894,-3.46338775033909
2011-03-25,-44.2342077004154,-19.6154920073012,-0.451475678956649,-6.6401685176523,-1.63473891930194
2011-03-26,-47.6127544634131,-11.1284869165891,2.90264253615734,-4.72238728792176,-1.32195270446095
2011-03-27,-40.1756662102989,-22.1887661436549,5.38390451607878,-3.11746926757322,-0.529030910327969
2011-03-28,-38.6613302953561,-25.39172918452,-0.30641177651495,-5.07507472595956,-0.426939688430034
2011-03-29,-48.6527622939198,-19.8315015926271,0.0913657632778371,-5.09125611596714,-2.13951812407404
2011-03-30,-18.3632773689485,-20.0528780887138,-4.75662053479744,2.51134935750181,1.95483881775936
2011-03-31,-47.4585341490798,-5.71986940852104,-4.35156554146788,-6.13140392004175,-3.15267593015206
2011-04-01,-61.4188608383314,-17.0717981718722,1.83640034486823,-6.79222162325105,-1.27480930190083
2011-04-02,-55.6639176379287,-27.3847753978312,-0.658082926321778,-5.52284262973557,-1.10434067622815
2011-04-03,-71.1709570990458,-19.6092140552695,-2.25752993329189,-7.73669525845874,-2.3451944502504
2011-04-04,-29.0669838117096,6.06432090828088,1.05146423415284,-2.28587750865858,0.0904382676727586
2011-04-05,-29.7697469961807,-20.6580287317141,4.70227301719807,-1.33179615811084,0.464855271772526
2011-04-06,-72.4805160024257,-18.8907248268632,5.60138185998781,-6.98861229329762,0.817377903873905
2011-04-07,-64.1173263476389,0.40372104112977,-4.54956384544778,-4.75128966067065,-1.81305622444748
2011-04-08,-41.6055755631266,-22.6301937279003,-1.22379411074772,-2.36703539181051,1.4703048344738
2011-04-09,-87.6312808497384,3.17148195221745,0.0699831518268503,-6.07684972800915,2.02763399862539
2011-04-10,-77.9260537470773,4.74083435677019,-2.07322881365793,-6.56799821697167,0.663032892456723
2011-04-11,-15.3871079980225,0.722565444917469,2.87364290390996,-1.7123878212765,1.46324392488704
2011-04-12,-32.8882393544442,-13.8623776240014,1.88942282432482,-3.03008881130585,-4.31886243928736
2011-04-13,-49.864865781852,-15.7037628731252,-2.18224043947789,-7.74770314249626,-2.45556665879923
2011-04-14,-51.0799609905236,-17.2869543264962,3.94177767345107,-2.87244271187915,-1.17767571754349
2011-04-15,-17.9978501929589,-16.3267658196991,-1.38455563663344,-3.60925847155667,-1.18303075398964
2011-04-16,-33.2981145704415,-23.5834709514888,3.49660203955192,-3.84341946900623,0.873546909030612
2011-04-17,-64.2235951939269,-27.2918502879497,5.42280077591474,-3.13206183036778,2.59798430826489
2011-04-18,-71.5745637783638,-6.94172278177695,0.745887510380248,-4.64070767278067,-2.49929413735957
2011-04-19,-60.0489409116729,-14.7349049006205,-1.21073902508555,-5.73418413280051,-2.43044029407962
2011-04-20,-59.415009610278,-22.5974244736902,-3.31558673864996,-3.07240523203368,-0.507402666807071
2011-04-21,-57.8275814059336,-28.1670126473643,-2.17339446903702,-1.49990160300493,0.791177132537597
2011-04-22,-65.6046398069286,-18.6582378209901,-0.814028399025275,-6.53399391223947,-2.15336281170489
2011-04-23,-65.4520331774074,-19.7054851055487,-0.662804431318465,-5.74884943113694,-2.56859265326956
2011-04-24,-59.1069135875137,-20.0026218154483,-1.54093487927315,-6.11976364537521,-1.12880633516375
2011-04-25,-72.9703123710139,-1.63038188042576,1.55544540685532,-5.28792441816914,-0.903246957880368
2011-04-26,-77.2791764458539,4.66972237119653,-0.431210613080046,-2.61685565081932,-0.375242911580884
2011-04-27,-61.1218157711119,1.96309972023026,2.51985823843516,-2.43994796781918,0.483695883730612
2011-04-28,-39.7477672080767,-24.7076963091013,-0.533168286419494,-1.86593769955723,0.898910200060338
2011-04-29,-78.8894728240639,-16.3565647172012,4.66458560195399,-6.9212490676651,1.73700837360542
2011-04-30,-93.2279070750381,4.84050662617782,-1.43199275560709,-2.47655476511725,-0.470532323699213
2011-05-01,-63.1541273981401,-6.05411512929126,-1.9585923674683,-7.75036667952125,-1.61095314312725
2011-05-02,1.51041401876343,2.97691027833537,2.5670336031407,-2.01514921622814,-0.636871223859914
2011-05-03,3.2168510894872,-14.7810695573748,1.7278416007219,-2.53297014861764,-3.18989619933787
2011-05-04,-34.5942358588485,-13.7753737540024,2.53116302695946,-2.91727213131864,0.432066010234455
2011-05-05,-73.5979949663458,-16.2185745762127,10.3299913204616,-3.1744867459329,4.12813742163892
2011-05-06,-67.8738120941615,-11.1536716437079,0.678401521550012,-2.00183417459581,-1.68808418746234
2011-05-07,-64.9273724589525,-26.6055933194935,2.59586630168657,-2.24380467305292,-0.477479009745842
2011-05-08,-72.8498226612724,-23.2281930449599,-0.0453424359784496,-6.89453330768813,-0.266846035212192
2011-05-09,-73.4454689838165,-24.8977707569832,0.389617821894467,-6.54867034447748,-0.349310000774855
2011-05-10,-81.1018178996803,-12.9475422065121,0.774523222473993,-5.19358125263712,0.0649273066233498
2011-05-11,-39.7317887216675,-5.85225376235212,-1.1917941043241,-4.57109763087295,-1.51569261253625
2011-05-12,-46.131112509885,-16.9440589221545,-1.10286791417722,-6.93144034610577,-3.06333493400622
2011-05-13,-41.5736278468964,-13.709377388479,-1.06846792568072,-3.86187218808893,0.377421435679779
2011-05-14,-66.9966795286739,-4.26046596806692,1.85940446496816,-1.3906480898984,-7.61866859995084
2011-05-15,-62.9399755380386,-11.0622105669458,-0.627005219339021,-3.61146946448394,0.507896366834321
2011-05-16,-55.8550624259879,-19.9273488699795,-0.957146299546288,-2.62174400767311,-0.0874280004230785
2011-05-17,-62.0260234672168,-19.3272066099194,-0.388881526268891,-5.52909285556313,-1.94782437664297
2011-05-18,-70.1944551915559,-7.34087862931657,2.37718749295642,-4.00248306173773,-1.18093344902176
2011-05-19,-73.9884160580839,-8.3936581552399,6.31930331521047,-0.173707975320275,-1.5438641817311
2011-05-20,-56.2957911787694,4.62272217971464,-1.37545857938764,-3.82407750966629,-1.87332498039365
2011-05-21,-43.7252780220092,-20.1950433618439,0.958466636224139,-2.74627177933476,-0.634641771045169
2011-05-22,-62.3922896610378,-25.9156089808931,-3.22301783777415,-3.55557158002236,0.490811275383347
2011-05-23,-75.4242173951775,-13.4624136699627,1.14819097087692,-5.51725828517329,-0.605778990907473
2011-05-24,-78.7490849729521,-18.5258861868982,1.35893435663497,-6.19127098491305,0.85253933453836
2011-05-25,-87.8088615577203,3.44038226097694,-3.08126813093174,-4.59744267042275,0.4223907666649
2011-05-26,-60.9840452213537,-28.1633461068207,-2.0287021499762,-3.23955069370591,0.629676138876726
2011-05-27,-88.363920047682,-22.0238483204353,-2.63307128788493,-7.06857553242926,-0.853768319658482
2011-05-28,-95.4399338083196,-20.2879018636335,0.505832597330668,-5.35305480151307,-0.623633185405825
2011-05-29,-89.1685482954229,-28.1047374827807,-1.98147766442457,-2.77385713050603,-1.78285931740215
2011-05-30,-92.6252243089399,-14.3278897191458,0.532205211338949,-4.62700461697608,1.20589413839172
2011-05-31,-84.5349436394613,-20.3691113615777,-4.31456547071484,-2.53360188234234,0.735687410412466
2011-06-01,-104.535306694879,-0.226452353037657,3.39458632837123,-2.88232138358322,1.39789745849008
2011-06-02,-92.8762047322763,-10.442471532612,-2.63111335154944,-3.49582005501628,4.12087815018655
2011-06-03,-99.7541155024723,-9.47115349496931,0.598057583696855,-2.98622268501944,0.763666062425588
2011-06-04,-86.1286599937415,-8.0203243253525,-2.82420564323778,-4.09883153254411,0.133687323145538
2011-06-05,-91.1643922817403,-0.570705869503258,1.56333407964398,-2.39343634808805,0.747257178730655
2011-06-06,-83.1151010685478,-16.5859951662391,-2.05132793177878,-4.39151251336475,-0.372079923896718
2011-06-07,-73.4997719795537,-5.49173070903608,0.176690736894716,-6.90096075691182,0.357085888738147
2011-06-08,-104.004320153486,-13.963647881577,0.985719708467051,-6.68445405749618,0.914089456577912
2011-06-09,-104.128706809898,-9.65309011595533,-1.00489917841686,-5.90160241136952,1.54161575586379
2011-06-10,-104.984603375478,-7.95430651267276,-1.47600678803415,-5.6517492400331,2.4913888840793
2011-06-11,-79.3023009938741,-29.9716452976218,-3.99723368796315,-2.55737847403942,1.17200910559814
2011-06-12,-105.444974062564,-15.449252970106,0.550112347760243,-4.22627271360284,0.439981517443081
2011-06-13,-111.795339188588,-12.9475835500973,6.7805978712928,-3.44018465348209,1.64287188182057
2011-06-14,-109.575592563648,-18.6117027549345,1.35640253688491,-2.46122075050882,0.487306933736511
2011-06-15,-99.5976053598609,-26.2116014364099,-3.10964975822849,-4.49131618387151,-1.7464759417897
2011-06-16,-99.6429033438744,-29.6550536464625,-1.631683514933,-0.812712673418378,-0.627365504595208
2011-06-17,-107.132618375007,-14.5668310985153,-1.50645643045799,-5.53358899860128,-3.50965151897849
2011-06-18,-100.669932030087,-24.1167680805419,-3.15833207481454,-2.25379907361024,0.328607176952396
2011-06-19,-111.462630628877,-18.4210547823577,-0.189558708068946,-3.70892235563953,-1.67957767544795
2011-06-20,-119.977942640167,-2.87346405265502,-3.96510627733605,-3.44936998289417,-2.43099435922953
2011-06-21,-90.7690396202915,-23.590625555738,-4.32732747090549,-3.0695625229512,1.61217706769636
2011-06-22,-87.1725746281031,-9.3841227882095,-4.73254546167573,-4.14493641581459,1.19765006918909
2011-06-23,-102.578211000146,-2.40361649978857,4.26293241937088,-1.89843799208683,-0.792882984610808
2011-06-24,-95.0399190878331,-22.8509913459371,-3.4003140239449,-3.34607578506891,-0.423233281728217
2011-06-25,-123.837879330345,-14.2096652103936,6.35853491552662,-0.2272483726094,-3.84189538381807
2011-06-26,-129.129292864692,-11.2950088921904,6.17939149993161,-1.01570253838699,-0.460395924851407
2011-06-27,-126.722518656812,-5.3485521451245,3.80903623160125,0.52425604263795,-4.22307608804573
2011-06-28,-98.1086312623949,-8.10256631836401,3.17914461418762,-1.76385420779457,-1.15099665718089
2011-06-29,-108.909228398752,2.08797752960543,-0.688356652336795,-1.50432788132121,-1.52726176013668
2011-06-30,-96.48124764255,-8.19800832604965,-2.98398141192905,-4.25853638373205,2.72223849645467
2011-07-01,-90.2666153810921,-4.52520077491978,-0.107426132377105,-3.20012371017942,-0.229060777651782
2011-07-02,-102.139561336513,1.61196057158521,1.33649663404016,-1.37427158972106,-1.11585598887323
2011-07-03,-93.3242460492842,-4.65979642792127,4.22146415294559,0.423042294080105,-3.93085282781502
2011-07-04,-80.2069418677666,-14.4038668762441,-2.49864378351595,-3.53678650616108,1.12393992198503
2011-07-05,-80.3381942935758,-14.0519402808554,-2.57685411287012,-2.61025361736015,1.60721789913431
2011-07-06,-96.3580462670419,-8.62561923134622,4.83464441705667,-0.627544224960308,-2.52595690465936
2011-07-07,-94.4102663270605,-10.4048198036868,3.87390270920406,-0.994343111315089,-2.62853093231787
2011-07-08,-95.2089835424437,-13.1348914560595,-1.62369301359771,-2.20637212710145,-0.961999355452467
2011-07-09,-87.3756146060598,-14.9377825388528,-3.49319203434405,-2.7044258335394,1.4992272158723
2011-07-10,-98.0591411608718,2.75700925441871,-2.29445543403174,-3.30339106354933,0.317148315684602
2011-07-11,-101.660438571109,-3.02127849629062,3.46844777469213,-1.74110057827354,-1.7537537851308
2011-07-12,-110.807244771479,3.78509680501908,0.272757637128977,-2.78804735541752,-0.471246357364987
2011-07-13,-102.535737178708,-0.247647115855802,-1.29155635146348,-3.27563749931613,2.3471318761758
2011-07-14,-87.3619942626059,-3.06185032244452,-2.39693681591844,-1.90144267937315,0.0609274972910274
2011-07-15,-89.1559354680051,-10.6987459076853,-2.68248635163931,-2.14941847827018,-0.578222691544622
2011-07-16,-103.298284124554,-7.46149593525323,2.63230055919675,-1.05541154926919,-0.362557115821664
2011-07-17,-103.364079270653,1.2067458186895,0.304847793776455,-2.01411831651502,-2.41899733374625
2011-07-18,-96.0766572205059,-4.62041319010829,-0.735701834437224,-3.93819085942849,1.81685604624208
2011-07-19,-104.692522831159,-8.21277841493166,1.79238154233544,-1.60291308882219,-1.20850744573325
2011-07-20,-102.675916503298,-12.1374848081111,0.572212479515921,-2.15953855608109,-1.13601706034555
2011-07-21,-106.603845871812,-11.4431667383665,-1.28436963596725,-2.82763212626888,-1.12849799741875
2011-07-22,-93.0200364192247,1.73626059291942,-2.60869209374462,-3.947611075558,-0.383563795008684
2011-07-23,-90.7577969191598,-5.17692251536658,2.89200587062486,-0.453587377272468,0.177109812821075
2011-07-24,-90.3542883085795,-2.37733282256436,-2.01059316257042,-2.9430177786165,-1.25549006807409
2011-07-25,-97.822975812842,-11.2232797386244,-1.86494750910462,-1.44176288227073,-1.75675456264327
